"gene_name","module","color","kME_blue","kME_turquoise","kME_grey","kME_yellow","kME_brown","kME_green"
"ASAP1","grey","grey",0.241639463731635,-0.084543362231245,0.141186437128733,0.0406324050199779,0.117469071632261,0.0122652211399104
"ADCY8","brown","brown",0.243184907401402,-0.144221319265488,0.110439881276691,-0.0560186399239249,0.00697687395569299,-0.0216911161165412
"EFR3A","turquoise","turquoise",-0.0649034431656458,0.173023514136873,0.0251573322301825,0.13834508091746,-0.0163006619917201,0.04879933935456
"KCNQ3","blue","blue",0.515101223796186,-0.306265176816557,0.24595809765881,-0.0842562800080348,0.0495064570298377,0.0524020546367251
"LRRC6","blue","blue",0.233735371973936,-0.114342222115267,0.104893708711635,-0.0274406901162466,-0.0122335490733438,-0.0114932479933736
"PHF20L1","grey","grey",0.219136927298507,-0.102516006025205,0.142745630929632,-0.0435943273129075,0.114363688972674,0.0556810282430636
"SLA","grey","grey",0.0396346874108669,-0.0322206146041455,0.238183634960401,-0.0349325850374954,-0.00227074349413515,0.01230381540669
"NDRG1","brown","brown",-0.0208443300576301,-0.00948004492095888,-0.0270299522152246,-0.040739832020072,0.330851503580135,0.0598724331256159
"ST3GAL1","grey","grey",0.23395707669484,-0.143702386833772,0.14679623189686,-0.0159531391746698,0.0193349529862727,0.000511381243790654
"ZFAT","blue","blue",0.254720084599074,-0.161368846940342,0.0857463320061297,-0.0689435063533366,0.04602620823748,-0.00856238137005557
"KHDRBS3","grey","grey",0.14771364526208,-0.059866941072881,0.126581385940323,-0.0297932153610195,0.0957111302135258,0.0455030951424368
"AC079015.1","grey","grey",0.0170473373386276,-0.0110604403350403,0.186607846360468,-0.0167024114699346,0.0107540234808543,-0.0193862296421542
"FAM135B","blue","blue",0.492205703118258,-0.291007514135096,0.177869890732117,-0.101022367581382,0.045963013845282,0.00116152099807881
