gene_name,kME
Cnpy1,0.293258979730794
Tmem232,0.292526928660487
9330182L06Rik,0.291795332346817
Agtpbp1,0.291597495565334
Vwa5b2,0.290768393704402
Srebf2,0.290431857373907
Ralyl,0.29021741929531
Fam204a,0.289893153642702
Whrn,0.289274095592066
Micu3,0.288314131775599
Slc20a1,0.288052042968103
Cacnb2,0.287818156937799
Fam167a,0.285772866909329
Pxmp4,0.284675077648153
Myh14,0.283005158540471
Plxna2,0.28294814084525
March4,0.282887983871014
Epb41l4a,0.282433187587697
Nrip3,0.282412322435548
Gm45904,0.281999930090631
Snca,0.281740603469976
Cachd1,0.281555416034995
Fgf20,0.281351810331859
Ttc12,0.281091930797535
Coro2a,0.280780726384938
St3gal1,0.279348946616324
Zfyve28,0.279134571368503
Cpq,0.279079650530203
Flt3,0.278854267804902
Hmgcs1,0.278600165064548
Tbl1xr1,0.278547017249399
Lrp1b,0.278305673383729
St8sia6,0.278277817112714
Vit,0.27818606942437
Dlgap3,0.278162270337891
Sfxn3,0.277979294760835
Zmat4,0.277250863022502
Slc24a3,0.277144117150361
Ldhb,0.27669339689243
Map2k6,0.275932215995129
Sh3gl2,0.275661384576577
Lekr1,0.275384894748959
Man1c1,0.275219381919312
Dock4,0.274842631016532
Pcsk2,0.274394067565957
Sh3bgrl2,0.274331362966926
Fam102b,0.274174413708233
Gm30085,0.274080216257818
Atg7,0.273973696243998
Tacr1,0.272973899279249
Col11a1,0.272929222548136
Unc13b,0.272836627896226
Runx2,0.27258641572943
St6gal1,0.272129947781419
Btbd11,0.271993475409288
Miat,0.271862696893074
Bicd1,0.271685281557989
Platr31,0.271356492963163
Gm42397,0.271312541569121
Slc39a12,0.271294982055689
Lgi1,0.269780496307487
Adam19,0.269720915589342
Lbh,0.269574296388078
Nek1,0.268315911042471
Nedd4l,0.268150325041626
Cyp51,0.268047393666135
Scube1,0.267644114163841
Fdft1,0.267406814400982
Sdc2,0.267400659161404
Inpp5k,0.267000756747861
Atrnl1,0.266919087181325
Arhgef9,0.266918097106914
Arhgap21,0.266878741634017
Fam196b,0.26674986742552
Snrk,0.265056533006577
Chl1,0.264104862995704
St8sia1,0.2637294004604
Zfhx4,0.263719263453565
Pitpna,0.263357378239257
Acer2,0.262246444555954
Ebf3,0.262061939504927
Pvt1,0.261750828954158
Hdac9,0.261594885163746
Stxbp1,0.261140157418767
Tspan5,0.260716412532906
Arnt,0.259917349875185
Spred2,0.259552920285107
Gpcpd1,0.259140986147453
Stx8,0.258961355331779
Rgs8,0.258622695584221
Gm44593,0.257979910952188
Itsn1,0.257657804960052
Lactb2,0.257212854707178
Gm11655,0.255063217097721
Lin7a,0.254710122613851
Vill,0.254609018564205
Wnk2,0.254484125818081
Asap1,0.254425874963085
Xylt1,0.254259071772877
Grin2d,0.253861854401169
Mfsd6,0.25385051176773
Lmcd1,0.253610748425072
Rps6kc1,0.253594593191332
Rnf150,0.2527556058552
Gm47134,0.252752626550914
Necab3,0.252349727599076
Tcp11l1,0.252136594352822
Vsnl1,0.251609656750661
Acsl3,0.251402955865047
Gm36388,0.251239425269494
Lrrc7,0.251157325491741
Cacna1b,0.250916581079318
9430041J12Rik,0.250903425358378
Pkp4,0.250820792222939
Mgat5b,0.249725690806069
Begain,0.249621379914084
Frmd4a,0.249598933430751
Tlk1,0.249558087527067
Ldlr,0.249412080080049
Tbc1d2,0.249151314445058
Bend6,0.248874065373548
Slc16a9,0.248609367283184
Lama5,0.248019928032449
Rab6b,0.2477750841526
Insig1,0.247515606560581
Hacd1,0.247110340664494
Lmo3,0.246517263917231
Msmo1,0.245902519121235
Nav1,0.24535243755425
Gprin3,0.245140839391542
AC154683.1,0.244985731408233
Gm28153,0.244608272710129
Smarca2,0.244050141698134
Raver2,0.244018836924723
C130071C03Rik,0.243979020718442
Farp1,0.243689185712269
Agfg1,0.243262589338292
Bcar3,0.243104792843132
Wdr25,0.241856732530746
Slc43a2,0.241585083015257
Dusp15,0.241521952094549
Abca7,0.241499150501312
Lss,0.241354932356724
Ptprr,0.241032632783305
Cdc42ep3,0.240348589393782
Magi1,0.240003183591226
Evi5,0.238842520352753
Gm38407,0.23849709778814
AC159282.1,0.237989415960257
Gm12709,0.237812597517179
Sfxn5,0.237128218958715
Larp1b,0.236826011911364
Slc1a2,0.236803917870651
Gfra1,0.236793810050027
Pdlim5,0.23633606981723
Il1rapl2,0.235948137112379
Pdzd8,0.235785319832279
Slitrk4,0.235603149201013
Jdp2,0.235577374148067
Lin28b,0.235222788055931
Tesk2,0.234499380079051
Gm26804,0.234441162706414
Rph3a,0.234424407603713
Cacnb4,0.234278346262116
Ammecr1,0.23420397574015
1700111E14Rik,0.233809643952055
Plcl2,0.233632072577877
Tshz1,0.233323870814787
Ptprd,0.233242835486416
Ispd,0.233195589278409
Mecr,0.233104764521831
Frs2,0.232975220451549
Galm,0.232648750822422
Herc1,0.231979883325012
Tdrd5,0.231910872074776
Gm2164,0.231290022213062
Slc6a1,0.23078461585336
Iffo1,0.230539432527207
Xkr4,0.230516840894427
Pnrc1,0.230091481424687
Hipk2,0.229946068499853
Map4,0.229298619849104
Zc2hc1a,0.228346013612854
Chd7,0.228237392360242
Heatr5a,0.228072697339782
Ptpn2,0.227640438248107
Gm42439,0.227511244800599
Ppfia2,0.22671030538315
Nlk,0.226635787210654
4930578G10Rik,0.226366057635639
Focad,0.225486282217694
Pdzrn3,0.224695637568449
Yae1d1,0.224203444451398
Kctd1,0.224014910707119
Myo10,0.223859132332773
Sipa1l1,0.223731650979238
Gm13963,0.223405314832193
Gm14377,0.223157296822329
Chrna5,0.222962388074148
Gldn,0.222811792123615
Pnpt1,0.222756636030841
Sorcs2,0.222728618382049
Pmepa1,0.222336409588352
1700019D03Rik,0.222228822514126
Slc4a3,0.222081313108365
Eml2,0.221881319409247
Gm29530,0.221829430085088
Pcx,0.221593811275983
Mx1,0.22137822144326
Mroh1,0.21965938844735
D030068K23Rik,0.219442079136029
Grk5,0.21927696774224
Msrb3,0.218776657166323
Mindy2,0.21873584507025
Smpx,0.218109484602768
Tmem178b,0.217849170258595
Plce1,0.217586675936987
Acvr1,0.217542627674196
Tln2,0.217469668626616
Chchd3,0.217441947507639
Lypd1,0.21728092748971
Las1l,0.217175440656403
Prkcg,0.216765081291632
Gm26691,0.21650949120186
Dync1h1,0.216475506417925
Frmpd3,0.216380460808848
Alk,0.216253546004994
Gpm6b,0.216012177312104
Gm27032,0.215636074732748
Pitx3,0.215435259374363
Dgkh,0.215329926202187
Garem1,0.215023256128962
Ptchd4,0.214904795529337
Ptpre,0.214582424645225
Elovl6,0.214322394365596
Nostrin,0.21420537306317
Sgpp2,0.214099376858855
Ppargc1a,0.2139151081885
Pitpnm2,0.213826879019454
Atp5o,0.213132967190486
Rsu1,0.21292570069039
Plekhh1,0.212912949407983
Narf,0.212828503426841
Vcan,0.212088756032745
Kif5a,0.211985383762762
Slc25a21,0.211771621432048
Sptan1,0.211314638175478
Arfgef2,0.210948902046568
Mapre2,0.210487139833606
Rap1gap,0.210399466706972
Akap13,0.210231224555103
Zbtb38,0.210130399844962
Zfp57,0.209997952171562
Diras2,0.209166674089466
Gm2163,0.209122107030286
Arfgef3,0.208479546624106
Depdc5,0.208472778224422
Asph,0.208378774153356
Tuft1,0.208156255045132
1700010K23Rik,0.208101069895708
Ntf3,0.207991488681946
Gnaq,0.207690251226068
Gm28376,0.207682084454803
Mcf2l,0.207431407088563
Actr3b,0.207355034533878
Coro6,0.206975248325493
Add3,0.206856240132597
Sorl1,0.206830410446667
Adrb1,0.20681633495449
Atp1a3,0.206183305032947
A330102I10Rik,0.205930157356409
Ablim1,0.205924372823174
Fmnl2,0.205054854662378
Nfyc,0.204873585524531
Snx25,0.204671300174342
Gabrb2,0.204282935154529
Macrod2os1,0.204276768126427
Clip1,0.204071359906205
Rgma,0.203857535822478
Tmem255a,0.203802885295535
Syt9,0.203749390900313
Aldh1a7,0.203723882800436
Trps1,0.20371911419487
Dhcr24,0.202980462563118
Grb14,0.202375538185541
Lima1,0.202372363846041
Hs3st1,0.202340616437969
Exoc4,0.202264266713967
Sema7a,0.201959048724911
4732471J01Rik,0.201765994892266
Gramd1b,0.201626926340604
Sncg,0.201533809822994
Laptm4b,0.201456268998945
Gm2824,0.201403887413051
Slc16a10,0.201350825694524
Stau2,0.201277493808164
Trim43c,0.201237519131055
Gm39185,0.201182951154696
Kif1a,0.201181824222918
Gm11817,0.20115330501305
Nr6a1,0.20085573313199
Ccdc28a,0.20085377840054
Epb41l1,0.200270898646563
Zw10,0.200207648374855
Trim43a,0.200135952790472
Shc3,0.200114744089346
Cys1,0.199863370225767
Ncoa3,0.19980799064809
Kansl1l,0.199795351187736
Mast4,0.199736452884775
Megf9,0.199675176228842
Gm28175,0.199662101539661
Grhl1,0.199647471253662
B830012L14Rik,0.19937667983631
Arhgap23,0.199236062664022
Gm7694,0.199092395007366
Fam110b,0.198964633328897
Kifc2,0.198921848554127
Rnf157,0.198758251998687
Sybu,0.198534307272887
Mtus2,0.198171011053883
9430037G07Rik,0.198033499873377
Ror2,0.197751520780441
Gm48742,0.197426428149707
Zdhhc2,0.197389153603993
Idi1,0.197349708092586
Dock2,0.197165378961297
Etnk1,0.197065044731275
Pou3f3,0.196942066161209
Gm16183,0.196929470325777
Snx30,0.196819839213314
Aass,0.196661934889961
Zfp943,0.196563956759819
Cers6,0.196344488314363
4921518K17Rik,0.196294978936556
Iqsec1,0.196227484906114
Pacsin1,0.196180424532198
Luzp1,0.195698096113988
2610027F03Rik,0.19566571335086
Afap1,0.195074609075464
Gnal,0.194870503483333
2010300C02Rik,0.194724987744147
AC154546.2,0.194659181604625
Jakmip2,0.194594203830925
Lin52,0.194409098027381
Spx,0.194400900138728
Hmgn3,0.194297281690899
Ptprj,0.194129546848875
Rras2,0.194021875282291
1810041L15Rik,0.193823820911576
Th,0.193574766628169
Edem3,0.192847637047494
Pde4a,0.192762852008653
Lmbr1,0.192721694435271
Zmiz1,0.192599332771019
Col4a3bp,0.192395588543714
Etl4,0.192276100597543
Dpf3,0.192260357498134
Srrm3,0.192209425680743
Zfp385a,0.192096816754231
Gm26906,0.191858697369325
Gm47136,0.191450668555139
6030443J06Rik,0.191304979740187
Cdkal1,0.191272338482987
Adamts10,0.191217170178988
Diaph1,0.191039542513062
Tmem207,0.190933791305371
Mphosph9,0.190894496605344
Pcyt2,0.190830462233159
Tmem55a,0.1902225610603
Hexb,0.190158875573641
E330013P04Rik,0.189402325091626
Jph1,0.189389972972297
2810049E08Rik,0.189201687201769
2700069I18Rik,0.18877939947677
Dnajc13,0.188772662403196
Cacna2d2,0.188656770040202
Scn3a,0.188381562934968
Il13ra1,0.187834700607584
Egfem1,0.187798377595156
Cgn,0.187516701005916
Btbd7,0.187358768576073
Gmpr,0.187065977205133
Stmn2,0.187003360546542
Dst,0.186995147445478
Lmtk2,0.186629679689376
Sclt1,0.186536424550119
Camkk2,0.186432944007965
Hsd17b7,0.186242282606043
Epas1,0.186086932195725
Gm7854,0.185502879761971
C130021I20Rik,0.185492893813604
Oprk1,0.185240036427388
Phip,0.184937153018171
Slc6a15,0.184781048320026
Morc4,0.184753326161662
Elfn1,0.184604520289526
Itgae,0.184321780620519
Platr25,0.184314373089815
Tmtc3,0.184256076932796
Styk1,0.184250435841191
Kctd6,0.183622366573858
Aco2,0.183477959415478
Lrpprc,0.183289155691548
4930402H24Rik,0.18274920571367
Ltk,0.18264787325466
Snta1,0.182549813545328
Phlpp1,0.182428867441951
Abcc4,0.182169663830606
Pgap1,0.182145670883178
Adamts17,0.18202879152954
Plxna4os3,0.181832545617864
E130308A19Rik,0.181668028762879
Fbxo28,0.181064593348351
Ermp1,0.181019085022574
Rtbdn,0.180508609695314
Sppl2a,0.180434955280977
Exph5,0.180375808328932
Ankrd29,0.180175439249197
Bcan,0.179538293795614
Acat1,0.17933087089899
Rassf5,0.178940343118722
Fgf9,0.178806603260932
A730056A06Rik,0.178666137905809
Rai14,0.178660337393566
Elavl3,0.178612445573972
Tanc1,0.178532519342483
Atp2a3,0.178482428563456
Usp25,0.178309184207242
Gm20629,0.178058090690638
Tmem63b,0.177968114184965
Cntln,0.177895398884795
Lrrn3,0.177703463929379
Gm39244,0.177634984768834
Gpr161,0.177602907254951
Aacs,0.177531865003438
Pdcd4,0.177504113343623
Lrtm1,0.177424907570242
Krt222,0.177253625403313
4930567K20Rik,0.177087026979545
Ccdc136,0.177016849356376
Hmbox1,0.176958525107345
Ano10,0.176916919837455
Snrpn,0.17688636719694
Acot7,0.176751346036304
Pgm2l1,0.176740109330242
H2-T22,0.176591357222438
4930570B17Rik,0.17612046246414
Vti1a,0.175595377490488
Stat2,0.175410026464214
Fam126a,0.175244188174709
Gpr63,0.174806373572095
C230034O21Rik,0.174582483231154
Lemd1,0.174233715249756
Ldlrad3,0.174151561356647
Nup93,0.174088817102231
Vmn2r87,0.173872646818703
Mtus1,0.17385748408052
Osbpl1a,0.173703908019461
Slc41a2,0.173622922552989
Arhgef3,0.173107302618283
Vps13a,0.173029325347148
Cdc42bpb,0.172661114936497
Btbd3,0.172547683446583
Gss,0.172499366994075
Mcu,0.172488287688476
Prkdc,0.172317847546385
Clip3,0.172248020231267
Cep70,0.172211774855065
Gm15494,0.172168905018509
Nav3,0.171737385103836
Nars2,0.171329153460781
D10Wsu102e,0.171045429732123
Tmprss5,0.170979248867936
Ncoa7,0.170903467677497
Gm2117,0.17077076407031
Bcas3,0.170674444486913
Prss12,0.170559236725029
Ankrd28,0.170473428525026
L3mbtl3,0.170449783820081
Gm36146,0.170132820403411
1110019D14Rik,0.170097782174869
Iqgap2,0.169716933928553
Sept6,0.169685118728059
Kcna2,0.169539328842684
Purg,0.169466612050683
Spats2,0.169433332024825
Shb,0.169287140871936
Chrna3,0.169183811030211
Gm26624,0.169159791307453
Gm26979,0.169061055823975
Grin2a,0.168820289509308
Sc5d,0.168709514800145
Tmem241,0.168568788136902
Pakap,0.168545402673831
Rasal2,0.168314413711019
Psg16,0.167910697099445
Gm11149,0.167891611682806
Mthfs,0.167795328013685
Hectd4,0.167792767920731
Ccnd3,0.167731922469385
Gm47271,0.167667323401633
Slc25a27,0.167426079113178
Atp11b,0.167342928744444
Gm46329,0.167238296634872
Fbrsl1,0.167205008662269
Cd46,0.166898419057955
D130043K22Rik,0.166506994239496
C130026L21Rik,0.166488156954908
Elf2,0.166449983387073
Nbeal1,0.16616985877347
Gm1992,0.166139504537747
Cd55,0.166046194569411
Dpysl5,0.165670255726094
Fam241a,0.165559652932038
Atp11c,0.165539517585842
Slc44a1,0.165494876264357
Tfeb,0.16549105060549
4930452B06Rik,0.165418600455965
Hspa4l,0.165030708106562
Tulp3,0.164806927467358
Acyp2,0.164803215626416
Gm37168,0.164623114808938
Tspan17,0.164585254819097
Mapk8,0.164420198567655
Klc1,0.164260196959518
Nrg4,0.16422645590281
A930012L18Rik,0.164115472349662
Vwa8,0.164015016837927
Ivd,0.163813937884573
1700112D23Rik,0.163676033951499
Gnptab,0.163562283044823
Limd1,0.163452310509967
Rps6ka1,0.163243124094749
Jam2,0.16294012507965
Slitrk1,0.162884268859064
Gm31508,0.16285966641398
Taf4b,0.162515809484855
Gabrg3,0.162460133038346
Acat2,0.162449974390181
Nhsl1,0.162276500257019
Flrt3,0.162165849824561
Iqgap1,0.161917443618707
Cab39,0.161822067777123
Ntng2,0.161646619332055
Esrra,0.161604381661589
Eif4g3,0.161570256519038
Hcrtr1,0.161449695870101
Foxn3,0.161442821104509
Ankrd34b,0.161353650216114
En2,0.161345839682074
Gm48166,0.161139168127816
Slc22a15,0.161110835474758
Srpx2,0.161017203672824
Gm4221,0.160826222935371
Rab6a,0.160790521976581
Fat1,0.160751987932337
Pygb,0.16069934380445
Pitrm1,0.16005276129821
Pcca,0.160043851318982
Lmln,0.15992212532832
Rapgef6,0.159735908276837
Tle4,0.159679667468565
Gm14211,0.159669648932547
Adamts20,0.159622586350288
Mcf2,0.159378918599711
Xpc,0.159238754001891
3110021N24Rik,0.159052424180253
Gm28539,0.159022568145361
Prdm5,0.159022276752329
Uap1,0.159007059099275
Pxk,0.158884845759839
Ifitm10,0.158844380464954
Adcy5,0.158842884811292
Trim71,0.158769874686727
Tmem47,0.158696961192203
Gm38825,0.158583014163105
Ipo11,0.158491368953753
