"gene_name","module","color","kME_turquoise","kME_blue","kME_grey","kME_yellow","kME_brown"
"EMSY","turquoise","turquoise",0.149132975713626,-0.17484204819241,0.0419481957730666,-0.103702957489524,-0.0657830578721727
"ACER3","turquoise","turquoise",0.14869486515652,-0.0131874996720885,-0.032957065425452,0.00718861032840509,0.0445200813734189
"PAK1","grey","grey",0.00142644895456113,0.113962695403549,-0.0448152018756731,0.104890905021491,0.0245851330513486
"CLNS1A","grey","grey",0.028861661737824,0.0912199969683572,-0.0280526930596951,0.0599887730578654,0.0162526972623645
"AQP11","grey","grey",0.00255687000602975,0.0671467953805278,-0.0334275386363127,0.0742744586683331,0.0522104936786449
"RSF1","turquoise","turquoise",0.0639807368233322,0.034238156350687,-0.0194363303365928,0.0146443532424193,0.0253284502635516
"AAMDC","turquoise","turquoise",0.111984970566452,-0.0552540937001343,-0.00477614503987964,0.000177046805886423,-0.00599724196901195
"AP002812.2","turquoise","turquoise",0.0890289338921406,-0.111336155349883,0.0438707492436975,-0.065356041814169,-0.0400136873431899
"INTS4","turquoise","turquoise",0.0792426781449841,-0.0679660950800018,0.033381380557095,-0.0343585081482101,-0.052097605341167
"ALG8","grey","grey",0.0796785215869199,-0.0154940610434082,-0.0115699802307408,-0.00695297112152373,-0.0182302319200416
"KCTD21","grey","grey",-0.0093334677439523,0.106918038927512,-0.0213970984118976,0.0549066825914505,0.0207033005221377
"GAB2","turquoise","turquoise",0.253620864340169,-0.272414842670719,0.0674846633933251,-0.141442008124096,-0.0781235800978256
"AP003086.2","turquoise","turquoise",0.169095193696977,-0.159573529886884,0.0130754376378422,-0.0517388385443326,-0.0659337001364413
"NARS2","turquoise","turquoise",0.0580550738058209,-0.0550166815756127,0.0469705335700336,-0.0247157978919828,0.000269668402329952
"TENM4","turquoise","turquoise",0.120559489394065,-0.280886598398895,0.153686825485748,-0.192064602274213,-0.087071969450008
"MIR4300HG","turquoise","turquoise",0.0801938384321286,-0.0875258757695424,0.0529610382473378,-0.0413434008569464,-0.0122289629114992
"FAM181B","grey","grey",0.0282354481237388,0.00111649558855087,0.00121180540376666,0.0161011513587158,0.0186215501032348
"PRCP","blue","blue",-0.0133283746535083,0.170524505260588,-0.0402238489823546,0.0957663814476959,-0.0182588079204535
"RAB30","turquoise","turquoise",0.135003902081117,-0.0496999253725591,0.00353773652313885,-0.0164152513726156,0.0536372605497053
"RAB30-AS1","turquoise","turquoise",0.155905329283199,-0.108925288265469,-0.00229111091501257,-0.0519377551817011,-0.0222886413011866
"PCF11","turquoise","turquoise",0.0915918975901233,-0.0598584336066674,0.00424070150912407,-0.0319551643098977,0.0137015365143672
"ANKRD42","grey","grey",0.0234406638472022,0.0316170747792146,0.0230654500713613,0.0113304161640795,0.0176498182106705
"CCDC90B","grey","grey",0.0348233803801519,0.0872757848549749,-0.0571197139785162,0.101024564221321,0.0416377617630602
"AP000446.1","turquoise","turquoise",0.105993364938581,-0.156663571098109,0.0785876186811631,-0.0921598813343564,-0.0526378038233141
"DLG2","turquoise","turquoise",0.365620150647305,-0.414415117017153,0.0713924297618517,-0.234199472325516,-0.106512900594886
"AP002370.2","turquoise","turquoise",0.163954914325647,-0.0665775868755587,-0.0665964814120712,-0.0242452136962395,-0.0252267883671291
"AP001825.1","turquoise","turquoise",0.0820049533278233,-0.150073035575846,0.0439470500511507,-0.0830283358777156,-0.0700509690034192
"TMEM126B","blue","blue",-0.0500155515941191,0.220616654115018,-0.0672387957501801,0.1656660383099,0.0396961413592841
"TMEM126A","grey","grey",-0.0152125599559029,0.0928819015770361,-0.026220881502066,0.0986171318092326,0.0223529269434126
"CREBZF","turquoise","turquoise",0.106050244723876,-0.0821561857836049,0.0392247103231054,-0.0407066590042651,-0.0184104202246945
"SYTL2","grey","grey",0.0381250782449449,0.00978468002218547,-0.00988710091747516,-0.0108136101690455,0.0320363705332656
"PICALM","turquoise","turquoise",0.17708256324527,-0.0247213623933024,-0.0496743940185648,-0.0282274263241517,-0.0177748512023745
"EED","grey","grey",0.0439986899981957,-0.0235380169786052,0.0040500362593687,0.00742270541624365,0.00592061857731629
"HIKESHI","grey","grey",0.0483712648128355,0.0560720619336579,-0.0446566802430475,0.0906305850355011,0.0198740596760542
"AP001831.1","turquoise","turquoise",0.0602019270471207,-0.0904984479692795,0.0252575972607686,-0.0274808153783339,-0.0402098729688411
"ME3","turquoise","turquoise",0.0294981847081153,-0.0103287294225365,0.0458807825679664,0.00794259599570715,-0.0503540861948512
"PRSS23","grey","grey",-0.0168458890687677,0.0238625201448441,0.00603893502336238,0.0111251324022668,0.0180320690609525
"TMEM135","turquoise","turquoise",0.132576941271294,-0.145544867061073,0.0660292368346175,-0.0939074130286426,-0.0604076909691457
"CTSC","grey","grey",0.0105475212088141,-0.015345342335269,-0.0219591988961129,0.00513481997567361,-0.00386733009361182
"GRM5","turquoise","turquoise",0.141823520559133,-0.332743260912407,0.154094602446339,-0.228663816024187,-0.12200093730685
"NAALAD2","turquoise","turquoise",0.123081227097741,-0.239425777201835,0.102355547836534,-0.156174286683351,-0.103457588315998
"CHORDC1","grey","grey",-0.01381014415743,0.105760613379304,-0.0242373888032055,0.0689888874772109,0.00378211596997829
"FAT3","turquoise","turquoise",0.0687524872232137,-0.158190806065887,0.124339530369314,-0.121222188818182,-0.0369081916251982
"SLC36A4","turquoise","turquoise",0.0155700537483159,0.0391415291723064,0.0106029922464242,0.0204812883254945,0.0886772516065814
"SMCO4","grey","grey",0.0194595176641082,-0.000345580032228276,0.000649633130852089,0.00907183276950476,0.00365084268815232
"CEP295","turquoise","turquoise",0.069519596769224,-0.126328304724953,0.0594633130233368,-0.0831695818402125,-0.0262375580954596
"TAF1D","turquoise","turquoise",0.120623831920881,-0.0849667213786233,0.0116978879003578,-0.0108113155156238,-0.0284544085090876
"MRE11","grey","grey",0.0559053427784178,-0.0185612209597433,-0.00468658225347389,-0.0159597904868988,-0.00690740871961471
"ANKRD49","grey","grey",0.0583407713334504,-0.0352545006970607,-0.0209177373899952,-0.00613094532140952,0.00634414724576989
"PIWIL4","grey","grey",0.0625407579161042,-0.0809087784312988,0.0165051346763187,-0.0529009745297026,-0.0152416482541766
"AMOTL1","grey","grey",0.0389977449165875,-0.0268750277483438,0.0634917298147324,-0.0138156670892595,0.0203327836062442
"CWC15","blue","blue",-0.0401412287445666,0.144594694676611,-0.0534915778255084,0.12583288070141,0.0303837547372179
"SRSF8","grey","grey",-0.0253556218661751,0.151023230127023,-0.0504294307069598,0.135359968679532,0.0945145537553064
"ENDOD1","blue","blue",-0.0447160826635884,0.303876801925725,-0.0768441341728599,0.126910227988097,0.0108072207123553
"AP000787.1","grey","grey",0.0235340048090356,-0.0563776873078455,0.0320931360014527,-0.0131570618148961,-0.000175482668690607
"SESN3","grey","grey",0.00581332824564065,0.0467022323596299,0.00785579333833571,0.0300329939191183,0.0731373469796991
"FAM76B","grey","grey",0.0803522207543776,-0.058795102753718,-0.000227132533515654,-0.0215350022373255,-0.00438810924406116
"CEP57","turquoise","turquoise",0.0620535936839704,-0.0574055667851066,0.0237253672577723,-0.0367267326295673,-0.0130434238203531
"MTMR2","grey","grey",0.0929516727045813,0.0174130230341374,-0.0540441872964909,0.024251322034235,0.0230149626182046
"MAML2","turquoise","turquoise",0.223792200997041,-0.165121769501112,0.0435250142194962,-0.0625837372765768,-0.0452721110032248
"CCDC82","grey","grey",0.0638071561887305,0.0041758903674261,-0.0397358479943011,0.0234429246367875,0.0389847727139203
"CNTN5","turquoise","turquoise",0.133434389712605,-0.373556398130437,0.144849140419077,-0.239191951339823,-0.121757176183281
"ARHGAP42","turquoise","turquoise",0.0618973264176819,-0.0624153473700875,0.0590788119096892,-0.00832278614701499,0.0151549573205459
"CEP126","turquoise","turquoise",0.0203130229828419,0.0275264194523503,0.0138316860953824,0.0309604385338066,0.0884374154504712
"YAP1","grey","grey",0.0406764879607891,-0.0450600190055995,0.12635640492861,-0.0259606118474764,0.0031142082803303
"BIRC2","grey","grey",0.0370398224364733,0.0937934486284212,-0.0517598749280443,0.0517253646653039,0.0532463590908324
"TMEM123","turquoise","turquoise",0.152960937232326,-0.0236392600234529,-0.0830798143072943,0.00107822784511646,0.000986088397355766
"DCUN1D5","grey","grey",-0.00965826810882877,0.11598159933403,-0.03869555035283,0.105839737713955,0.0416953436385092
"DYNC2H1","turquoise","turquoise",0.114942679730699,-0.0981490353103679,0.0293994413831962,-0.0576262757324518,-0.00706564242564858
"GRIA4","turquoise","turquoise",0.13771111552705,-0.0761875769374154,-0.00193384241323267,-0.0599399526895724,-0.0142735320716429
"MSANTD4","blue","blue",-0.0230501423880409,0.161841720926622,-0.0475168208879127,0.0911913307303831,0.0637747568209928
"KBTBD3","grey","grey",0.0156002740854064,0.0673657489999569,-0.0394947438879172,0.030934858746573,0.0244300911279344
"AASDHPPT","blue","blue",-0.0668912509924793,0.324668277223447,-0.0732631103540318,0.157339171535805,0.0696017760611157
"GUCY1A2","grey","grey",0.0529802999162455,-0.0113054260347546,-0.00133999654920714,-0.0198200670268884,-0.0041852126783624
"CWF19L2","grey","grey",0.0873345000906943,-0.0246867325913351,-0.0256028378193038,0.0520469744298081,0.0470581673450988
"ALKBH8","grey","grey",0.0390797036921054,-0.0260842180070123,0.0240186190285492,-0.00573627719110048,0.00193365184673005
"ELMOD1","blue","blue",-0.0820147318737422,0.26805958739329,-0.00823974777759463,0.107154520350086,0.0235629435552364
"RAB39A","grey","grey",0.0326822184119766,-0.0648492295715495,0.0299615194532359,-0.0393627233817765,-0.0167415922299604
"CUL5","grey","grey",0.0328635018587134,0.0493217348557559,-0.0160174108278767,0.0133919485836158,-0.00389588045090887
"ACAT1","grey","grey",0.00574428824941491,0.106688214131139,-0.0217012267422405,0.0444745945590785,-0.00434363676237308
"NPAT","turquoise","turquoise",0.0405933292084353,-0.0282987669063691,0.000792835886451503,-0.00714596903425807,0.00790478236415929
"ATM","turquoise","turquoise",0.161147973371741,-0.0681063068919857,-0.0305407650154534,-0.0374598775879878,0.023063728252237
"C11orf65","turquoise","turquoise",0.0857260510779595,-0.0564315440704465,-0.0319757983606681,-0.0167634873532755,-0.00236948351032753
"EXPH5","grey","grey",0.0284288587494849,-0.011826936984268,0.0289491216934704,-0.00181315285793375,0.00651490873512815
"DDX10","grey","grey",0.0388127849449931,-0.0166597255039696,0.00866088417935115,-0.0326179501460955,-0.0281237141752523
"RDX","grey","grey",0.0852019037049735,0.0715714926503787,-0.0903563243194516,0.0738658406605473,-0.0094482061121052
"ZC3H12C","turquoise","turquoise",0.0883543705606853,-0.121341125949796,0.0369658153096149,-0.0666982239751359,-0.0333041490914063
"FDX1","blue","blue",-0.0177253361577451,0.172264214142143,-0.0444892541855734,0.166751398546881,0.0717076404127143
"ARHGAP20","turquoise","turquoise",0.0314370605247012,-0.0838929935189435,0.0336943194995074,-0.0440090950034752,-0.0128223674574713
"LAYN","grey","grey",0.107876464756124,-0.0261993587637612,-0.0670742304444492,-0.00081208699568448,0.000674389755205354
"SIK2","turquoise","turquoise",0.128202443273133,-0.016281997909546,-0.00723344293769163,-0.0192895264917851,0.0423721652415592
"PPP2R1B","grey","grey",0.0973936298950848,0.00145029441679464,-0.0257139233863823,0.0130008895513155,0.0088590179495066
"CRYAB","grey","grey",0.094791633549273,-0.0103722459876987,-0.147934469356748,0.0714173118226057,0.0548909251429673
"DIXDC1","turquoise","turquoise",0.117767352211897,-0.0478128944547156,0.00177840635629764,-0.00272752138524285,0.0353335114466369
"DLAT","grey","grey",-0.0201816297010551,0.182547524496255,-0.032413880808906,0.0924522582882095,0.0614278500089714
"NKAPD1","grey","grey",-0.00456098466681362,0.073622948958925,-0.0213193080643535,0.0722385126503203,0.0416042962871347
"TIMM8B","grey","grey",0.00460559500814193,0.0909990090928479,-0.0688528062820348,0.144838008678164,0.0742176578836968
"IL18","turquoise","turquoise",0.0613790609301137,-0.0611062688928182,-0.0247840361551055,0.00452559845280076,-0.00675099932998431
"BCO2","turquoise","turquoise",0.108566936847129,-0.201782582578918,0.0680660659395258,-0.131307880978187,-0.0871933717145984
"PTS","blue","blue",0.00125053780933123,0.142957279192675,-0.0614594519305561,0.143811149643608,0.0663793642723836
"AP002884.1","grey","grey",0.00098897769289984,0.035013122426911,-0.0196968701400193,0.0550007111746715,0.0316046556710698
"NCAM1","grey","grey",0.0480239026746318,0.196359130588945,0.00637451560624107,-0.000779883906325061,-0.0877619068250905
"TTC12","grey","grey",0.0377603345496079,-0.0388701320471044,0.0299838440152063,-0.0285210327832013,-0.0313732531791551
"DRD2","grey","grey",0.00360268180755674,0.0672840715090618,0.0356563170281629,0.0187566957866135,0.0554110307002912
"TMPRSS5","grey","grey",0.0880525755117553,-0.0622024571384892,-0.0177141545907946,-0.0225491096385978,0.00209856739007966
"ZW10","grey","grey",-0.00188091872657193,0.100691364629267,-0.0354126200148775,0.0619447750725599,0.0122074762079185
"USP28","turquoise","turquoise",0.0828227449500047,-0.101930481582506,0.0352719618766714,-0.0460013651474591,-0.0196643064262027
"ZBTB16","turquoise","turquoise",0.149565541514793,-0.096346145939121,0.0179920188484793,-0.0376154824285373,0.00635092693765002
"C11orf71","grey","grey",0.0465540156860366,0.0112887288015177,-0.0423790198619617,0.022398782163782,0.000304790763959062
"REXO2","blue","blue",-0.0425563657241266,0.201791434079155,-0.0790136200498553,0.169003972098651,0.0344040183238549
"CADM1","turquoise","turquoise",0.14354576317672,-0.0580995453716817,0.0487067434807935,-0.0599088082252984,-0.0185053551159981
"AP000462.1","turquoise","turquoise",0.0516963025183062,-0.0567070054540715,0.00895154021502934,-0.0113997510857053,-0.0298795402677181
"AP002991.1","grey","grey",0.026984077397763,-0.0673836144809994,0.0549510648373953,-0.0443717867496484,0.00292366951846643
"BUD13","grey","grey",0.022407929956425,-0.0002858702875265,0.00203136856059938,0.00816006570257221,-0.00108352732350876
"ZPR1","grey","grey",-0.0311690698681471,0.133952963335203,-0.0295241402723189,0.0929617361619663,0.0655262643032071
"SIK3","turquoise","turquoise",0.274818247471263,-0.137824928348121,-0.013519915215767,-0.0675883475765299,-0.015940703528686
"PAFAH1B2","blue","blue",-0.0653824298715352,0.337173159865206,-0.0936156396450433,0.221613903779022,0.193805529087786
"SIDT2","grey","grey",0.017799159108482,0.0471466489147434,0.000178375686024628,0.0133797092651992,0.00192079211547443
"TAGLN","turquoise","turquoise",0.0589531088625213,-0.0678440906805341,0.0255477361561833,-0.010990541331389,-0.0315173773252658
"PCSK7","turquoise","turquoise",0.141939742878975,-0.164648905429673,0.0606599996502469,-0.0923185490726347,-0.0313167655613733
"RNF214","turquoise","turquoise",0.0348732332036199,0.00441165919200729,-0.00801452934619487,0.0215066006070537,0.005106547588423
"BACE1","grey","grey",0.0499630654037957,0.122379223392316,-0.106293442413551,0.0936262940671312,0.0581400109574198
"CEP164","turquoise","turquoise",0.105498339899962,-0.133310337128475,0.0324732174705041,-0.0620960367441281,-0.0226843126032986
"DSCAML1","turquoise","turquoise",0.410668510391672,-0.199315828405167,-0.0840786895230804,-0.0889279502905444,-0.0256732935969094
"IL10RA","grey","grey",0.0323038410053124,-0.0171562669676504,-0.0231598972742855,0.0217152495538665,-0.0032483876731725
"SCN2B","blue","blue",-0.0797594422586349,0.320120254016584,-0.069410876334515,0.174795687411819,0.124212185330363
"UBE4A","blue","blue",-0.0490964143984727,0.27737969174792,-0.0439843128744698,0.122843862573275,0.0504176001866193
"ATP5MG","blue","blue",-0.0367621957978286,0.20026051038513,-0.0783131515219727,0.234329695770011,0.0949400591524012
"KMT2A","turquoise","turquoise",0.132714083555194,-0.0763667235598188,0.0418197461073848,-0.0504447167246985,0.0409326829861796
"TMEM25","blue","blue",-0.0467631169592454,0.208135419559805,-0.0393199060054097,0.114355939258272,0.0552721270169019
"IFT46","grey","grey",0.0194779826925662,0.0372571294437237,-0.0117754533075377,0.0509661052311661,0.0177352454748939
"ARCN1","blue","blue",-0.0383729919240263,0.220450684696145,-0.0627698331163311,0.112677668789094,0.0370848330066918
"PHLDB1","turquoise","turquoise",0.326079791033608,-0.0987664571642755,-0.115225379195161,-0.0124583332479232,-0.00966372545124888
"AP002954.1","blue","blue",-0.0349400889837774,0.177710939793568,-0.0834520137350285,0.171689705515743,0.131886089010955
"DDX6","brown","brown",0.00343540838062779,0.150165063247318,-0.0447550382057159,0.0836005464282365,0.155351562552334
"BCL9L","grey","grey",0.0162646003503721,0.00527263168740092,0.0254144637106723,0.00875351427960613,0.033333712143125
"CCDC84","turquoise","turquoise",0.135557481160127,-0.250225539885916,0.105392967965338,-0.143505523502026,-0.0759278894209457
"RPS25","grey","grey",0.0264919951592377,0.0747655709906295,-0.0966008708136718,0.147042790519436,0.0345959113711976
"TRAPPC4","blue","blue",-0.0468022588132697,0.201891286416009,-0.0653464311170092,0.173309085928861,0.0466237731928965
"HYOU1","blue","blue",-0.0543523087991816,0.240342086438528,-0.0614004583987714,0.118757954871413,0.0948602659600142
"VPS11","blue","blue",-0.0501835506774787,0.243798381230116,-0.0424973750323675,0.139536207794331,0.0211264016411191
"H2AFX","grey","grey",-0.0306345771925015,0.124325193658969,-0.0445678917942511,0.0928971206194141,0.0474839366557023
"C2CD2L","blue","blue",-0.0255096208866699,0.165519050566633,-0.0363368708042962,0.0869693411586782,0.031190266074424
"HINFP","grey","grey",0.0482959904758259,-0.0237459553515783,0.00665377242522429,0.023678209658894,-0.0161232462435922
"CBL","grey","grey",0.0296767266402694,0.0405264990284316,-0.0076039999141749,0.00944331671623351,0.0529272620753031
"MCAM","grey","grey",0.0434853011269173,0.0146417301478431,-0.0239127192519579,0.0200484487417712,0.0234576655032845
"USP2","grey","grey",0.0337547744191029,-0.00172499401392715,-0.00767185173683305,0.00230423152686449,-0.00239895535632973
"USP2-AS1","blue","blue",-0.0259438713693573,0.136198914681125,-0.00830143026245852,0.0682545944005218,0.0152542590647529
"THY1","blue","blue",-0.210367558531818,0.611573073226005,-0.129337222584554,0.326075840379528,0.148434658390233
"NECTIN1","grey","grey",0.0477387584324371,0.0483454270205242,-0.0699112243385497,0.0225884493644067,0.0437494060342009
"OAF","turquoise","turquoise",0.16869240430999,-0.0279316937288052,-0.0680238916865634,0.00972129818637085,0.00251201430825527
"TMEM136","grey","grey",0.0429354101449382,-0.00875981201078157,-0.0574435246767046,0.00826603160211887,-0.00183801305108413
"ARHGEF12","turquoise","turquoise",0.0696429782380326,-0.0925993550579092,0.0419043743154012,-0.0489513625099287,0.0237828262288444
"GRIK4","turquoise","turquoise",0.177191085867871,-0.165777045128721,0.0425395402733268,-0.0808032668811879,-0.0459862681932034
"SC5D","blue","blue",-0.0324595067120468,0.222687263398045,-0.0697309063260813,0.102315418933417,0.0424201608623167
"SORL1","grey","grey",0.022534775674152,0.141595356891171,-0.0226445027651507,0.0594731183526898,0.0188062250644696
"UBASH3B","grey","grey",0.017664010810007,0.0624455789249678,0.0158603729498043,0.0288100447634794,0.0456181649032663
"JHY","grey","grey",0.0246912401828913,-0.0498373927391807,0.0446854264058215,-0.0236892294303938,0.00491748237271093
"HSPA8","blue","blue",-0.160029212982268,0.560141755759992,-0.175450244399085,0.321640818836723,0.02565031098696
"GRAMD1B","grey","grey",0.0178609434051435,0.0228346352809316,0.0573008091013219,0.0200680627509646,0.0445664079305665
"SCN3B","blue","blue",-0.079869763376277,0.293260376906084,-0.0552400765732447,0.166097803478402,0.161216448327303
"VWA5A","blue","blue",-0.0466949954778655,0.234568908226621,-0.0246036731252254,0.0995002794226581,0.032146765760782
"TBRG1","grey","grey",0.00893382915881737,0.0586001151898751,-0.0350650672147312,0.0735314702701817,0.0851657882016575
"SIAE","blue","blue",-0.0636109615838625,0.315735268609576,-0.0529024818353931,0.133545261187684,-0.0268271387688483
"MSANTD2","turquoise","turquoise",0.105129073091269,-0.0862373873474082,-0.0137098034735553,-0.0403952322914623,-0.00561334952600147
"ROBO3","grey","grey",0.0169810937341271,-0.00289154340507092,0.0202608949663666,0.00534597190828958,-0.00431414435677984
"HEPACAM","grey","grey",0.156413480232765,-0.0349395631858317,-0.0864927698009032,0.00178540665238105,0.0118026652798541
"HEPN1","grey","grey",0.138157593099613,-0.0412655462583379,-0.0967295434002771,-0.00642271793518373,-0.0121215456119567
"PKNOX2","turquoise","turquoise",0.116995002065818,-0.255452685806872,0.155980246837584,-0.168847850819907,-0.0769755233453774
"FEZ1","blue","blue",-0.00147873796797021,0.21943260905463,-0.131774240489261,0.218224684718436,0.12319311928391
"EI24","grey","grey",-0.0143635947471036,0.181874055578156,-0.072281274528958,0.134411197236725,0.117590707988742
"STT3A","grey","grey",-0.0118680034836669,0.0893659468111805,-0.0347175241422964,0.0407580933669562,0.0042445419788451
"DDX25","grey","grey",-0.0098242262000557,0.11366595464162,-0.0138806061096275,0.0765118539090275,0.0223738962030039
"CDON","turquoise","turquoise",0.0996469767869277,-0.246783621285186,0.11471794016258,-0.154625379922572,-0.0892042708392397
"RPUSD4","grey","grey",-0.000286979350626315,0.0958306318527263,-0.032756043400533,0.070003455718771,0.0323875791402196
"FAM118B","grey","grey",0.0348020300527951,-0.0361081053694359,0.0321419593359518,-0.0195993275435691,0.00158276378401508
"SRPRA","blue","blue",-0.0593582625697614,0.247873055484937,-0.0634302320129827,0.133903460704036,0.0155751940810271
"FOXRED1","grey","grey",0.0116145320425261,0.0707492517656701,-0.00878953742314064,0.0495467339352887,0.00626902197693178
"ST3GAL4","grey","grey",0.150066716659019,-0.0260789803683633,-0.0701206976958627,0.0154358151252977,-0.000674194010312691
"KIRREL3","turquoise","turquoise",0.34725170480388,-0.320018981720981,0.0255472727901962,-0.183861766733867,-0.102782853234015
"AP003481.1","turquoise","turquoise",0.0694526248298462,-0.0258590380490917,0.0102093658380524,0.00999034437373801,0.017748858093341
"ETS1","grey","grey",0.039213904600059,-0.03388682341345,-0.00619264536664746,0.00586937891921868,0.011761074005001
"FLI1","turquoise","turquoise",0.0825539518530158,-0.0253469960119621,-0.0549931156770339,0.0257884518579174,0.0208050797415917
"ARHGAP32","turquoise","turquoise",0.109717838756995,-0.15224237894371,0.0553190073800246,-0.0775536950493259,0.025600156105277
"NFRKB","grey","grey",0.0334640435034577,0.0141182804071361,0.00883248495087571,0.0188097851855618,-0.00743728916960955
"PRDM10","turquoise","turquoise",0.0711722719400966,-0.0947438673904843,0.0510514603930115,-0.0510483692163254,-0.0390239082599709
"APLP2","blue","blue",-0.147232467079229,0.481940471086736,-0.0713972906573045,0.20813631633101,-0.0170196270531329
"ZBTB44","turquoise","turquoise",0.0816280843650912,0.0158051576564346,-0.0591349282518511,0.0322926441485287,0.108061776604055
"SNX19","grey","grey",0.0410590305691531,0.0830935523832683,-0.0326956680614405,0.0234073259732709,0.000883968790570372
"NTM","turquoise","turquoise",0.249734108867338,-0.201532442734893,0.0560920626986122,-0.105670592639307,-0.0684937254558063
"OPCML","turquoise","turquoise",0.12986608514858,-0.1906635092764,0.0728596872482346,-0.103975337601976,-0.0236445096357697
"IGSF9B","turquoise","turquoise",0.0627750655864602,-0.247076664464061,0.130100532457097,-0.160822239903195,-0.0680581124680021
"JAM3","turquoise","turquoise",0.273775708304442,-0.199243847024007,-0.0460863502444515,-0.0929733817783751,-0.04243077324798
"NCAPD3","turquoise","turquoise",0.0468765552553203,-0.0298522466377821,0.0133231282586145,-0.00505290285592783,-0.000816773495583103
"VPS26B","grey","grey",-0.0175490914854067,0.138512714695973,-0.0357356373602218,0.11400581119577,0.0637332222238771
"ACAD8","grey","grey",-0.0154022825123482,0.0745036997302041,-0.0359748323689096,0.0578310184039173,0.023548307920079
"B3GAT1","turquoise","turquoise",0.154812881698265,-0.0144874386893385,-0.100957114076355,0.0186487414204542,0.0270966142326838
"ZMYND11","turquoise","turquoise",0.0953502770695155,-0.030518068331378,0.00207017968455602,-0.0105672771029346,0.04288128911739
"DIP2C","turquoise","turquoise",0.236915799844719,-0.233379853959048,0.0553856584354075,-0.140087410996188,-0.0563447172128799
"AL358216.1","grey","grey",0.0838736206439355,-0.0126440471820829,-0.0766483402236452,0.0162783321873538,0.00235875919405708
"LARP4B","turquoise","turquoise",0.0799581246791285,-0.0438285164602836,0.020720897249207,-0.0251068736265674,0.0215782233654343
"GTPBP4","blue","blue",-0.0165166801119757,0.145943709159365,-0.0294996582874075,0.0597135538960337,0.0286067649300391
"IDI2-AS1","grey","grey",0.0374238520324262,-0.0473009845941714,0.0192383067721849,-6.26357408139531e-05,-0.00172046692295888
"IDI1","blue","blue",-0.0766378130236389,0.299971919566975,-0.0780337747384873,0.202840249353177,0.0692011829645554
"WDR37","turquoise","turquoise",0.0523802691804129,-0.0180042733947374,0.016676157442592,-0.0186384610000398,0.0484094976574399
"ADARB2","turquoise","turquoise",0.203263715305615,-0.427235242223742,0.166276621757892,-0.259576052451955,-0.127579711249142
"ADARB2-AS1","grey","grey",0.0181985500065974,-0.00127782670833242,-0.0136636500132578,0.0141998611032878,0.027897978745707
"PFKP","grey","grey",0.0109438565562216,0.0879417204409225,0.0595348060141316,0.022742542405549,-0.0542705329581514
"PITRM1","blue","blue",-0.0306183406363634,0.222171189096944,-0.0480218119697899,0.126210447775067,0.046944077349765
"KLF6","grey","grey",0.00427071114691252,0.0457576722825282,-0.0110878150954254,0.0226242895523191,0.0629991895910975
"NET1","grey","grey",0.000169105828509196,0.0134723693851167,-0.00372855593712917,0.0127727386138902,0.0033949444535602
"ASB13","grey","grey",-0.00169276155780258,0.0346983790129693,0.010333993660312,0.019975197468644,0.0279756845277013
"FAM208B","turquoise","turquoise",0.12177489621762,-0.186325328421014,0.0658449155993611,-0.113544499204213,-0.0472189981644969
"GDI2","blue","blue",-0.0443955912695109,0.334344417473749,-0.0888614845564903,0.17224777858598,-0.0100904794932636
"ANKRD16","grey","grey",0.0484512229403996,-0.0519296629952578,0.0316782618228372,-0.0128345717649756,0.00364377692768813
"FBH1","grey","grey",0.0396427844385855,0.00539321785474672,0.00481835133721936,-0.002999948853767,0.0204769989028976
"RBM17","grey","grey",0.0163358462408033,0.0579468192035925,-0.0331581145613538,0.0561483948547424,0.0207398154239294
"PFKFB3","turquoise","turquoise",0.0894357197197219,-0.0720123764572609,0.0760860398798419,-0.0337015950311203,0.00840976348032948
"AL137145.2","grey","grey",0.0275878687229837,-0.06004564927552,0.075271976070033,-0.0230191305208943,-0.0167350475219721
"PRKCQ","grey","grey",0.11561250594016,-0.0140284639122151,-0.0310415671379784,0.00728769296478925,0.00335515205196119
"AL392086.1","turquoise","turquoise",0.0929744906573169,-0.0442249161244803,0.00956482445677996,0.00366477357183489,-0.0050641454741939
"SFMBT2","turquoise","turquoise",0.228580848381054,-0.130401461150461,-0.0289706645452416,-0.0338743751058289,5.52166185623721e-05
"KIN","turquoise","turquoise",0.0641056695934707,-0.0407290356534844,0.00944286854962703,-0.00911535828115017,-0.00312304164986365
"ATP5F1C","blue","blue",-0.0294458915522961,0.211864194685576,-0.0653349927774508,0.162233336447981,0.00910087654377965
"TAF3","turquoise","turquoise",0.078320722858767,-0.0516446580642611,0.0236275221775382,-0.0466230894760848,0.0143844268023595
"CELF2","turquoise","turquoise",0.0831765217156798,-0.120745830863863,0.0856700218079361,-0.0847477090955755,0.0317403027456792
"USP6NL","turquoise","turquoise",0.0869154088360858,-0.0661370457727237,0.00834633632565925,-0.0228320232632637,0.0229063932076514
"UPF2","grey","grey",0.0410995082933391,-0.00946761015376452,0.0120166737168237,0.0223655840517637,0.0333152556285447
"DHTKD1","grey","grey",0.0576215196206197,-0.0397962690347542,0.0203237730283095,-0.0390477105477532,-0.0171137044411487
"SEC61A2","grey","grey",0.00185445727912642,0.107073293217733,-0.0394401946806757,0.0546743016491751,-0.010488147941634
