"gene_name","module","color","kME_pink","kME_blue","kME_grey","kME_magenta","kME_purple","kME_green","kME_darkgrey","kME_darkorange","kME_red","kME_turquoise","kME_brown","kME_yellow","kME_grey60","kME_lightgreen","kME_cyan","kME_tan","kME_paleturquoise","kME_saddlebrown","kME_lightcyan","kME_orangered4","kME_white","kME_darkturquoise","kME_skyblue","kME_mediumpurple3","kME_salmon","kME_darkred","kME_black","kME_plum1","kME_orange","kME_midnightblue","kME_darkgreen","kME_sienna3","kME_royalblue","kME_greenyellow","kME_steelblue","kME_lightsteelblue1","kME_lightyellow","kME_yellowgreen","kME_darkolivegreen","kME_violet","kME_skyblue3","kME_darkmagenta"
"Fbxw7","yellow","yellow",0.00170833919164356,-0.0363839942107631,0.0898476777247361,0.0933148091333054,0.025167759513568,0.0529770358751779,-0.0323129045728801,0.0341643882252169,-0.00253628615185612,0.0185751726896906,-0.0191023822656829,0.128443573592387,-0.0693582085527517,0.0326505037607029,0.088515716264093,0.0233054079048881,-0.0346998227369671,0.0388231175520288,0.14626050220954,0.0380394830482114,0.0085526032404988,-0.0164415185981289,0.0549969437401808,0.0269197520930005,0.0358751454110827,0.00891704539240283,0.0922914890653275,-0.0132582306535132,0.0677495696395512,-0.0257168292636613,0.1072732749298,0.00582000579684303,-0.019845626517368,-0.0043373733385733,0.0982164349581948,0.0664351197022656,0.0940398405181937,-0.042520216782473,0.0262809511340681,0.0619379562241779,-0.0465574140885753,0.0387532094775934
"Gatb","grey","grey",-0.0495502131579848,0.00566366274327353,-0.0601724559677545,-0.0743502334883971,-0.0302340366527637,-0.0425863557723019,-0.00231417525684637,0.0136562575249612,0.0128758170273115,0.027005835905408,-0.0495168626697116,-0.0104271156818541,-0.00936058266754736,-0.069534022562812,-0.0312402013248381,-0.0361711223021577,0.00191521531151904,0.00778377217360253,-0.0741076656414957,0.00834436714460309,-0.0801083987460456,0.0168082069921387,-0.0268052730508079,-0.0229973164449694,-0.00281065389247087,-0.0273176129918926,0.0435369365248552,0.00870432132091313,-0.0759295338026568,0.0268548739136722,-0.0344306069244172,-0.00319064449168734,-0.0491651417907432,0.00190264253988456,-0.0866157220647153,0.0291714553601499,-0.0246900073415713,-0.00457909552073947,-0.0439465089086019,-0.00387326072758862,0.0227008525737728,-0.0173517387971116
"Sh3d19","brown","brown",0.180225910381802,-0.0583846825260686,0.112929115225067,0.0368373675295518,0.0174761910877534,0.0643304200652087,0.152986860022179,0.124308944583056,0.0651701562711828,0.104108938986425,0.16069058868975,-0.115994113954653,0.171601747348036,0.0635924439361457,0.0034533859189543,0.0606693103763638,0.0720462871582527,-0.00861663858039541,-0.0613005637381891,0.00398095703687712,0.00761666700010808,0.0392938855255892,0.119521440463614,0.140522024377246,0.0583635364317328,0.119901666378458,-0.108724906649073,0.126945975244521,0.00824150405328193,0.0652927354573965,0.0669720975698859,0.0232921040961909,0.102982417098272,-0.0559122111797143,0.0873811647698943,0.0241706727931248,0.016430735770094,0.106199810624737,0.0530193523755899,-0.0534933069318181,0.141840258509592,0.0269329363600508
"Rps3a1","grey","grey",0.0251099452754226,0.0944688325006268,0.000368774927086146,-0.00663020334874734,0.0515869654848405,-0.0112169497000388,-0.0276138543961459,-0.0136587756422616,-0.0298767687381814,-0.0105816883832919,0.0768662926732294,-0.0399693415729177,0.0101267047224577,0.00400825488000416,-0.0319921499144388,0.0401742322662869,-0.00490519762834412,-0.0362025415929628,-0.0213872178890672,-0.0286719047046997,0.0281821614261255,-0.080392425156602,0.0351252177476516,-0.00101223964079188,0.0146210426086528,0.0159529806636175,-0.0716153624358645,-0.00483997270775577,0.00835440606513454,-0.0425121998153858,-0.0586468786637142,-0.0231957137811279,0.02399889406592,0.0608375350080674,-0.0074162567632001,-0.0417044964521333,-0.0123052348321329,0.0137221316252172,0.00177845729081156,0.0406029168478932,0.0389100307951974,0.0261208045795573
"Lrba","grey","grey",0.158319850540987,0.070488978555007,0.158719182427777,0.169844761390451,0.0855737278361785,0.176309679617467,0.030590586468341,0.0457981733018803,0.104484935320101,-0.118480355789501,0.0529655947308157,-0.0534915646449638,-0.0268597659141789,0.119461491369317,0.183931799185476,0.0441260691828215,0.0248405007737795,-0.10800797688199,0.156581109511269,-0.0246135795987902,0.0765691375167437,-0.0464411863528586,0.031353472528994,0.105638512945465,0.0718606154138048,0.0548945267173144,0.0603610075778726,-0.143322406512311,0.0853583682701737,0.0208764901625584,0.107621521148105,-0.0035455574868046,0.0998066408091064,0.0343554815181855,0.015422548542786,0.0188934305204345,0.028327146782561,-0.00327812511380206,0.0683282459360769,0.0100832022206967,0.0477333751055827,0.0580724723631816
"Dclk2","lightyellow","lightyellow",0.0609516043432343,-0.0108613353022261,0.123264805181163,0.186943889448937,0.0650305057936951,0.0959292747519926,0.093401994153487,0.064609173806381,0.0830633795775459,0.0255292506608263,0.0825739619985393,0.0748952823828124,-0.0197993311959702,0.0744831474270481,0.0619783030733904,0.0834223914700151,0.024303201300824,-0.00581711949789644,0.0967503266548285,0.0387423993319237,-0.0227520101910918,0.0512897401585492,0.0078673487771933,0.136215411783224,0.0382727751477713,0.0697673151213031,-0.0309093136622077,-0.0191918920221675,0.104090978335948,-0.0705335610550218,0.0735095798097083,0.0277092290605111,0.0965972798024961,-0.0287421840813571,0.127399416762742,0.0449497218895754,0.216448978042286,0.0236923846243467,0.0488142743324312,0.0344713063953034,-0.016394277882685,0.0273092023733709
"Kirrel","turquoise","turquoise",-0.157494598219612,0.0186388385036687,-0.0666555956650053,-0.106804031200646,0.0292460662694385,-0.0807009831016655,0.00608299591587683,-0.130266212360936,-0.0875899740785639,0.151905021304618,-0.094224918208004,0.0925553904088445,-0.126840387208262,-0.0841540493710609,-0.0656209786857431,-0.111452434481564,-0.0502666154280621,-0.0435457763967536,0.0239471014759136,0.00492169367663843,-0.012127270210864,0.0416892906974754,-0.141990082105413,0.0558325634784138,0.0564614429309923,-0.0471461937501657,0.112574039378316,-0.111746430747026,-0.0437807513330983,-0.0533375603470025,-0.0651137590525862,-0.0809480138841801,-0.116035129279752,0.0444429152610927,-0.0565710257209923,-0.0419819561185609,0.00923773247614147,-0.00433874235492965,-0.0549846885472446,0.045936247563923,-0.039955830620257,-0.0795540334605591
"Etv3","lightcyan","lightcyan",-0.025482310921814,0.0564896485973799,0.0482748869518218,0.046320082562721,0.0368270900609896,0.064703932781952,0.00616157759659188,0.0265521762656244,0.0443097313738732,-0.00982743276307279,-0.0457556304746364,0.0689740273839252,-0.0330760185766445,0.0164304342262371,0.0428568334475215,-0.00611996775841652,-0.00271047059475091,0.0126708101341984,0.0691440587097614,0.0290287868516872,-0.0372457779419516,-0.0108431950270054,0.0581383737217791,0.0820326954742263,-0.00627534573906175,0.0138934009975725,0.0327028542118742,0.0172388182520924,0.024572242346261,-0.0124919025599123,0.0371166069845839,0.0174358722725578,0.00746996639861572,0.056775890905361,0.0535372717181866,0.0704530171871369,0.0823791165034594,0.014201425997371,0.0287932332601862,0.0525987625256869,-0.042056770263612,0.0419940384163715
"Arhgef11","turquoise","turquoise",-0.0112012854613964,0.0852567804841497,0.041103185767677,0.0200890431332709,-0.0157702927728677,-0.0111520349718924,0.0416734703011152,-0.018061200360158,0.047808791063023,0.0925675695556594,-0.0863146148529647,-0.00378093716728217,0.0519126265416572,-0.0116495660778011,0.0299134822604052,0.0455513232624092,0.080743607567483,-0.0017395944378558,-0.0128286237644797,0.100879229163036,0.0603793522127094,0.0600477904974148,-0.00427735844525334,0.026801622916675,0.0446046380952752,0.00839973277908547,0.0812230955974283,0.0585847507316916,-0.00875375563700031,0.0872486389946959,0.0295130521842478,0.0528985276191838,-0.0076651037778448,0.0220219168567775,0.0559799326996821,0.00527908557839512,-0.0397596515195243,0.0542720879043327,0.0463843473813755,0.0294440293235928,0.0176930668229685,0.0437664064840685
"Prcc","grey","grey",0.0298298970349743,-0.0178399265305206,0.0654498776152201,0.0757123281227245,0.0481197466532441,0.00187053640075472,0.0324312674231014,0.00311525734674007,0.00960402794629902,0.0364716035352823,0.0821882883708084,-0.0243803034706369,0.0376455565190507,0.0344661849676137,-0.0165711704008537,0.00935148432973448,0.00132236096203615,0.0156032118096335,-0.0186379437950933,0.00685003743740207,0.014475005946738,-0.00633027412649238,0.0529803720037446,0.0629272710104378,-0.034005830248358,0.0560882590291903,-0.0764004016601744,0.0570193758056949,0.0119544564490543,-0.0187852743201401,0.00307455596786278,-0.0561007062725383,0.0559886060891314,0.000188011327322412,0.00104429313841136,-0.0141531907227018,0.0451781936099684,0.0472142453132591,0.063868887791543,0.048241974231001,-0.00179754850274444,0.0167186226135922
"Hdgf","grey","grey",0.0374243606394994,0.0900063917184636,0.0551137690234817,0.00211992524426101,-0.00129682909778743,0.0224290840294142,0.0133827298110732,-0.00233617400593827,0.0389747351155367,0.042514459723908,0.0197853237285209,-0.00827965898032174,0.0358094955432338,0.0492914505722192,0.00425421003230681,0.0536530628241938,0.0187816652388994,0.00095954204923824,0.0238798170356544,0.0140485060305641,0.0760501133861308,0.0487461948724293,-0.00102596213186598,0.0888538518006738,0.0500289459469873,0.0718377307335178,0.0386398274661626,0.0104288472129281,-0.00163814146666616,0.0319204851654498,0.0546837438341392,0.0338092923167353,0.0283695704046704,0.103107606241221,0.0450201129983218,-0.000695951228595277,0.063394074056472,-0.00284110019716686,0.0157038784515388,0.00249899810222176,0.0501240530894528,-0.00226077629823842
"Mrpl24","grey","grey",0.0202149968788554,-0.0397863981208884,-0.0563222045659041,-0.00635032825887762,-0.0467373308549581,0.00121631032960465,-0.0488932653812558,-0.0378459153677015,-0.00508978272084974,-0.070817960462364,0.0207149675635668,-0.000668896850265789,-0.0269634000112933,-0.0542690563039459,-0.0256428448131222,-0.0751818115598303,-0.0458248250433,-0.0107663306679956,0.000864558019969124,-0.0506692166370914,-0.0427455836910979,-0.0178372694490655,0.0234033845461342,0.0301872363514836,-0.0676550533966444,0.000367937506590159,-0.0224169134343025,-0.0179885508866386,0.0428024832321317,-0.012848944594143,0.0356736754969361,-0.0776118526149921,0.018793005243068,-0.00043580477530009,0.0253357624506133,0.0851901778186354,0.0313777343898245,-0.0538630806248604,-0.0232859577731798,-0.0444007513666523,-0.0429397537497976,0.0454598082366498
"Rrnad1","salmon","salmon",0.00316202079701719,0.0166380001519428,-0.0131711208487448,0.0253303009236246,-0.0302407139878176,-0.011730159237113,-0.0329066812225487,-0.0167710868901568,0.0267741115438728,-0.0328068425697666,0.00996640052739917,0.0707659386219978,-0.0708491026084326,0.0239011154368649,0.0280424738871085,-0.0167028880914406,-0.00902119346210901,0.0181441177511006,0.0737981652275233,-0.0404229922430062,-0.0182304696352711,-0.0171932190095647,-0.0031472717191416,-0.0348505319864314,0.125966405263244,0.0473777354692687,0.0152973714548654,-0.0208382096324294,0.0829383509950629,-0.0653827349973754,0.0148167683800859,0.0372154285498483,-0.0299778476958986,-0.00977152927011937,0.0340284516212492,-0.000939570766773013,0.0144725196232259,0.0103247103216951,-0.0365388160620446,-0.0492279541354821,-0.0718926167007105,-0.0177683704862365
"Isg20l2","grey","grey",0.0355749369132105,-0.0772776897759118,0.00280684792203746,-0.0350138091839759,0.0412591210151923,0.00691303620744493,-0.0324181982052526,0.0429556679443578,-0.0300663632126869,-0.0950226926447029,0.0147273313169071,-0.0205591314902729,0.00838314944024201,0.0108278279292329,0.0290128974243924,-0.0278178470043138,-0.0836526662958241,-0.032731350657852,-0.011978616273195,-0.0662631785738531,-0.0829061846513839,-0.0532642859362463,-0.0364758207545434,0.017766334136821,0.0253493291507737,-0.0266934237194348,-0.0396680801398311,-0.021366255851122,0.0181191153382496,-0.0179738246274313,-0.0378878904258684,0.00221951608721818,0.0173531307721846,-0.0992824277044915,0.0188593270982435,2.27173245802152e-05,-0.0502571492130317,0.0175799681584711,-0.0116720014374094,0.00467506673354439,-0.00632304049758262,-0.0126494008788421
"Gpatch4","darkolivegreen","darkolivegreen",0.0110880476078321,-0.0411685317389967,0.0701820521581513,0.0413782997179355,0.00756369185662063,0.031471485805549,0.0323203752687796,0.0759115572958056,0.0205830163031223,0.0276399005519737,0.00475718411323064,0.0301818409186546,0.0404542163947421,0.0624780935615263,0.0337708430326045,0.0164378561142881,0.0504932671414865,0.0242499010368237,0.0222829324701025,0.021046664605521,0.0290654055266102,0.0438569357880866,0.0717408502181558,0.03108031035312,-0.00244477480341957,0.0359868855627125,-0.008769653746351,0.049599123401067,0.00151507639183352,0.0238675027140586,0.0520999264406643,-0.00226570282140676,0.00138345909314701,-0.0391438115192598,0.0587864152593843,0.0264514794750832,0.0626793418108924,-0.00833045914555634,0.236746145217725,0.0292849443933743,0.0175970307653043,0.0538084562771944
"Naxe","grey","grey",-0.0468309859511123,0.0403774239247334,-0.0820504829701308,-0.00446294483009109,-0.0115325318088107,-0.0267387566820174,-0.0676145362682951,0.0071155113647508,-0.00181763068429697,-0.0339051017974022,0.0346496326737119,-0.0168740594961101,-0.0113439052524764,-0.00442988851288463,-0.057405938379596,-0.0496474284668629,-0.00781357307034077,-0.0068734712840123,-0.041195783832829,0.0227845349036279,-0.048002150494225,0.0181963597345257,-0.0217665589521768,-0.0481312357461277,-0.0654935136177947,-0.0160934391154008,-0.048768057939338,0.0175681979846645,-0.0421242994376025,-0.0351635608294367,-0.0286298893307178,0.00255784733470441,-0.0253765319365583,0.00399636906362754,-0.0263521280261915,0.0377142488900045,-0.0633162945621762,-0.00778771973790289,-0.041675817693299,-0.0316701782823082,-0.0147018672965256,-0.0461279438430071
"Mef2d","turquoise","turquoise",-0.0136725425149886,0.0230394196470883,0.00948591092771905,-0.0256039291003685,-0.0557078150000631,-0.0470443203054919,0.106639957829934,0.0806690359355547,0.0467436681686027,0.189657141579489,-0.0075313843968893,-0.0566858893486418,0.0728679219425421,-0.00916816871971021,-0.0759275723350826,0.0482687338919378,0.068548790479717,-0.0396722556032465,-0.0894684645399203,0.100742080160674,0.0182368910240193,0.17015899982648,0.0888635587614375,0.0399031473723292,0.0484168286505562,0.0460939608378964,0.0465840175105599,0.00886162328823793,-0.0608577185427926,0.0931636651719484,0.0206545591070781,0.00566398315758734,0.0324904426637485,0.0453972987697219,0.108499782377571,0.0614438398485141,0.0296458723636949,-0.0353324317715472,0.0464653441034443,-0.0362284802439191,0.10749953511061,0.0453348412431572
"Gm3764","mediumpurple3","mediumpurple3",0.0248227219736758,0.0230074319980613,-0.0378124353468236,-0.0394688899513177,-0.0978603026734612,-0.0930641872700107,0.0308127751093152,0.0191383111206305,0.0239535631475235,-0.00689012916990602,0.0302389415621375,-0.140914334476582,0.0273361849571295,-0.0223614797185111,-0.0296865434683238,0.0320916461591673,0.0264068893164567,-0.137717374175278,-0.0623127216822832,0.0192182944163795,-0.0149210075280366,0.0949520879671541,-0.01809572706562,0.0125114925370798,0.0329738449824884,-0.0104958771700686,0.0508449674293901,-0.118309915479949,-0.0727224418790115,0.0758165864232921,0.0244553907225896,0.0156361001438832,-0.0154720155814819,0.0531725641581232,-0.0524065463902767,0.0543042515879641,-0.068365581963873,-0.00412624118535935,0.0916812790224294,-0.0758044111949533,0.0895253462399137,0.0235188630440688
"Tsacc","grey","grey",-0.0290916029303105,0.0317241720328361,0.023480316841314,0.033213894724401,-0.001230033385368,0.0566570396429207,-0.0255413598648158,0.0119324325488479,0.0171146071449842,0.00933163987920174,-0.0275688447247032,0.0448145468232296,-0.0226736407066521,-0.0193541125158859,0.0210281864305332,0.0140632542799898,0.0158070390371676,0.0580957224093058,0.0294804667388067,0.0119741603869616,0.0363015219639712,-0.0147286268039303,-0.061520508214433,-0.041181479241402,0.0409555567400088,0.0137527550500538,0.0397048324760972,-0.020329241878054,-0.0387173162762668,-0.0222382950268594,0.0373960787166383,0.0366645068690759,-0.0402537487432433,0.0342195254470345,0.0223033995308622,0.0139241384314412,-0.0220833324360921,-0.0405716153698897,-0.0124389346536744,0.00685780645366453,-0.0190760282621298,-0.0684365769873291
"Cct3","grey","grey",-0.0731388199341566,0.0129701597271519,-0.0171868919641731,-0.0233617855372528,0.0187235417071523,-0.0611871134068798,-0.040517898899298,0.0165261430876684,-0.0256876557336432,0.0835501724661656,-0.0300086058134267,0.0310344520605291,0.0256276110815232,-0.0465111981772798,-0.0822376829046546,0.0392697103440047,-0.032991933908728,0.0577907492375405,-0.0394968593971318,0.0149846612119635,-0.00280231368929181,0.0359049900267192,0.0247809878247045,-0.0505167327337051,-0.00226916126610315,-0.0333593886939772,-0.0121253022378977,0.0547707387382788,-0.0714254743837665,-0.00196529853004587,-0.0387730915220788,0.0120938536243811,-0.0468057286533961,0.0752631873280179,0.0403974567813384,-0.0345662436562244,-0.0123636919345201,-0.0104126333857249,0.00179495237077227,0.0425520155957172,-0.0406175900731107,-0.016081454299587
"Smg5","darkmagenta","darkmagenta",0.0237526330490498,0.0258702043312382,0.0546905178442924,0.0228214228934911,0.0249975085958339,0.0465757636831098,0.0595140819355266,0.0714688985485773,0.0377828348624057,0.0719706741284654,0.0470056989498562,-0.0526590991736198,0.049933281068379,0.0194778474362147,0.0252952821883249,0.068861298075612,0.0546061210864362,-0.0508255745870901,-0.0158798210730654,0.0275001500055392,0.0879637066140132,0.124268816105904,0.0683521308253598,0.0477626643182629,0.0345743687137048,0.0481366625642127,0.0125189768183895,0.00714341766515917,-0.0218061231599699,0.0220903060488125,0.0209276666076013,0.0534710113854139,0.0654101182492282,0.0467598415823706,0.0222815323207134,-0.0048813956526945,0.0348945421482155,0.115994592185715,0.0726231811657782,0.0594172278675884,0.0474159585153725,0.135877353371772
"Slc25a44","darkorange","darkorange",0.0776936178098439,0.030790902534401,0.0803286764615816,0.0114390501899893,-0.0396050394857469,0.0478688792450487,0.0677703015755848,0.0605556707531287,0.0753023491665704,0.00872235513439052,0.0142182441602696,-0.0523716825495815,0.0768143748717289,0.0602086088083404,0.0714932652684179,0.0479921212202658,0.0199514994736191,0.0210651314252819,0.0121408166041518,0.0491244257306503,0.0195404875818239,0.0856178813212893,0.079031759253904,0.0693950043672865,0.0738117449615962,0.0844456403063823,0.011253045550783,0.0562709294914279,0.00773996003919214,0.0898168150313495,0.029483602105769,0.00557807768498935,0.0731702923691882,0.0208263468046012,0.0335075678340955,0.0251456744645002,0.0377175897383583,0.0497102510509485,-0.0166354448394623,-0.0104331618324807,-0.00233896160375404,0.03712805351858
"Sema4a","turquoise","turquoise",-0.121713134269637,0.0443804337022183,-0.0497625336362606,0.00841347499203838,0.0429758867717135,-0.0862602672686916,0.0541669448444283,-0.0959315936707174,-0.0298279941363075,0.189285010133629,-0.0705014091983355,0.0529916542012567,-0.0686544952228974,-0.0576300048380369,-0.133679669646171,-0.000116834901618317,0.0361416954779724,-0.105977704689068,-0.039207765478155,-0.0580910127520391,0.014266634291013,0.0892137128301972,-0.0613701500152379,0.00417085243308433,0.0134330492869871,0.0399275702019374,0.0503573208577834,-0.0719117522844996,0.0119462550966097,-0.0128897657419335,-0.0285415563668165,-0.028518995756476,-0.0445130702912824,0.0591710602423459,-0.00799684153217261,-0.0261887071452572,-0.0247093003972946,0.0236702338415147,-0.0491273831779774,0.155854733923981,0.0206084020241966,-0.0543796850256284
"Lmna","turquoise","turquoise",-0.0998920524206741,0.026180217691154,-0.152472035252148,-0.124472429115824,-0.0179929913752168,-0.132937370209054,0.0177492552339604,-0.0474900156582648,-0.106728588549015,0.126107397473399,-0.0207841637238907,-0.055787376720457,-0.00732251750132138,-0.100887311693474,-0.169842195119345,-0.018560030899699,0.00623841652099484,-0.0848150558098918,-0.122058518594714,-0.0629168716089236,-0.060484209418513,0.0286100143181975,-0.0180509040846241,-0.0276639543876761,-0.0322451994855322,-0.0304167451237899,-0.0847964960538786,-0.00212611542665033,-0.0404388298527068,-0.0202374956237919,-0.140880465656203,-0.0410611330673484,-0.102204763197342,0.0576238402355128,0.0139901092437603,-0.131325713631663,-0.0700925545552694,0.0108836318512092,-0.0736862770118372,0.0347472338757963,0.00207272231180333,-0.107500221164936
"Mex3a","grey","grey",0.0502129485756677,-0.0318580781150861,0.048116676895236,0.0300169282953767,0.0502200131207229,0.0285502507567306,0.0398997618478194,0.0187696609573916,0.0167428640533797,0.0262769747501193,0.103046859477947,-0.0235552652722435,0.0445895112053373,0.0446811329855222,-0.00056343640973994,0.0209090664844848,-0.0316140268680293,-0.0431946552506133,-0.00602312747869252,0.0204883091105873,0.0797889855215903,0.0100456980454738,0.00607810925982988,0.080196936843013,0.0365247686777953,0.0676783491720466,-0.0788628317912637,0.0141991323122184,0.0802670368542949,-0.0406643494875107,-0.0168646407646023,0.00139766283591454,0.110556985038054,0.0291392611608109,-0.00990530252005496,-0.0403889022416358,0.0267494885651787,0.0330406832571022,-0.00873394288717523,0.0595021268825311,0.0332930538516378,0.0502820295586205
"Lamtor2","magenta","magenta",0.0317915529131739,0.0917184094828323,0.0342119864631579,0.0808185254739053,0.00884810485315356,0.0263329462670492,-0.0289377380725593,0.0303603860795279,0.0185544340156516,0.0340580947920864,-0.0145327790274943,-0.00889298976109911,0.00192193490921037,0.0416798563517389,0.0340645646966565,0.0142823229092288,0.00604030540739534,0.00648716463292712,0.0201673738761211,-0.0231943020892161,0.0581490215402303,0.0257271243526646,-2.51719999189385e-05,0.0254641439628868,0.0335121567310823,0.0523167539452432,0.0196261432200389,0.0331028449581314,0.0121674990340171,0.0407389866578283,0.0042200728787141,0.0208184044943088,-0.00905599711533455,0.0515117602547464,0.0132152786991383,0.00697252818079623,0.00145295539246708,-0.0305244855239949,0.0105567124467735,0.00457182182549136,0.0458442180453723,-0.00328833135045989
"Ubqln4","grey","grey",0.0232781328083321,0.0357965966575041,0.0369654574401791,0.00166385517602518,0.03728201459431,-0.00317077297207679,0.0595877849776857,0.0661160801109711,-0.00455999460399598,0.0452355377546145,0.0333120772004932,-0.0275422760377742,0.0221782909894286,0.0149021596581093,-0.0155026208619813,0.0193571796016591,0.0349264861161381,-0.041879298584104,-0.0209908031077793,-0.0549797850837118,0.0324934143834373,0.0437062628615549,-0.00610840805256366,0.00589540568762052,0.0541503120234858,0.0359606001806607,-0.0190683952327362,0.0230332907269,0.012271191673654,0.00307524789984842,-0.00343976717180266,-0.0028419558001538,0.0523298582162608,-0.00594270299140683,-0.0245478653568095,0.0253513520726218,-0.0122401216826923,0.00185401496767387,0.0813084732740093,0.00524403779121429,0.051117449650727,-0.0026478931876459
"Ssr2","grey","grey",0.0407240809349632,0.0574111173928194,-0.0812222437027027,-0.107735624643367,-0.0539105805551683,-0.0597637382517711,0.00838706988362906,-0.0654191582738735,-0.00289935326707362,-0.0365092177642936,-0.0144496696585475,-0.0506056143929961,0.00493958408849544,-0.00801745491056752,-0.00346889818765522,0.0326568326228789,0.0228990860419628,-0.0490719252663907,-0.0219504575094053,-0.0112343075687627,-0.0384290348118457,0.00907503985305291,-0.0523368471303605,-0.050994114654662,0.0086998642312462,-0.0298525042995393,-0.0404698488188701,-0.0196918701369905,0.0642079160068021,0.0148592772384529,-0.0452934577642999,0.0234054747031351,-0.03725548780458,0.0237210212718752,-0.0425115729282899,-0.0277685350099451,-0.0284067132343527,-0.0100720019661037,-0.0610621521949274,-0.0333495463559513,0.0255200597762263,0.00945597403852457
"Arhgef2","yellow","yellow",-0.0884108675411673,0.0310939964636629,-0.0823837059749838,-0.0471927387949154,-0.0683298285758119,-0.0693439348421661,-0.0825249327528792,-0.0948065179943008,-0.0696898182971727,0.134021234211949,-0.0803173973938664,0.0538321434200302,-0.0815614584289184,-0.0533536419630093,-0.0412645740901169,-0.0284291365146843,0.00512154849130358,-0.0345492860157221,0.0198646217628719,0.0340580335283884,0.0401924794550516,0.0477167572869704,-0.0926342483189912,-0.00602644980227208,0.0628270416747245,0.0214178844395922,0.131934005779099,-0.125701133414548,-0.0365577394920335,-0.00420402315767151,0.0204639255218551,-0.0498279392056965,-0.0795382639183594,0.0780365352438011,0.0283009135961265,0.0101793859079248,0.0408048195040268,-0.0177875818679069,-0.0498859255520042,-0.0173933211449121,0.0252861737896204,-0.0463670276799137
"2810403A07Rik","lightyellow","lightyellow",-0.0019321191092427,-0.00286437298981512,0.0298225101635549,-0.00812062506095253,-0.0201055832619546,-0.0184177906822274,-0.0292156900536055,0.00288732007491174,0.0687644607081794,0.0185777934904766,-0.0300632721016293,0.0174737129217249,-0.000294565035166275,0.0105151231374223,0.0440385992357605,-0.0344996535147201,0.0406465030437701,0.0110945476101486,0.0337672806857688,0.0479411543389581,-0.0315199916349272,-0.0186274071005214,0.0417796815647021,-0.0554165861792539,0.034892134905453,0.0020578734757673,0.0220244572575515,0.00585018126963844,0.0159545899234203,0.00686408417616346,0.0121513727794466,0.075552347959323,-0.0488912303139107,0.00514832543977759,0.0860991062295607,0.0552019590020453,0.0378116384071943,0.0142953928485438,0.00745334518166153,-0.00790793558418681,-0.0166853000886528,0.0360388221187557
"Rit1","grey","grey",-0.0243644302226797,-0.0392789258714243,0.0732132251638613,-0.0255116401824834,-0.0349271920658706,-0.00276288374362997,0.079773108631614,0.0675693289236391,0.0466294316393376,0.145035252781125,-0.0214864599828502,-0.031992739611948,0.0733500352556849,0.00967792249602944,-0.0330040808355037,0.00603024607632347,0.0475168917147807,0.0137425234290844,-0.0463110418395853,0.110471513418587,0.0351668687959192,0.114808858265469,0.0772676427859337,0.0493270351115398,0.0324648968840403,0.0400008884230685,0.0348640881880757,0.0381314369116404,-0.0289018190798761,0.074903147115491,0.0297553697025724,0.0548634361639808,0.039444113337341,0.00320315664313971,0.0292866878208591,0.055725470418942,-0.00111570958889983,0.000699430725081857,0.0327388204307188,-0.0223785103534329,0.0243122352368713,0.0194082520224402
"Syt11","blue","blue",-0.119819086787559,0.254042910883903,-0.137078220419966,-0.0148777509783892,-0.0134980656693805,-0.0754657228100522,-0.0890837874943782,-0.0706803929890122,-0.0315920634416107,-0.00817452217351227,-0.102861831301387,0.0797976054432031,-0.161097843394541,-0.0337856213568043,-0.0729535540779639,0.0583923324722487,0.0230635708981289,-0.0464317335951765,0.0511018311901272,-0.0467868951066048,-0.0560979414904494,-0.028275562076117,-0.106200348002121,-0.0128285445844689,0.0334691686412798,-0.0858834427253541,0.02334088745941,-0.116065991797284,0.00927346491991309,-0.0986405303743099,-0.0457098530161326,-0.0781539386264786,-0.0835784997454753,0.197630037308123,-0.0186821261114223,0.0266421470757004,0.034883964534999,-0.0631290960837262,-0.0868743280058075,0.0239089881219493,-0.09731817849434,-0.018914980858431
"Gon4l","turquoise","turquoise",-0.0161714301302117,-0.0386267141466991,-0.0196392542810432,-0.0357197589483488,-0.0460005892682505,-0.0423564645742544,0.00992587046357825,0.062139077420151,-0.0623147174646123,0.142317915316399,-0.00768728001997708,-0.052287611879741,0.0788980666994252,0.00153526451895562,-0.0832828661553482,0.0598688708776993,0.00116216997338426,-0.0314669312457574,-0.103853780616169,0.0473665532344993,0.0147412529207427,0.0563392549229347,-0.0232423093914304,0.0307714430624889,0.0373336397057186,0.0645450278999152,-0.0323947318623559,0.0255540962195565,-0.00240118208645798,0.0709695257688974,-0.0167490203822982,-0.00646612660683454,-0.0365142293367244,0.0370509530808796,-0.0142821115659832,-0.000483201037920335,0.0188617750451032,0.00771564079079034,-0.0390196347027185,-0.0226963505658336,0.126932638867505,0.019610911970578
