"gene_name","module","color","kME_red","kME_brown","kME_blue","kME_grey","kME_yellow","kME_black","kME_turquoise","kME_pink","kME_green","kME_magenta"
"Prdm4","grey","grey",0.00811439006013601,0.00694145589745023,-0.0129277150109542,0.0796166273218136,-0.0150907631212877,0.03913366633542,0.0591291484894133,-0.0226843045523879,0.0677145507909236,-0.0163025663640749
"Ascl4","grey","grey",0.0120489641474062,0.0473736885312569,0.0211823163627621,0.0657022128635425,-0.0519660512400498,-0.0455654045396016,0.0133294790158164,-0.00528700681903073,0.0648302226164415,0.00839747018204155
"Rtcb","grey","grey",0.00862921135833377,0.0387903105605396,0.0521459964882133,0.0989050569740511,-0.0843223848243867,-0.0217824093803456,0.060525505158579,-0.0295651708500742,0.0982076560074378,0.00219959438812658
"Fbxo7","grey","grey",-0.0289606567524683,-0.0633584045047729,0.00783384130746146,0.0858273507264905,-0.0307631246045529,0.0682776608264199,0.124925522725742,-0.0786584894571318,0.0562579337356473,-0.0248104409565491
"Syn3","turquoise","turquoise",0.0494512966176922,-0.175411341846634,-0.114759027401176,0.169403090430512,-0.0159032924129091,0.241714207042991,0.27399479360484,-0.167190229952021,0.0861243913242114,0.0316735540902218
"4930486F22Rik","grey","grey",-0.0154249894814563,-0.0537881180408399,-0.0075698130926185,0.0664229397771456,-0.00592919596479544,0.104800347866759,0.0985096393032382,-0.0575878065172407,0.0507610527806859,-0.00577065834397462
"Timp3","turquoise","turquoise",0.0410824992782672,-0.0751100737725061,0.0124400476973997,0.119410430581272,-0.0666754377541283,0.0915198000570196,0.158099068776524,-0.113886661527834,0.0824605466583696,0.0179743825161141
"Hsp90b1","turquoise","turquoise",0.0227966856331578,-0.141256059503129,0.0580973004970323,0.0975899029102632,-0.0965120712615899,0.0853107951211178,0.202047321066151,-0.180531924504147,0.0675288759960877,0.00421878543852703
"Nt5dc3","yellow","yellow",0.0337162137462066,0.0462200447684411,0.0160729090839092,-0.0758266326367802,0.0730304250071703,-0.0204993505364294,-0.110428432136101,0.0966441920675454,-0.0676401490014803,0.0762291655071667
"Igf1","brown","brown",0.365844037148397,0.53032548430021,0.139821942470755,0.122823813538098,-0.234151657911889,-0.409534928218185,-0.270800423433115,0.259982697849621,0.293628340891814,0.202890425109161
"Pmch","blue","blue",0.0093091927458977,0.0277247693041287,0.121036197787737,0.012340518614411,-0.0357823987792235,-0.0496832232943567,-0.00324334272867316,-0.00937719999997352,0.0288948018073837,-0.0216554157902318
"Nup37","grey","grey",0.0267307852275086,0.0293547794110945,0.0182794753584961,0.0676493369619176,-0.0113192697304638,0.00415407063643324,0.0169467513330402,0.0141220598988395,0.0502883339245228,0.0485833577088763
"Washc3","grey","grey",0.0149701690380362,0.0149564793300675,-0.0144150169421251,0.0401067819210419,0.0034458042594129,0.0229049498831341,0.0118792389045395,0.0143724530114334,0.0160231719978255,0.0162154886656262
"Dram1","grey","grey",0.0993229213904579,0.0863375819197039,-0.0389036912319331,0.0208232643022794,0.019545862287693,-0.0244501321225711,-0.0661507675611477,0.0877389761951462,0.0201152945813564,0.108392363283724
"Gnptab","brown","brown",0.114653999949223,0.193588890712503,0.02622286923043,0.152398776083658,-0.0761979841927498,-0.0824720593653352,-0.03039452321124,0.0792033669090017,0.166931178440959,0.0596146737686073
"Gm16235","grey","grey",0.0622044332188231,0.0711445760178302,0.0285462741251368,0.0689653302523617,-0.0513445276029225,-0.033602413049731,-0.00405557565408283,0.0212533082234029,0.0788070474962045,0.0497639250266652
"Chpt1","grey","grey",0.0504748660576277,0.0487706640203665,0.0369050997004957,0.209454819943631,-0.154049485877204,-0.027435006980492,0.145142094531899,-0.0782945968045257,0.188127688959801,-0.0278013662340042
"Sycp3","grey","grey",-0.0160712398088883,0.0324977929724436,0.0549157203110867,0.114807884148455,-0.118869262643493,-0.0662820813647929,0.0754641927846179,-0.0608451176984406,0.104815126366693,-0.0673283053789777
"Arl1","grey","grey",0.0567753711307722,0.0209425880364643,0.0496644122078567,0.0660217385201039,-0.0544250960441753,-0.0133162705123304,0.0292539191013063,-0.0286587562285408,0.0606963118680769,0.017589877732573
"Utp20","grey","grey",0.0181814514923617,0.0380037277156621,-0.0412390600247094,0.0939626072554959,-0.00805482842090977,0.0479316267454093,0.043221404712646,0.00969735251977354,0.072363121231099,-0.0199635343979471
"Ano4","yellow","yellow",-0.0586067036359504,-0.00420413985726063,-0.164777173362057,-0.258614252182598,0.486846006151232,0.174332352764928,-0.30847450385276,0.293007030793181,-0.34733297871741,0.0450948019344403
"Gas2l3","yellow","yellow",-0.0994981632183872,-0.0284587914253406,-0.0451697420414893,-0.129646212246567,0.203047595987281,0.0526572628550394,-0.115735243766158,0.0884646855686077,-0.168067919278489,-0.039986227646419
"Scyl2","grey","grey",0.0148790275892277,-0.00483460889183847,-0.0306872164035807,0.0439115106722695,-0.0250699258902083,0.0158227625175614,0.0295694188543984,-0.0185661550335133,0.0206376517251682,0.00697419602629809
"Actr6","grey","grey",0.0257308592428329,0.00462896428393403,0.0580462287810098,0.117716130178713,-0.0838413477925865,0.00479253680490996,0.088368086233254,-0.0652920721384427,0.107327763681807,-0.0202093790032022
"Uhrf1bp1l","grey","grey",-0.0828355063365952,0.0753528171227459,-0.0614105931592566,0.083931817230447,0.0752572288356715,0.0346840950693107,-0.0201277115978883,0.0569789850088453,0.0435894271202926,-0.0900473089043679
"Anks1b","brown","brown",0.175464776954156,0.584929372655641,-0.0699348753976262,0.0424038529965674,0.0893958917965621,-0.257014915092813,-0.443516503163178,0.528759623108131,0.127903348956036,0.208817269470545
"Apaf1","yellow","yellow",-0.0542403864389463,-0.0933027243589828,-0.0778192252016398,-0.064100467692994,0.180821603123492,0.153006113625399,-0.011214954441429,0.0467448949506404,-0.135609687168225,0.0169508745428421
"Ikbip","yellow","yellow",-0.000746267147986791,-0.0666924442642575,-0.0568056155578974,-0.0587514775731003,0.131152772044764,0.103606443632252,-0.0275853680088779,0.0401346080279774,-0.106066828793142,0.056502165567576
"Slc25a3","blue","blue",-0.100090580617763,0.0870644162006967,0.239365464049418,0.0734402169391237,0.000240400750926282,-0.0305393385706439,-0.0202900125108732,0.024344438638243,0.0659847984662442,-0.130137042018849
"Tmpo","grey","grey",0.0630068974796028,0.0407904818068165,-0.0308115792092247,0.0190138064789527,0.00843003475922452,-0.000243156151035526,-0.0340855626946258,0.0335498984339799,0.0146610915283477,0.0583104187078132
"Rmst","grey","grey",0.331666653981903,-0.10413002035388,-0.0641116528710098,-0.0325356634013049,0.157853230322246,0.108465169345255,-0.0709314062613043,0.00123340956501481,-0.0891581521736135,0.297091514226199
"Nedd1","grey","grey",0.0140935384686227,0.0354645340919042,-0.0427270153190381,-0.0188693632574902,0.0852677809143201,0.0196789303521449,-0.0707613082932322,0.100214937322681,-0.0399318131098392,0.0652838518720862
"Cfap54","turquoise","turquoise",-0.00616628085950503,-0.116157699741764,-0.00851499316951034,0.147602270214139,-0.0756655988495532,0.121648924889961,0.210329736942456,-0.156386750210305,0.0891099767761283,-0.0477374844189107
"Cdk17","grey","grey",0.15468474856762,0.150187095720521,0.0120199063194225,0.147862444029779,-0.0968146948019208,-0.0432125189933475,0.00628133636237985,0.058805266086354,0.164753509401697,0.114049499541777
"Elk3","black","black",-0.083328353852376,-0.176398393928306,-0.101665512559031,-0.0844809603604633,0.144440243857905,0.241060093838517,0.0556394704857859,-0.0235789909915349,-0.149545080943614,-0.0038665336636183
"Lta4h","grey","grey",0.024386032840614,0.0339557976057512,0.0013143754291998,0.0543658111173895,0.0135430210560378,0.0166403013695442,0.00066898287430218,0.0259555900669974,0.0357204686524094,0.0140100183511444
"Snrpf","blue","blue",0.0496905835685189,-0.0173710655048855,0.102811636970019,0.0238904096896836,-0.0616316283478433,-0.0252873607236945,0.0380899072063298,-0.0673695216376184,0.0341948813393653,0.00138737781793073
"Ntn4","pink","pink",0.13091525467904,0.111055957079457,-0.0351490008467798,-0.115025649075763,0.135234169609685,-0.025023162779944,-0.211720501117134,0.238757421823,-0.0997991048933523,0.249525772037515
"Metap2","grey","grey",0.0390343958115659,0.0115816086620245,0.0400694540347665,0.188999789211775,-0.113753626895102,0.0295017139155755,0.139938406021342,-0.093112345525907,0.177141529838762,-0.0332886277879584
"Vezt","grey","grey",0.0345930134102373,0.0563130651324586,-0.0442163583969674,0.111765764968996,0.0193737403238502,0.0485128740786771,0.0242922594592482,0.0326262956107676,0.0812456413287435,0.0132859599234946
"Fgd6","grey","grey",-0.0437137471645837,0.0119577553515917,-0.0290008373463156,0.0646634298498875,0.0116920268040746,0.0203949512640817,0.0307037745020341,-0.000476680691371816,0.0431337932602436,-0.00911109084616684
"Nr2c1","grey","grey",0.0334490243788711,0.0375861102012573,-0.039870896912002,0.0731329445395748,-0.000100505347321294,0.0280088753345841,0.0218702663282168,0.0300450861751257,0.0534565648957052,0.0285151525633693
"Ndufa12","blue","blue",0.0372381776834381,-0.00233076994199234,0.168812125201313,0.0477229965396648,-0.0620966102908665,-0.0242350285851404,0.0518677836334418,-0.0588144564819547,0.0533596230390277,-0.0382373934627239
"Tmcc3","turquoise","turquoise",0.117757748241763,-0.492005393649562,0.0484725648289239,0.319507085809142,-0.333054377882791,0.338825288439121,0.711513616751755,-0.700864338009,0.252260097955044,-0.222967741359484
"Cep83","grey","grey",0.0865281165482963,-0.0138460544083694,-0.00286506386263354,0.196614992741061,-0.0991260871009389,0.0619281697108393,0.175619959277253,-0.12050317798528,0.162232805587454,-0.0220171595387831
"Plxnc1","turquoise","turquoise",0.147103659594151,-0.394402237049918,0.0257238743552881,0.277777183077255,-0.283615187829568,0.276921330695733,0.57701211627028,-0.554600017913787,0.224121683180682,-0.11432331942326
"Cradd","grey","grey",0.0671814772447263,0.0891368451879035,0.00884535562500828,0.112085824209192,-0.0914030454980177,-0.0518118706566103,0.039516719141241,-0.00433273125180925,0.131697507847107,0.0129488531446521
"Socs2","grey","grey",-0.0339116746635552,0.162861840003652,0.0671447226400163,0.199137575056486,-0.178791633128997,-0.115107818631547,0.0773416070095071,-0.0354066261683841,0.236669142553397,-0.156590157233283
"Mrpl42","blue","blue",0.0162434731492498,0.0970652967853605,0.157288230775803,0.0479828109349625,-0.0869716545914324,-0.121401436409706,-0.027417972060099,0.0134383850181177,0.0784524274224233,-0.00334962711209584
"Ube2n","grey","grey",0.0415899248108894,0.00662770289669155,0.0512097999427217,0.124085511414978,-0.0725836276285789,0.00211362795702125,0.08445063957446,-0.0645148938303491,0.0928733135963107,0.00388906162465844
"Nudt4","blue","blue",0.0192346494556566,0.0505295383290084,0.0577053692799117,0.0516843569106334,-0.0283632851893321,-0.0240135005376185,0.00417413783564381,0.00445919286845746,0.0598676092499589,-0.0312793537486377
"Eea1","yellow","yellow",-0.118858458049726,-0.118464843429528,-0.056151882495706,-0.0434483244350172,0.249044751138418,0.208100157732205,0.000207320625494775,0.0262432017772577,-0.147041441791435,-0.054495713417895
"Btg1","turquoise","turquoise",-0.0620701587308376,-0.109405623691654,0.0216915389568342,0.0410609194087645,0.00550926353948,0.112350423773131,0.129852340642439,-0.111170742389876,0.0146886163967004,-0.0976649813315744
"Gm10754","grey","grey",0.0711269987213278,0.0154714724016419,0.00473043519174144,0.0745626967572123,-0.0516312568044725,-0.00974507723626742,0.0427688218819987,-0.0340805487717609,0.0704127440065619,0.00895185779883803
"Atp2b1","black","black",-0.0344636190438831,-0.150613823696981,-0.0592074503793602,0.0169114690351234,0.141747544958294,0.269011741630999,0.104259313217569,-0.0745352088233654,-0.0606777704627659,-0.0623429035736906
"Poc1b","grey","grey",0.0246403179963471,-0.0625732005866689,-0.0581935011643347,0.0160887969237266,0.0193395180197461,0.0643619563654364,0.0563913208959385,-0.0416343022049088,-0.00679445583518984,0.0339789252137799
"Gm20110","yellow","yellow",-0.0184811133853049,3.81911170637457e-05,-0.0405307582761663,-0.0187808180634116,0.0555094786373556,0.0252038004545473,-0.0272074981447977,0.0454369783789163,-0.0510086143514321,0.0398756193119326
"Gm47578","grey","grey",0.0359799594207544,0.0213898944593578,-0.0349844237024958,-0.0105660018041559,0.0525393027320507,0.0229001097066561,-0.0359930141252392,0.056577859794924,-0.0381735752581116,0.0750278011734178
"Kitl","grey","grey",0.00937695968022189,0.00697947794678663,0.0548921161502977,0.0139634096198752,-0.0370344949841498,-0.0347390438670274,0.0103394598589782,-0.0193643848525883,0.0140400056113804,0.0127878725450159
"Tmtc3","brown","brown",0.00111684769787757,0.206995515582572,-0.00290651286031158,0.0740725524537118,0.00886166293828488,-0.0810440518832898,-0.11363784328447,0.163824636666177,0.0831026137000737,0.0227691110565098
"Cep290","grey","grey",-0.0145282041914489,0.118109662749684,-0.0443124073862648,0.0953340966880637,-0.0112998992346794,-0.0395426234604104,-0.0236176227156726,0.0769998338590868,0.0871909909567464,-0.0210513481784174
"4930430F08Rik","grey","grey",0.00978254414385263,0.088621828288423,0.00939530079548166,0.108790586714604,-0.0576116169715489,-0.0343664089373889,0.015664144614609,0.021106094143854,0.102366945838237,-0.0098356180968304
"Mgat4c","turquoise","turquoise",0.179521791918617,-0.0803090740071992,0.144976569095284,0.510854993977539,-0.541124530004751,-0.00460378221017114,0.570129168535671,-0.530957858885089,0.552863452766573,-0.217985507157205
"Lrriq1","grey","grey",-0.0220343732252146,0.0244017263172789,0.00660136507008774,0.129992951982653,-0.0824039266262414,0.0199319818125287,0.0938141693509631,-0.049780510132425,0.115081570535709,-0.0411275145031111
"Slc6a15","grey","grey",0.00150053223360646,0.130058738808679,-0.00922531191240447,0.0622514197360909,-0.000166696404555326,-0.0399597404992095,-0.0479745568500005,0.0920401282738144,0.0631730164645418,0.000186891061513901
"Tmtc2","brown","brown",-0.0749000551018533,0.548026036785206,0.0336525471923283,0.198436865930017,-0.0829115859788647,-0.295313355078141,-0.243785221249805,0.337367737124358,0.280108547030834,-0.0742994781377724
"Mettl25","grey","grey",-0.0263259900567156,-0.0280817073924887,0.00167636776546771,0.0523810229827264,0.0123898948987039,0.0788404342316898,0.0539022193288889,-0.0171371540227474,0.0210546461057305,-0.0234223129816441
"Ccdc59","blue","blue",0.035044406176728,0.037954332047827,0.0613394278899486,0.0809248090731734,-0.0757173596912488,-0.0261015039710616,0.039161090068448,-0.0301886696437795,0.0870946213494591,0.0130661035609317
"Ppfia2","yellow","yellow",0.0428445036543546,0.12639793354337,-0.277916379997888,-0.311009634946058,0.586949356055867,0.142927945510187,-0.465836858616401,0.499443852137772,-0.38752488455772,0.253310964391086
"4930532I03Rik","yellow","yellow",0.0144410735536016,0.0392629035010369,-0.176404921354958,-0.129572730647769,0.377066440174779,0.168945687735154,-0.216380812013098,0.27161249586213,-0.211877459189633,0.12067525886812
"Lin7a","green","green",0.13746911399287,0.291315575594994,0.0767698248127604,0.29314227613526,-0.288953559943811,-0.181828090276579,0.067250723283348,0.0124916227813276,0.373442955610248,0.0573697637586333
"Ptprq","grey","grey",0.0159585802777846,0.0620410823334305,0.0610047094086209,0.0347519384610235,-0.049816630863538,-0.0553347027092313,-0.0093255437401031,0.0210814925557331,0.0574803349334172,-0.00566534227315484
"Ppp1r12a","grey","grey",0.00291134897692282,0.00114430665970878,-0.0741336232084614,0.133444549626813,0.0283330005621319,0.110969000347686,0.0909906337000289,-0.00337261007883406,0.0855316436787827,-0.00568885423605769
"Syt1","brown","brown",0.213330842959831,0.339239233780761,-0.0306478143496312,0.336132341686686,-0.215882401291396,-0.109123680693551,0.0405504556446666,0.105382094595979,0.399202998182961,0.0989682917472356
"Nav3","red","red",0.430457310281538,0.228360545057176,0.0801344776955831,0.188658190222502,-0.203788847457273,-0.197029850832824,-0.0438614567156053,0.0660998420612561,0.257030033498822,0.258326131294486
"Csrp2","red","red",0.100856066652988,0.0452982954813538,0.0499870911368351,0.0297851506879262,-0.00913932416286708,-0.00158993432816289,-0.0118427357863972,0.0342306548895989,0.0291625385831405,0.0873738191062256
"Zdhhc17","grey","grey",0.0923729604909683,0.00265282624995422,-0.0303719086013026,0.165842132540801,-0.084684550876135,0.0659309024040231,0.133357465068107,-0.0828036462263117,0.147672450719989,0.0153014591653878
"Osbpl8","grey","grey",0.0554486090202732,0.0376925230723161,-0.0443355772424429,0.0892063343527425,0.0163783214451956,0.0492319520672758,0.0237837999044045,0.0173001745988947,0.0618010195384405,0.0340042635579137
"Nap1l1","grey","grey",0.098141343087949,-0.0161055984074004,0.146500891882921,0.146110787134885,-0.167716800623827,-0.0183737719923789,0.136402876357426,-0.144356671733102,0.143039479902055,0.0026922381173125
"Phlda1","blue","blue",0.0459356117944922,0.0276924873007246,0.0945774486747377,0.00436642655709248,-0.0610786890314545,-0.0744530483593347,-0.00549555620326439,-0.0171125689977484,0.0300671465357086,0.0525429917531744
"Krr1","grey","grey",-0.0424026481824101,-0.0356804287908154,0.00465056574302593,0.0262972584519062,0.02857490255235,0.0493085201127079,0.0382895730639726,-0.0150941487467721,0.00505307565876525,-0.0159783775226614
"Kcnc2","grey","grey",0.00472426567216515,-0.026869620258885,-0.0429463363296447,0.200260045728511,-0.0673615925178788,0.157895253842593,0.215318532036539,-0.0928950168348461,0.154389213034976,0.0281461606679323
"Atxn7l3b","blue","blue",-0.0130441264156046,-0.00464337417651558,0.172214289947072,0.0242016572287011,-0.0405047411701934,-0.0251023889105828,0.0186567125181382,-0.0345265084290047,0.0244505900619107,-0.0306163967617989
"Trhde","grey","grey",0.0158306599567178,-0.0318576348492468,0.0203309729329733,0.092305621979558,-0.0541513405706267,0.00721304668474742,0.0837250653815362,-0.0620228592700016,0.0602121814271596,-0.0159563276184635
"Tbc1d15","black","black",-0.0748859506877657,-0.052367342205737,-0.0510094129827515,0.063439174491194,0.064489419761573,0.15113601930939,0.0834279642973486,-0.0227442143082137,0.0060485729086787,-0.0247459742900461
"Rab21","grey","grey",0.0249895502559221,0.0654246724785854,0.0225925580143382,0.0889906757993574,-0.0648905569401156,-0.0348175143538324,0.0197156947419214,-0.0121814876181865,0.0913629049672159,0.00243298511239258
"Tmem19","grey","grey",-0.0430759431609199,-0.0083329457550367,0.0148093719017078,0.0284350005041421,-0.0023368295829416,0.0220579589055999,0.0244883133996849,-0.00988524845824913,0.0244794920906922,-0.0462689997259786
"Thap2","grey","grey",0.0495584650187015,0.00339533490497837,-0.0671839853955046,0.00872268092341238,0.0325675160365725,0.036482577401903,-0.0157454459138844,0.0351063390350515,-0.0124992712237256,0.0788542602195117
"Zfc3h1","grey","grey",0.00265557208814899,0.0636646564575101,-0.046105501756616,0.11955815312171,0.0554556170902356,0.0591304598946375,0.00822706590047351,0.0527747987996257,0.0646895899581697,0.00621610750491679
"A930009A15Rik","grey","grey",0.0553925282371928,0.0159433002934988,0.0241719464014741,0.0642663600939596,-0.0638127123436266,-0.0177627135401738,0.0348821523069921,-0.0390933768079278,0.0635880735206159,0.0373876515320479
"Ptprr","green","green",0.196133567422333,0.262704622778596,-0.0070854491395406,0.204048060328396,-0.128092239269352,-0.106271993050879,-0.036047730279642,0.10984366739473,0.249323146573276,0.0916393832865214
"Kcnmb4","grey","grey",-0.0285233000444691,-0.0196800602018953,0.0348574989851134,0.0764822244025315,-0.0917612245352518,-0.00771641523020592,0.0827873715101618,-0.0696435589718745,0.0884271885878421,-0.053022399889569
"Cnot2","grey","grey",0.028244506149726,-0.0472099243276001,-0.0516614974305257,0.132466938799039,-0.0336344946412029,0.112872891782404,0.134558564278965,-0.0911494088217217,0.0893927940555244,-0.000368243163770679
"Rab3ip","grey","grey",0.00120549088507998,-0.022770535948031,0.0237281727896914,0.114603397492634,-0.0250258459693855,0.0596625169820821,0.106582609375817,-0.0740819608898567,0.0888220611183958,-0.0475444853844912
"Cct2","blue","blue",0.0036255473633373,0.0338132293529915,0.192296916494864,0.0291112064694437,-0.0566345682007312,-0.0566957139934553,-0.00230634912331538,-0.0274919417598537,0.0405724679518332,-0.0270507609248141
"Frs2","green","green",-0.0274136991507292,0.156191494228541,-0.00810745611171573,0.18945819061197,-0.115088220162481,-0.0457874882471574,0.0442849005322431,0.0291024967362189,0.201085357825961,-0.0370647227385758
"Yeats4","grey","grey",-0.0187806915469454,0.014648770163285,0.0820729560143166,-0.0283462663040124,0.000185540141203817,-0.0507722815288949,-0.0428457078070372,0.0184905767404295,-0.0266220041102223,-0.01039566743955
"Cpsf6","grey","grey",0.0518492278552178,0.0864493685090812,-0.0398335011852788,0.109077587502941,0.00335142650173221,0.0400694839925146,0.00301778530828702,0.0584806855267894,0.0868477901746416,0.0560588341093287
"Mdm2","yellow","yellow",-0.199421784739334,-0.142040137803094,-0.186880287833792,-0.287717680941759,0.543062869719092,0.284851263417005,-0.216658999944795,0.241956823051999,-0.420791997627372,0.0219135563589142
"Slc35e3","grey","grey",-0.00285638557598585,0.0168378245001111,-0.0189619407816763,0.041619810100025,0.0414049128857177,0.0486173879102842,0.00409823984049114,0.0205055156872674,0.0150335337309362,0.0130541832043827
"Nup107","grey","grey",0.025268722113277,0.0248273612364175,-0.0135087454833884,0.073152739210145,0.00446893723390838,0.027595349808492,0.0234913578312848,0.0213018847752375,0.0453899341593603,0.0279538481910501
"Rap1b","yellow","yellow",-0.107553413041705,0.0315430139476637,-0.126019808369517,-0.206620599778332,0.382914050187143,0.118278572428894,-0.261004106048442,0.278556698311028,-0.261571537385976,0.078005413317136
"Mdm1","red","red",0.0986722763749147,0.0461940696533707,-0.0302574661273984,0.0517862724571958,-0.0215582316194124,-0.00632502371241862,-0.000735669809410864,0.0289702070717889,0.0500297560470396,0.0829826793383729
"Dyrk2","grey","grey",-0.0062793738407363,-0.0397216755577378,0.00519942156763199,0.0269480748693355,-0.0185683684250572,0.0195137167985748,0.0565811772375996,-0.0467343435132025,0.0139899136492201,-0.0182263055412178
"Cand1","grey","grey",-0.016581054109748,-0.0047784006174393,0.0322941547007862,0.0755096206568018,-0.0183846770478275,0.00904369867924696,0.0492651884404148,-0.0216408861150474,0.0451287286213631,-0.0255287968819115
"Grip1os3","turquoise","turquoise",-0.0982146357943329,-0.17321966148566,-0.0359815046123443,0.0951885489743255,-0.020671308942076,0.174119347831091,0.223818683156751,-0.187369925553832,0.0412245555615037,-0.103531534948583
"Grip1","turquoise","turquoise",-0.465159087069201,-0.562162899112525,-0.188941742243676,0.147136142544916,0.0936316479521782,0.567311423184404,0.573639215187563,-0.422496301954083,-0.0470035689184303,-0.344940123389963
"Gm47027","turquoise","turquoise",-0.181624918661919,-0.273492796560721,-0.0604663499442042,0.139569884741962,-0.0494283276291159,0.266558014784332,0.355501448105158,-0.280293119229211,0.0620074527190318,-0.205475158816038
"Grip1os2","turquoise","turquoise",-0.22909107369313,-0.337594341595436,-0.0361092680969847,0.16856639881214,-0.0620636027721032,0.309472294919033,0.427643703990259,-0.354649501491466,0.0702883758747937,-0.261380020864502
"Grip1os1","turquoise","turquoise",-0.122369232972698,-0.138292843999403,-0.0195492627697882,0.154503082883818,-0.0396252336943361,0.178099790404485,0.237029259969325,-0.167270502272427,0.0954589581439809,-0.155518755515455
"Helb","grey","grey",0.00984447103219608,-0.0315927620966998,-0.0366026360857475,0.0112353025820256,0.00797541509321843,0.0507888011650948,0.0290577537838958,-0.0113434137465025,-0.00688710734776913,-0.000704444372572102
"Tmbim4","yellow","yellow",-0.0347740471378408,0.00915421659126709,0.0094225034900318,-0.103002402963142,0.167811657792221,0.027495038800662,-0.128950143484916,0.121107228909154,-0.133959419726402,0.0507744414057799
"Llph","blue","blue",-0.00543392996584622,0.0322873621826129,0.11350489782608,0.0363483416889147,-0.0481314625720093,-0.0551335197133989,0.00814034471489118,-0.0169721987094893,0.0502042848935623,-0.0329467062054214
"Msrb3","brown","brown",0.0162569129536092,0.230940850444274,-0.0222938943901314,0.0335360041707022,0.0261101745183949,-0.109939199482961,-0.151826459509498,0.176755742058225,0.0614669851667039,0.0203702126984388
"Lemd3","grey","grey",0.0354853328347646,0.0847869106378652,-0.0294454599764664,0.13389386490342,-0.0176595391647841,0.00241108125149096,0.0317802900782008,0.0371063823642241,0.102552006654462,0.00525621451919367
"Tbc1d30","grey","grey",0.125322783737716,0.14272491253042,-0.00309943715803692,0.102948715349023,-0.0124941130744282,-0.0261846102537968,-0.0462481422120992,0.0844241823676692,0.103460437501578,0.0669167012957322
"Gns","grey","grey",-0.00991439189501852,0.0722015025331897,0.00773192760536578,0.0775152402302697,-0.0114284528403217,0.00942137991034158,0.0074390144880277,0.0427936489530998,0.0634547882790983,-0.0181115742751335
"Rassf3","yellow","yellow",-0.0613591724087858,0.0915845795454363,-0.0570977213280342,-0.123279579158711,0.230542357652534,0.0274589224866159,-0.225369866836996,0.277763541371816,-0.153094233963425,0.162039666091065
"Tbk1","grey","grey",-0.0398314016558275,-0.0223085248428142,-0.03416492312338,0.138635700245098,0.0295103209671037,0.136130447747776,0.103592198076364,-0.0205885343880069,0.074953292669783,-0.0353073743356283
"Xpot","yellow","yellow",0.0041207210294148,-0.0425474319815654,-0.0122082756968,-0.0600208886224639,0.147503439751691,0.0758479835621473,-0.0652103278416627,0.054207116013526,-0.1059228721922,0.0624776870855509
"BC048403","grey","grey",-0.0133292532765313,0.00856070233635258,0.00154770333865197,0.00274646138851068,0.0176632754859407,0.00532171758468569,-0.00570477533258069,0.0184067663753609,-0.000733512902532045,-0.00861831652271241
"Srgap1","yellow","yellow",0.0413945831774186,0.295275696982679,-0.201101964693418,-0.356612499732598,0.566098452730279,-0.0231275338241391,-0.633989200830618,0.654658177637897,-0.374668070927322,0.327767408464143
"Tmem5","grey","grey",0.0920747633979375,0.054048463630974,0.00687592775577526,0.129429445997585,-0.0953286344449114,-0.00833917524002526,0.0673726839448737,-0.0343736599912014,0.133189656838807,0.0165611330242492
"Ppm1h","yellow","yellow",-0.241902676713218,-0.209526329409235,-0.188412527537093,-0.0939174332606097,0.31469179718741,0.314346954942632,0.0712533906929633,0.0116658153719075,-0.220006335046953,-0.0764398657597398
"Mon2","grey","grey",0.0383973047466136,0.0478408643189385,-0.0326829764008478,0.203573541309331,-0.0620778799752762,0.0626863706282148,0.125269457537088,-0.0238617628012047,0.174305452261904,0.0195696889048706
"Usp15","grey","grey",0.0735001314285411,0.0510780326747037,-0.0271221390902126,0.206897040603044,-0.0789448182753239,0.0401526431344424,0.123457648750244,-0.0476435505401597,0.177273263284812,0.0253235504337517
"Fam19a2","grey","grey",0.222591779419635,0.0204494447875589,-0.00682814803242208,0.071209142727869,0.0155225687373608,0.0248317948878343,-0.0153768025056955,0.00687158830474938,0.0570615336110351,0.166194124350633
"Slc16a7","red","red",0.154675910673089,0.0448968325428815,-0.000220997662993375,0.0486575305418482,0.0185822652334965,0.0128995811876681,-0.0299102621983637,0.0491043609421113,0.0287972696996323,0.152495958050486
"Atp23","grey","grey",0.0362714077976941,0.0422428577992927,0.0465433338407256,0.132076365132688,-0.0502128006390802,0.0218505700416924,0.071728964329629,-0.0171391114296781,0.108248843859233,0.00158015262938848
"Ctdsp2","grey","grey",0.0213276487415914,0.014727447984396,0.024126756267417,0.0487389600748113,-0.0335327850750709,-0.00734284695752796,0.0286149950236887,-0.0159078142707673,0.0514609300132859,0.00321752715790579
"Tsfm","grey","grey",-0.0161241009863477,0.0813915407186446,0.108245074342957,0.0669342408259781,-0.0776142450817323,-0.0839173561793225,-0.00704596222478875,0.00676426308781611,0.0818567516507762,-0.0223732076313753
"Mettl1","grey","grey",0.0302364243984841,-0.0390805623445303,0.0500409938163692,0.0537286956876748,-0.036431694943799,0.0290991452954622,0.0656511619561714,-0.0683670092961714,0.0356586426629932,0.0109361850553447
"March9","grey","grey",-0.012489172273518,-0.00926063739162568,0.0573459510246409,0.0301473243573094,-0.0136236122250685,-0.00368511306315808,0.025129873382182,-0.0340816748488967,0.0176725579791423,-0.0124427757052737
