"gene_name","module","color","kME_pink","kME_grey","kME_black","kME_magenta","kME_turquoise","kME_green","kME_blue","kME_brown","kME_yellow","kME_purple","kME_salmon","kME_red","kME_greenyellow","kME_tan"
"Hspa5","yellow","yellow",0.0226685350714601,0.0365389635117944,-0.0522210549355533,-0.0710417847870553,-0.191676070695754,-0.113952134580225,0.19769783591867,0.128900856521396,0.35728182945175,0.0730588656723333,-0.00822609320238439,-0.0410272640427845,-0.0685508968922885,-0.0668816107276665
"Rabepk","grey","grey",-0.0272341885810524,0.013183517282594,0.0394356782309855,0.0434718396105723,0.0760958028592925,0.0398917513041756,-0.0643591738526097,0.032159838438195,-0.0131198105001672,-0.0115029244979457,-0.0057222308292832,-0.000127056334660028,0.0326878366016952,0.0135797625041014
"Fbxw2","grey","grey",0.0181160331836366,0.108693329348346,0.00966473045074421,0.0280959113748419,0.0201344647434011,0.0227574370541022,0.0258007598106093,-0.010309315233797,0.00568358690909767,0.0220509002420563,0.00724727976141127,0.0127778787948962,0.0183921987672586,0.0184250937855572
"Psmd5","grey","grey",-0.00949632990480975,0.0334566633632812,0.00607152146449092,0.0133261214152783,0.0442872796711486,0.0165467457276041,-0.022205183313947,0.0414478035096703,0.00748395655672643,-0.00826769210872836,0.00898931524827719,0.00691008526663061,0.00683664024734485,0.0248000499889624
"Cntrl","grey","grey",0.0321723428746781,0.0703621947347537,0.0218335949063673,0.0477138649200512,0.0302784624044974,0.00916817464250666,0.0181477448321883,-0.0575779832561485,-0.0606537602006936,0.0237102651165222,-0.0382738257793659,-0.018194264507524,-0.00289430860831231,0.0394777384766712
"Rab14","yellow","yellow",1.17317436105197e-05,0.00902315222685664,0.00148560759114616,-0.0205091382454167,-0.0212812552350986,-0.0170105607315899,0.023951990376093,0.135414397187331,0.0883273134911726,-0.00163664468548678,-0.0388836881412258,-0.00297328421463885,-0.00616488304564483,-0.0135660280378485
"Gsn","grey","grey",-0.0670917431456217,0.0269398148748936,0.0477451738933973,0.0208523498423914,0.0997002131566279,-0.00831108113281387,-0.0757565501806358,0.0111535381077975,-0.0619543035028265,-0.0205680981992979,0.037286434933964,0.00745027566086559,0.0271322316149593,-0.00336929148416148
"Ggta1","grey","grey",-0.00556263277851939,0.00829317917859815,0.00559314731765332,0.0440926892748316,0.0439579011251291,-0.0109050056243555,-0.0337417936700921,0.000724973846879804,0.00209961593281912,0.00290822604983794,-0.0510137592741492,-0.0128365234718646,-0.0125194672482639,0.0525217295625942
"Dab2ip","grey","grey",-0.00902096226207626,0.024694031691682,0.055992721461141,0.0328337595295039,0.0393412981730441,0.0535540544989179,-0.0389254846953047,0.0257057392332878,-0.0113103146720305,0.00539369025457202,0.0403977447804813,0.0363277367084505,0.0694278892860384,-0.0201114752518959
"Ttll11","grey","grey",0.0861228896451148,0.180477339417387,0.0414355468432271,0.0786313611270501,0.015642508076901,0.0644555046208413,0.066872381205648,-0.0583362881553451,-0.0213753085132103,0.0633605395824022,-0.0311877368068897,-0.0143553793486108,0.0223680084804912,0.0472499235193725
"Ndufa8","brown","brown",-0.013656108580538,-0.101141339376592,-0.0382940473893712,-0.0349306101491743,-0.00774003219424702,-0.0216508322703345,-0.0263433864127033,0.250277122466082,0.130514706711142,-0.038463157444802,-0.0342803681975608,-0.0158660034998979,-0.0326063302777646,-0.00617581648317234
"Rbm18","grey","grey",-0.0203783242502848,-0.00054990417189069,-0.0146617518588555,-0.0285801106928811,0.0124093026674158,-0.00681082526977998,-0.0036937855802414,0.0130519409892451,0.0116074784045053,-0.0212836094125061,0.013339462098518,0.0187487219192361,-0.00974100121695447,0.0156111098483378
"Mrrf","grey","grey",-0.00555768832951801,0.0363171565027176,-0.00248407538187405,-0.0107685543743522,-0.000696415096646117,0.00176953590532631,0.0173411005525846,-0.0178425130016565,-0.0222505574755378,0.00707305937809367,0.02920425818815,0.0201349862398666,0.00391223979480359,-0.0144989904875316
"Pdcl","grey","grey",-0.0238887072074764,0.016817548605603,-0.00554571953790144,-0.00482708842763402,0.0603499168273776,0.0305941892887629,-0.0380249230707214,0.0382295498399417,5.37449418588653e-05,-0.0417609761397412,0.0524708470609437,0.0115330078927519,0.0022827633096269,0.00088687076074922
"Rc3h2","grey","grey",0.0259727958073197,0.135586652874238,0.0116254209049961,0.00402792804667673,-0.0227091913226098,0.0175990573790113,0.0912391855878617,-0.0256104317638241,0.0414324642002254,0.0408374516725418,0.0200201845560872,0.0117793757257047,0.00652936239429724,0.00814938348109137
"Zbtb6","grey","grey",0.0265100272181306,0.0297008089699154,-0.00895533566495791,0.00788219948348378,0.0276363409301842,0.0339626811034772,-0.0105872995722582,0.0156680621895925,0.0211380119987434,-0.0105194838128411,-0.0313343859514218,0.0153129652363333,-0.00389884184533062,0.0325200801414116
"Rabgap1","grey","grey",0.0329669720430749,0.11690059055739,0.0463714622545169,0.0351809532868597,-0.0411027808126443,0.000229884928743238,0.0810120976358527,-0.0706155004775892,-0.0127819059284538,0.0681087887480226,0.0119825048962332,0.00331434471409783,0.0428389627415781,-0.0121310991499656
"Strbp","grey","grey",0.0420577949932838,0.0225766610472783,0.0146203274803424,0.0261155895910055,-0.0640848248017368,0.020115804418388,0.0578523858419532,-0.0408519583282349,0.00514207340079716,0.0480754748186017,0.0023434507977884,-0.028209996197174,0.0227310517230327,-0.0259569524931165
"Dennd1a","grey","grey",0.0209492687842371,0.15668946241675,-0.0502982695962132,-0.0722182259626706,0.0168827088886141,-0.0474540162375004,0.0677460202519425,-0.101564547593233,-0.0364863420385473,-0.0480115223163545,0.0507555820259452,0.11915840672892,0.028853020834542,0.0946015304258646
"Nek6","grey","grey",0.0178093862197089,0.0483017411476069,0.00182337048373415,-0.00728636556837798,-0.0191081774810028,0.000714974009110307,0.039299632318744,-0.0117643577140204,0.0103906136603529,0.00286649812753827,-0.0208261801776435,-0.0151480769893503,-0.0131871967227228,0.00986016620337203
"Psmb7","grey","grey",-0.0118926355724439,0.0288559317353517,-0.0334380227857948,-0.0325401412140102,0.0661134122417331,0.0173282723325626,-0.0458033148997307,0.0666071044775352,0.0094769012943852,-0.0629246637411071,-0.0113845612283212,0.044612304633523,-0.00129842231612557,0.0559726307841744
"Nr6a1","green","green",0.0683662749549638,0.112893706473972,0.0439712264024054,0.105082157335025,0.163291981743104,0.182861382828808,-0.0881200967549512,-0.058807592520823,-0.105825728137152,-0.0233595293640533,-0.00614733059073634,0.0326550420792436,0.0587203298274293,0.114694683951405
"Nr6a1os","grey","grey",0.00210959302585703,0.0335067117002728,0.007083680175057,0.0213695895345063,0.0985565613517202,0.0569224458719773,-0.0768307579929937,-0.0328203734355538,-0.0503336831969342,-0.0535880311678914,0.0238452916716067,0.0704014322155048,0.0432489137218195,0.0707101461593195
"Rpl35","grey","grey",0.0124121222523156,0.00862407078750281,-0.0060664109774021,-0.00475388506946768,-0.00915691014171036,0.00933339478527101,0.00501111576606811,0.0582840001844465,0.0423385185488806,-0.000348087255685383,-0.00166931037885074,-0.00252398446469625,-0.00154029907815008,-0.0150374720205275
"Arpc5l","grey","grey",-0.0715137674280781,-0.0261768677451828,-0.0117647939005834,-0.0716313007871578,0.0146818132641405,-0.0463586541338044,-0.0315614089569246,0.159676213639701,0.0868810212177098,-0.043405808180966,0.0410162778483587,0.0628735326468117,0.0394578323029649,-0.0331613476891604
"Golga1","grey","grey",-0.000410390196566204,0.0759256800730798,0.0193288207893056,0.0156951965506217,0.00593415868719929,0.00110996048467819,0.0238776144578374,-0.0101326195179158,0.00708000069231894,0.0176791363411444,0.0221378343705093,0.0116730344274296,0.0152802375400503,-0.00015423903264091
"Scai","grey","grey",0.0573366668418815,0.123841309110845,0.0362584230710441,0.061972756271891,-0.0212183474188919,0.0715728101775641,0.082718184398963,-0.0643963433409989,-0.0232770549024136,0.0774915708087673,0.0241357601319538,-0.0226952929742773,0.0308441387164331,-0.0277227885072473
"Ppp6c","grey","grey",0.0335360690369091,0.0760535125982821,0.00447670239431846,0.0150638825642072,-0.000840179779914278,0.0164655121297297,0.041146256271702,-0.0398575352798927,-0.00961792429540535,0.0234286776437276,-0.0057827159079949,-0.00554638854530164,-0.00663740800025594,0.012209023028284
"Lrp1b","grey","grey",-0.123955986660679,0.100725050616882,-0.0853298782370448,-0.323498926261762,-0.209880278121249,-0.370756727258939,0.266125770185033,-0.0727784975295232,0.0951365381695698,0.00383871374923363,0.201266363328893,0.216486064552112,0.0878532350889966,-0.0947085793919349
"Arhgap15","grey","grey",-0.0160317738711398,0.0410979554586811,0.0292934154308122,0.00990177325108049,-0.0170822514058996,-0.0224956247229305,0.0276457456512538,-0.0112210173530084,0.0137826222004856,0.0428679782065147,0.00969290995694888,-0.00203140377308771,0.0221385976293735,-0.0236528815506041
"Gtdc1","salmon","salmon",-0.0640299961486417,0.134415627058334,0.0516102404130074,-0.062000010949423,-0.0102696707483019,-0.0455040721212332,0.0586378840180216,-0.0379391068810665,0.00462916045695012,0.0287596498565202,0.109680151464111,0.094366682193683,0.0916114379043757,-0.0545589641535114
"Zeb2","grey","grey",0.056550021928807,0.0243587263892377,-0.0235374600319408,-0.00682928331106114,-0.057023682595317,-0.00400891721111072,0.0659160352188375,0.0591999775569751,0.0535569958327199,0.0243366674691899,-0.0274710144035602,-0.00279347948886162,-0.0187151134923379,0.0243561752261114
"Gm13481","blue","blue",0.0588611832536525,0.104897295384888,-0.0775573977604783,-0.0950669517060812,-0.218019240631129,-0.108600608068833,0.285472435805799,-0.0693282294924171,0.0908151734114277,0.0897888075762971,0.00308028711527,-0.0452488609984953,-0.124564262851586,-0.0796473132696025
"Acvr2a","blue","blue",0.14936454210078,0.174143029927824,-0.00710275843618067,0.0853041508537588,-0.055926191126668,0.0789271591684069,0.15124001196731,-0.0904118476003654,-0.000434604795727809,0.0830476170439345,0.00161021018264028,-0.0667836325889952,-0.0634179047534973,0.0325207131158352
"Orc4","grey","grey",0.05018127199673,0.122981231327506,0.0202572986500087,0.036631212451251,-0.0243977433058358,0.0399604891096821,0.0803794482448381,-0.0368843667241796,0.0282460854505382,0.0572982479261092,0.0103328021254509,-0.016988526637469,0.0122196566330866,-0.00546902129721553
"Mbd5","grey","grey",0.110195883266732,0.24267231871347,0.0362480236314169,0.0855343414245582,-0.00614153689694338,0.0844844016208732,0.131721153128291,-0.123302861865688,-0.0198186776535618,0.0802791515077337,0.0413288403948173,-0.00332840729919971,0.0274031015823799,0.0367001832656084
"Epc2","blue","blue",0.0715244971583458,0.124131680726292,0.0163411873286581,0.0315158148762397,-0.0675481316832272,0.0229038324388631,0.126786719826794,-0.064283259376691,0.018363251776181,0.073719745393102,0.0147170774687703,-0.0087791313174701,0.014274423328375,0.0010517753723248
"Kif5c","grey","grey",-0.00768557141571481,0.158276352117631,-0.0208480842399477,-0.0779588579462811,0.00743225924267034,-0.0455221948708415,0.0850696955705669,-0.0373133612367136,-0.00274563870273676,-0.00962213084794504,0.0435597154639622,0.0950026141064646,0.0527969585515752,0.0391202140134817
"Lypd6b","black","black",-0.161434772217396,0.0630066581038567,0.398434877560669,0.18574849931271,0.0360095006546892,-0.0942782901837697,-0.0260626403196304,-0.0316268687814114,-0.0784623820433441,0.247484053434186,-0.00741376113870655,-0.0830390299147636,0.218606492598627,-0.206863192644437
"Mmadhc","grey","grey",-0.0132133452172738,0.0601049312494305,-0.0151288711518158,-0.0380175070262489,0.00796732983157586,-0.0124994120551287,0.0230615314492141,0.0215701873766696,0.0148013207964312,-0.011158717027735,0.0634455979286857,0.0470559758009902,0.00893245460593333,-0.0125271054175654
"Gm13483","grey","grey",-0.064129038798678,0.0707813051057518,0.120688302119461,0.0365938708225749,0.0541227150978009,0.0156429155645337,-0.0223386367207737,-0.0180131211378106,-0.0356372578641857,0.0458642891240457,0.0546314128148212,0.0239597015085387,0.114440523706133,-0.068874099037524
"Rnd3","grey","grey",-0.0499306796500043,0.0697771518350063,0.029335147039715,-0.0937282563740576,-0.180647164122404,-0.141284230234068,0.205886281298397,0.00993194321989947,0.10490509819458,0.103374861220087,0.00297045018381355,-0.0396602876213108,-0.0242607105330431,-0.172523858237655
"Rbm43","grey","grey",-0.0114635753575382,0.0365444493791829,0.0358816878480239,0.00337684971288482,-0.0262952431650861,-0.0331171735324181,0.0442303619180767,0.0247163888741117,0.0256536222002035,0.041625678487823,0.0143224298233865,-0.0109303563420434,0.0147212716282199,-0.0387998838375567
"Nmi","grey","grey",0.0160687362250896,0.00711931389005421,-0.0293272294980384,-0.0239411321214363,-0.0254955273602613,-0.00868459313343103,0.030139612448705,0.00479614802672348,0.0224244398902471,-0.006570519479519,0.00142917122948366,0.00808552619840489,-0.0236441029913045,-0.00966335383791419
"Rif1","blue","blue",0.0466924764958765,0.0731262028804899,-0.0409915956976487,-0.0124697350757085,-0.0626367605309736,-0.0258434721236079,0.106720460464338,-0.0613723028811287,0.0159983016632448,0.0303537738860267,0.0227726533215316,0.000274447594167901,-0.0288327917102851,-0.0167605299443202
"Neb","grey","grey",0.0104952174566966,0.0467483731857156,-0.0420231874862547,-0.0183439451099739,0.0238939659589867,-0.0192643945008261,0.0171944950333033,0.000529055530716271,-0.00642308637060555,-0.0350815404660814,-0.0280320593890027,0.00749509094156832,-0.0536295447039235,0.0337628065205129
"Arl5a","grey","grey",0.0749016544137276,0.0825155388305035,-0.0270788067448554,0.0207791601745708,-0.00596711877481599,0.0391108093762772,0.0611405785940705,-6.94120755219985e-05,0.0361827106443855,0.0107791571495178,-0.0268962028762643,-0.0268203360625058,-0.0385719433810431,0.0455328187044158
"Cacnb4","grey","grey",0.0471806589901853,0.105387752348976,-0.118383114407088,-0.0895243431949588,0.0425650327216709,0.00526444717415321,0.0470521687453034,-0.0511244170809583,-0.0243972921318729,-0.0896095659442715,0.0966171839297084,0.0632157480147517,-0.075900813169346,0.0741275696380573
"Stam2","grey","grey",0.022500307631384,0.049772198382721,0.0146272220163709,0.00892478997802833,-0.0292546117609752,0.00411078051252025,0.0503042046549824,-0.0066377702902325,0.0151161164335196,0.0269290506799148,-0.0117473671292272,-0.0330180585434501,-0.0297521732751864,-0.0288501142093062
"Fmnl2","red","red",0.0605434693359331,0.0879818588101129,-0.172992134797865,-0.173783196035367,0.102624929336997,0.110544264837859,-0.0646445062771757,-0.0412936921634728,-0.0290532342519987,-0.227331550813518,0.140099892015274,0.237511328464928,0.0047896272839707,0.142543209618229
"Prpf40a","grey","grey",-0.00455301826187683,0.0709453662687358,0.0380798932312194,0.0171693674630185,0.00367262094985888,0.0102293522013443,0.030408685828371,-0.0343348661963075,0.00621870358919331,0.0308318020740858,0.0429303502452199,0.00956908572265067,0.0259288674060021,0.00230116344275575
"Arl6ip6","grey","grey",0.0104985018198988,0.0709869874135194,0.0252782062630278,0.01793819268785,-0.0324714993969568,-0.0124481839108417,0.0636148701959772,-0.0282464017689467,0.0170447441115982,0.0432658536278339,0.00482696771952143,-0.000709576693604227,0.00461513283225626,-0.00066321423806416
"Rprm","grey","grey",-0.0611610778316895,-0.0358011790127442,0.0280820727127468,-0.0327035965632022,-0.0560607704332613,-0.0648552739019626,0.0296619141085418,0.0728127932249436,0.0831945590911572,0.0349371246539077,0.0909421795334056,-0.0173470034302422,0.0266639446050181,-0.109447747253899
"Galnt13","green","green",0.0776761058829006,0.136101812407715,0.1498908428156,0.234000077379681,0.158234427064589,0.344528094458033,-0.0930558765312244,-0.0712761280638116,-0.101948234763444,0.0580250052808901,0.032048071866487,-0.0255011780451716,0.114582473468932,0.0260110625472008
"Kcnj3","grey","grey",-0.101769572804087,0.126291567645561,0.223237981305405,-0.024717331983905,-0.271131158067182,-0.10387855408959,0.273128597419536,-0.0237766911071609,0.146449606256756,0.258155361418412,0.244425892355031,0.0539502395997516,0.2201680557778,-0.335069667720322
"Nr4a2","green","green",-0.00106730969207151,0.0291889798657159,0.136160057284652,0.106626617128471,0.12940055833368,0.110287319016395,-0.1182570152375,0.0211686734995116,-0.0697780121560483,0.016987781356081,-0.0191265383365153,-0.000167604762802373,0.12650825854817,0.0319041436223596
"Gpd2","grey","grey",0.0445414822813133,0.064046084922938,-0.0220351393474877,-0.00411973359397251,0.0116694414523061,0.0323451046339479,0.021485982471399,-0.0445951550903458,-0.0120271155914846,-0.0137696097785967,-0.00534520135995053,0.046356937838305,0.00900568886407812,0.0727468646645335
"Acvr1","grey","grey",-0.00433678423917124,0.114864991872983,0.0536883803852968,0.00727397425640696,-0.00332483595722168,0.00393218959858752,0.0508962502820786,-0.0792624105722581,-0.0213908427414607,0.042506046830129,0.0667454627614763,0.0428523051285269,0.0776465621492952,-0.0349786479637667
"Upp2","grey","grey",-0.0435289695607186,0.137461461814808,-0.0132616771114768,-0.0728206733466844,0.072739185694307,-0.0123959627925064,-0.0159072022640176,-0.0834766597996295,-0.0461225616764547,-0.0780112291772818,0.108990879818026,0.129017610371013,0.0592963546238687,0.037057445254926
"Ccdc148","blue","blue",0.173882612036946,0.179005670029909,0.0971963563169616,0.20290005899794,-0.12010757340725,0.0770748789380236,0.222791721391578,-0.10163325792618,0.00424271044898794,0.227792634318595,-0.100578677793604,-0.162685479848452,-0.0238898181180599,-0.0117729056643581
"Gm11099","grey","grey",0.0750313393606097,-0.0155066925097211,0.0363926760835672,0.0891250786109749,-0.093417084197361,0.0250433741735652,0.091079445063351,-0.0155345979340716,0.020301613448914,0.107900303190637,-0.0613154448452173,-0.098757193472745,-0.0313365915575614,-0.0268677562064142
"Pkp4","black","black",-0.0284454638403345,0.123682234121292,0.228015527389241,0.152935639965255,0.0710330419948402,0.132132684451795,-0.0165899369085914,-0.036546554303612,-0.0842738190216768,0.135915544577736,0.126597106752637,0.00443347393219824,0.216265673838346,-0.115483353836303
"Tanc1","grey","grey",-0.0654262205223554,0.00356704911413946,0.0112777869037436,-0.036674081171639,0.0713806402454243,0.0313940662094405,-0.0572808104160974,0.0466897960665136,-0.0190467795368185,-0.0565998293284086,0.147528591867809,0.012569526220976,0.0287145974758352,-0.0814715016798213
"Wdsub1","grey","grey",-0.0466650827769723,0.0664807466278278,0.0549946809971057,0.0211503771562198,0.0219638132575451,-0.0220395951527695,0.0171049805718051,-0.0432892577859293,-0.0405287263069372,0.0491392421973877,0.0379606963925195,-0.00810107047410944,0.0325773056492891,-0.0516216503761281
"Baz2b","blue","blue",0.0858730858099261,0.151318964203174,0.0168706654317245,0.0253920057014047,-0.13888648731767,0.00240883469946308,0.22874946639156,-0.0706004759275831,0.0598397866395982,0.1285840661973,-0.0167435453796857,-0.0742129913151919,-0.0406394253843003,-0.0758687674036056
"March7","blue","blue",0.0622354395927535,0.107705129137938,0.00756435982770666,0.0140854261336102,-0.0779202774340014,0.0208104703901991,0.133900099047939,-0.0609821099789317,0.0274583776342504,0.0634452080670505,0.00208032472177037,-0.031374487846918,-0.0135842120495269,-0.0313054184487436
"Cd302","grey","grey",-0.0187524994737146,0.0182220943061129,0.0506802433009881,0.0226351409142268,0.0208930388368208,0.0249559824831181,-0.0156733635543574,0.0209366956046129,0.00391325421928984,0.0184119937667578,0.00469471810738063,-0.00350528284351743,0.0341544729198733,-0.0121052935285541
"Rbms1","tan","tan",0.0582673627018678,0.0900458306237655,-0.199561874787587,-0.176024226215214,0.183303591976275,0.0861185046890923,-0.131373122501103,-0.0282352379075572,-0.0611333614100693,-0.294623417730228,-0.0142252621037958,0.241176187807405,-0.0505681188753475,0.325548033652796
"Tank","turquoise","turquoise",-0.0471644678883532,0.105023828555491,0.229383018713264,0.166814997876067,0.134089899163215,0.0463192268836188,-0.096621838667456,-0.040145533182745,-0.100243591535148,0.0827704718740016,-0.0328030300481531,-0.0200587997288747,0.13545328829237,0.0314967534935241
"Psmd14","grey","grey",0.0107637731899548,0.135163027624837,0.0397503954992457,0.0449636933033664,0.072772973078207,0.0438338863886348,0.00972516372918263,0.00375625336285082,-0.00927375873162613,0.0165230209770577,0.0262996503004795,0.0256100443902696,0.0451806296025569,0.0326401377954712
"Slc4a10","black","black",-0.0967819461296017,0.173077697531733,0.233064206095088,0.117365649211003,0.0977796939923453,-0.0184973498080369,-0.0279943935151155,-0.0724892387597386,-0.0772267678215609,0.114840199223626,0.026720241559463,0.00624563066401542,0.140108900346264,-0.0560495144258766
"Gca","blue","blue",0.0243807202967051,0.0863946778690859,0.114824851685061,0.0843564158901963,-0.117331536001646,-0.043372628208255,0.15241047076293,-0.0247079585553971,0.0485547684664382,0.168029744896146,-0.000125178612393116,-0.0784137422036037,0.03148581799857,-0.104874943495445
"Kcnh7","blue","blue",0.0892373369145109,0.159283937620203,0.3374807148796,0.166835555560683,-0.59231510602144,-0.146850956083699,0.601885263445012,-0.104599240163514,0.221687183079389,0.593146041719811,0.060426715093049,-0.26636079710061,0.103838239474291,-0.4840979963813
"Fign","grey","grey",-0.0774991432955218,0.00529883782431685,0.0724307851873461,-0.021876453565877,-0.0456994861909386,-0.062998665261865,0.0381169953000506,0.0455815533998548,0.0353920208048211,0.0602578805232552,0.118771919554605,-0.00438467060747447,0.0494645852064027,-0.133307702057391
"Grb14","black","black",-0.0908559993490254,0.121864678309702,0.233027365496382,0.126967023858773,-0.0225568117616762,-0.0553849620696543,0.0973910352639668,-0.0299717862360289,-0.0266695104338665,0.220449077710518,0.159235496692135,-0.104310117237037,0.109781776396203,-0.231020076768984
"Scn3a","blue","blue",0.22826637340482,0.154040947934989,-0.0945498395889601,0.0945448418981485,-0.131544965616008,0.104267862222489,0.241029494278186,-0.109166278158266,0.0514817957114817,0.108998520135897,-0.0649598898320607,-0.208180817474454,-0.239796272218307,0.0214670571919552
"Scn2a","blue","blue",0.0251270110830645,0.185421791470887,0.0384735565818563,0.00853685002587923,-0.064186322888013,-0.058460828589179,0.166464140131254,-0.0729008355543364,0.0637343533409363,0.0943520086483075,0.0411232843660677,0.0161073822429856,0.0165156462379212,-0.0168531386083433
"Csrnp3","grey","grey",0.0783202189860309,0.115263272527895,0.0244372627200167,0.0510710862709832,-0.0135775265535994,0.0852110673995625,0.0539740066611252,-0.0717780755206105,0.0110403818482922,0.0483310221466482,0.0224933208643721,0.0312548555879406,0.0479236321055131,0.0296215423726499
"Gm13619","grey","grey",-0.00987961097605688,-0.00297087583600773,0.0188604650004212,0.0128739820227978,0.0221296119694777,0.0149915456047467,-0.0302142461251179,-0.00537947303168133,-0.0200634683785289,-0.00588854550380627,-0.0131845936264331,0.00308876711221653,0.00239237177520215,-0.00193693293491991
"Ttc21b","grey","grey",-0.0481193951551814,0.0819260889125224,0.0566077354386448,0.0233600283226773,0.0846268108775846,0.0248581720756756,-0.0409360624002456,-0.0381807209351332,-0.0552095039904304,-0.00310611997351015,0.0615828037106258,0.0688039565483365,0.0896520351084722,-0.00182430800580766
"Scn1a","grey","grey",0.0361717180118559,0.129654990067752,0.0616968665586588,0.0644507245017081,0.0121395006399718,0.0460901210776799,0.041581478553486,-0.051944434923958,-0.0192378646168417,0.0781602149860704,0.0635588231716447,0.0337770896990106,0.0778247592818312,0.00979682712007809
"Gm13629","grey","grey",0.1118412981259,0.15892500216917,0.0726908912916893,0.135393309024476,-0.00593699323053649,0.105457746032469,0.0652964887391936,-0.122264992669886,-0.056913135716595,0.105506602103014,-0.0612124135488293,-0.0153957240908689,0.04764745939677,0.0539269726549232
"Scn9a","magenta","magenta",0.181673060973092,0.160353291595882,0.0758188026265453,0.205343974686085,-0.0611645205249088,0.118772668702397,0.12433793508072,-0.116749216834444,-0.0165382757807913,0.168080227503271,-0.159613077306504,-0.0902966964236394,-0.00311949018030259,0.0912841059014153
"Scn7a","blue","blue",0.112805955036798,0.088820727608903,-0.0409833429678755,0.0106176226802433,-0.184859049002268,-0.0272893678698893,0.235864590810642,-0.033150897161897,0.0895857068212444,0.126150326131216,-0.0771641001001552,-0.0939059443196916,-0.0810804965207517,-0.044853455285121
"B3galt1","turquoise","turquoise",-0.138509302207034,0.0010025913502466,0.25460134475707,0.282557697409453,0.396396768104812,0.284810109715079,-0.366516914123277,-0.0615685628095993,-0.286939474767011,0.0349732232142432,0.237622985817542,0.121808741627099,0.357973415351588,-0.00440737913128425
"Gm26743","grey","grey",-0.024629109745274,0.085096295144424,0.0780067480691995,0.0646183379802505,0.116587155170121,0.0977354147758625,-0.0779193610953981,-0.0262826196740599,-0.0653046502827369,0.0036778766991562,0.0540376580789533,0.0507937360941484,0.113917242313605,-0.00566311764313064
"Stk39","turquoise","turquoise",-0.141747295351153,0.0276049845308027,-0.071691565753387,-0.0919784411772255,0.463004507690636,0.0725508710411325,-0.390750653164688,-0.035438085489589,-0.222232162478501,-0.339717745985913,0.205194511223386,0.314748686367259,0.132510213322523,0.272031373068723
"4932414N04Rik","grey","grey",-0.0190143700917156,0.0396401826843682,0.0182996529006019,-0.0138184868731878,-0.00339662661481903,-0.0180583445201898,0.0185770042041683,-0.00476599170115624,0.0229605374374639,0.0114191824772224,0.0267155592572985,0.0327302175721527,0.0245710140162488,-0.00913253343306167
"Cers6","grey","grey",-0.100944774376059,0.137362231667083,0.000409218387222349,-0.162227306799919,-0.0144746886790939,-0.150384888181619,0.0649241063187917,-0.0476215904794399,0.0338443451162271,-0.0355032544021101,0.118229651266512,0.239535716585313,0.14997430095331,0.0174499908300326
"Nostrin","grey","grey",-0.0105697336419275,0.070938457541969,-0.078546151694808,-0.117099670871975,-0.054241542754321,-0.0536042242353169,0.0969166754276673,-0.0217424835642696,0.00775122678636568,-0.0333705679550181,-0.0178546507773219,-0.0279531747159413,-0.0931786801689301,-0.0315631666319196
"Bbs5","grey","grey",0.00593912785710534,0.0656722477876864,0.0630468718022347,0.0377126446865067,-0.0371309995785011,-0.0152261202078339,0.0678284181828496,0.0027813015520331,0.0277459517257176,0.0695953391857669,0.00449132462945159,-0.0140440444767475,0.0514586643211569,-0.0353434019098234
"Fastkd1","grey","grey",0.00138080173420189,0.102112511213058,0.0120322765892139,0.017250598788984,0.0528566217465623,-0.00215315267772199,0.010035609888251,-0.0202880324403235,-0.0176632461466286,0.00280825890962589,0.0040901802504526,0.0121734185239952,0.00786740001299664,0.0458440581842503
"Ppig","grey","grey",0.034492037896101,0.111978757526072,0.00122353977344519,0.0211671550788693,-0.00802424768592313,0.0328812519714409,0.0632874611268358,-0.0321602800501597,0.00268385141942032,0.0272195755438447,0.01635399173499,0.0151052366652095,0.0175558491161887,0.0118621699258595
"Ccdc173","grey","grey",0.0307757446048677,0.0357304477003096,-0.00667343265621149,0.0202474340485984,-0.0526462867234111,-0.00283174678262223,0.0727629774912913,-0.0308796883842116,0.0142473479610843,0.0519725138379212,-0.00332613600018496,-0.0410377698168151,-0.0228911843779113,-0.0270253831297423
"Phospho2","grey","grey",0.017940494351512,0.0480405220369552,-0.00456601868983609,-0.000396800713462769,0.00268956025587752,0.0204727015203218,0.01482087822617,0.029739444934475,0.0297060709381111,-0.00783250073898145,0.0196326324645869,0.0327050840668335,0.0367218690902608,0.0222125600340703
"Klhl23","grey","grey",0.0311777695348851,0.0249334828061461,0.0220446077415835,0.0237276014454078,-0.0772924190866887,-0.00886313060142279,0.0689318038079225,0.0430966353987012,0.090653586635008,0.057519705376292,-0.00571625335250352,-0.0198951902168408,0.00817483993010893,-0.0287637746585829
"Ssb","grey","grey",0.0191660447368434,0.0344898999065365,-0.0233145646492692,-0.0302721557462322,-0.0237320113420938,0.00357341181103634,0.0425690477314947,0.104143324986138,0.0926088898209351,-0.00216257006250524,0.00869963644261112,0.00473864782789946,-0.0105009196667118,-0.00264593630591878
"Mettl5","grey","grey",0.0177323847404569,0.0465898470609048,-0.00643340598785209,0.00547750392308802,0.00478192000488768,0.0187356421104554,0.0168674593209492,0.0155154769537557,0.0306090680716403,-0.00158840808861741,0.00880809140916312,0.0138812594539227,0.000677545248844525,0.0163077667774682
