gene_name,kME
Zfp385a,0.184561020487098
6030443J06Rik,0.184397482031266
Ermp1,0.18437332322049
Rras2,0.184021894369006
Trim43c,0.1836054161153
A930016O22Rik,0.183390000232069
Rnf207,0.182610162584856
Maoa,0.182499293899444
Tmprss5,0.182214649143804
Ankrd29,0.181137137821609
1700094M23Rik,0.18109245758087
Prpf38b,0.18087157470542
Nr6a1,0.180757394289282
Gm7694,0.18053825288216
Kif1a,0.180400019336436
Vmn2r85,0.179838720071056
Psg16,0.179606580723609
Gm15494,0.179460096209708
Fbrsl1,0.179074371171231
Gm35835,0.178538668005399
Cubn,0.178445722968691
Gm15417,0.178426852547275
Gm26608,0.178319529941459
2810049E08Rik,0.178283811933374
Tubd1,0.178259939126924
Ptp4a3,0.178259040611313
Stard4,0.177868375629039
Prss12,0.177463716038708
Pgm2l1,0.176415588685424
1700003F12Rik,0.176188477045022
Tmod3,0.175796517533059
2810032G03Rik,0.175632954849862
Gm16000,0.173785602888448
Atp2a3,0.173463404292877
Neurl1b,0.173250844524904
4930452B06Rik,0.173245289279584
Col4a3bp,0.172722647516822
Cldn34c1,0.171778016584876
Arhgef3,0.171696109165841
Abcc4,0.171666382849344
Slc16a10,0.171453439108188
Nrg4,0.171230157468049
Gm11146,0.171221244584434
Rassf5,0.171088624372929
Gm37168,0.170811955398893
E330009J07Rik,0.169670288952524
Gm31508,0.169486262241144
Bard1,0.169434882646514
Zfp946,0.168865424402402
Bcar1,0.168622846755123
Cacna2d4,0.168522166236438
Gm27153,0.16851281686653
Gm15943,0.168459703265252
Tfeb,0.168339786826621
B230118H07Rik,0.167705075837798
Itpk1,0.16392277262825
A830082K12Rik,0.163641178313589
Gm26573,0.163397602781077
Depdc7,0.163374933230698
Dennd6b,0.162231303845756
Fads2,0.162063630875023
Gm7480,0.161856736341935
3110021N24Rik,0.161770942513484
Sri,0.161534422169195
Sms,0.161493334682966
Tanc1,0.161036091350045
Pik3c2g,0.160938418360806
Adamts20,0.160789843068833
Kras,0.160255211555664
Fam110b,0.16025220217759
Chmp4b,0.160164614379727
Ndufaf5,0.159609303394506
Afap1l1,0.159453667509663
Prkdc,0.159434528231409
Gm10373,0.159111548701822
Zp3r,0.158977874433404
Gm16226,0.158634523645639
Vmn2r87,0.158160146392432
Dse,0.157930390991885
D730003I15Rik,0.157818589094798
Pitrm1,0.157171303554797
Fads1,0.156887379857612
Edem3,0.156834164988669
Hace1,0.156760605011905
Shd,0.156496056698861
Gm26797,0.156438302871934
Gm38825,0.156007250742383
Nhsl1,0.155966522250054
4930592A05Rik,0.155812945601594
Gm16564,0.155619626321614
Ezh1,0.15560352836572
Narf,0.155379717307216
BC030500,0.155235686269676
Mvd,0.15446648507727
Kctd6,0.154440739890314
Gm11713,0.15351347920357
Gm15893,0.15336694381801
5033430I15Rik,0.153195110258781
Myl6,0.152467298607197
4933412O06Rik,0.151880580887942
Atpaf1,0.151654358098682
Cdk19,0.151554981879685
Hnmt,0.151205113766973
Sat2,0.151054007846065
Ccdc88c,0.150087668261846
Zfp692,0.149914529044827
Btbd3,0.149234311058324
Klc1,0.149193826331384
Gm42303,0.148979560882151
Trim3,0.148763130401612
Gm2117,0.148303577560735
Mat2b,0.148025365865924
Lrrtm2,0.147660305169735
Hebp2,0.147368749424557
Kcnd3os,0.146482644960584
