"gene_name","module","color","kME_brown","kME_grey","kME_turquoise","kME_black","kME_magenta","kME_green","kME_cyan","kME_blue","kME_pink","kME_purple","kME_greenyellow","kME_yellow","kME_tan","kME_salmon","kME_red","kME_midnightblue"
"Ap3d1","grey","grey",-0.0238325749257795,0.0479730720259201,0.00774568859880248,0.00983311069337531,0.0497272377392214,-0.0081346015150575,0.0827917376016009,-0.0174227891541397,-0.023656112063262,0.0097168214149128,0.0368173291233245,-0.0343712165089108,0.043907869256721,0.0553207660461487,0.0123633884673234,0.0471659014229213
"Dot1l","yellow","yellow",-0.0634929723259863,-0.127073543539308,-0.0791354298816268,-0.121460335830816,-0.0611786713775993,-0.0169702593557054,-0.0105772110294466,-0.122142164627008,-0.0642737015108224,-0.155297191922582,0.00916345095985087,0.323861703773883,-0.118140439429612,-0.140853031654433,0.0794570521210445,-0.0686824425552307
"Plekhj1","grey","grey",-0.0382150064757506,-0.0343890694474486,0.126928668993007,-0.0149543743854647,0.0197057015088203,-0.0454730770319932,-0.00933069698254013,-0.00845990874477348,0.083487843306847,-0.0024298707786214,-0.0355762219165009,-0.0107201977850785,0.0098453182826718,0.0110602692509465,-0.0510570578719104,0.00739988706347961
"Sf3a2","grey","grey",0.028796449468776,0.0213473982095058,0.0456091427862924,0.0295921793377369,0.0150991841481668,0.0341264045795074,-0.00792547313700954,-0.0122267039459392,0.00902906040403115,0.0303161583946629,0.00226667784692293,-0.0246120238577365,0.0182015614024615,-0.0209363221082216,-0.00635750311730077,-0.0175236436583551
"Oaz1","turquoise","turquoise",-0.00529669589629389,-0.0121737902121588,0.147843433504406,0.0146038995137217,0.0138716536162562,0.0232141315542865,-0.0151421957780123,-0.0403198432220179,0.0717493065628813,-0.00585322574379788,-0.00147872133442424,-0.0450336790967039,-0.0143255915236025,-0.0325208088197483,0.0111289249602048,0.0061589092338499
"Lsm7","grey","grey",-0.0113018923266776,0.0313868964013227,0.0568231203067244,0.0315010355251085,0.063844176418964,-0.0109371410161469,0.0223914950663719,0.0182224045714331,0.0494320538949779,0.050676744134447,-0.0323847471886708,-0.0818660426957293,0.0758326429282455,0.0434769921725514,-0.0625260141673605,-0.0266866932956663
"Sppl2b","grey","grey",0.0296062740229042,0.0645877243061417,-0.0353509745200407,0.0807427438205791,0.070502150916871,0.0256536125194919,0.0148819725413494,0.0254607206400054,-0.00997891967274733,0.0746948650909178,0.0243048081387653,-0.0812816368697152,0.0945918625841038,0.0869680977416519,-0.0438201917579103,-0.0174251151015825
"Timm13","turquoise","turquoise",-0.0194839900270601,-0.0408075224046694,0.182170742119404,-0.0341829191445897,-0.0169804060214507,-0.0137929934913378,0.00425868223389184,-0.0456587382349037,0.0747053090418734,-0.0419861857923904,-0.0173554917828989,-0.000598331630358002,-0.0440480720897639,-0.0421543547185908,0.0104217250033277,0.0116314827601936
"Lmnb2","grey","grey",0.0152682993686,0.0735784918359224,0.0538003293982246,0.0307628899500489,0.0281891674742133,-0.00950321937805356,0.027910392203696,0.0524645643024578,0.0232377935813261,0.0542090835707527,-0.0206135517093371,-0.0807048789610206,0.0429576475590944,0.0658868427949586,-0.0413895743904602,0.0683954387682376
"Gng7","grey","grey",0.0485523203112243,0.0934029950018166,0.0142891672626148,0.0846855854434444,0.0685858146689108,0.0445074316356895,0.0484502380408457,0.0284309331834933,0.0130655777847015,0.0730085978550483,0.0382623716840929,-0.0355402159417849,0.0642375932581815,0.0577040477607402,-0.00207603832439513,0.00814365412866722
"Diras1","grey","grey",-0.021341977133979,-0.0770941760895969,0.0727722871165483,-0.046213507092069,-0.0447865692129424,0.00386025069058441,-0.0469893260427457,-0.0382405082261128,0.0444076105669619,-0.0395246669043417,-0.0224912000259458,0.00315398916726525,-0.025670213308268,-0.0450327057879205,0.00348516121540342,-0.0253863550433543
"Slc39a3","grey","grey",0.0298887697483693,0.0541457722499697,-0.0215502639891848,0.0182158848015928,0.00231285495895884,0.0101720674695558,0.00266968210906316,0.0474761224386475,-0.0118632674835684,0.0360595124779412,-0.0302539463012296,-0.029569800549022,0.0151282893566044,0.0189759408116755,-0.0225879038252445,0.0102810393994787
"Sgta","grey","grey",-0.00109376091263493,0.0492065077957361,0.0528074856236895,0.0437695464609598,0.0766781385492682,0.0251467937842551,0.0126318160167615,-0.0304443348150983,-0.0196270073479135,0.0352289373355441,0.0378767793567411,-0.0707661045093968,0.0427353451800762,0.0198834615184238,-0.00611013518018305,-0.00101660104709986
"Thop1","grey","grey",0.0279724476684266,0.0331196283179886,0.0580696949898049,0.0763598955007477,0.0437888102822393,0.0347585495646517,-0.0021064272652026,-0.0212770915742762,0.00709047111576721,0.0360994920665654,0.027887272785224,-0.0643926854423803,0.0455698791051063,0.00999438988154517,-0.011645081805735,-0.0284484182206757
"Map2k2","turquoise","turquoise",0.00335397582081474,0.00979778477818372,0.0649425539309365,-0.00850622247924858,0.0441017658644752,0.00677986438002452,-0.00170290244147505,-0.0202269143604746,0.0264743525428839,0.00240587694162831,0.00146060746756628,-0.0513858418376059,0.025781585876516,0.0062385666489469,-0.0189577460496681,-0.00344962772387859
"Zbtb7a","grey","grey",0.00241622943530474,0.0501829489160253,0.0566779814491695,-0.0185012123724463,0.046593924566836,0.0394411312744478,0.0658274732164433,-0.0235406481792253,0.00553321330819074,0.00206760979829208,0.0393669985594864,-0.0402375186090339,0.0171326767048005,0.0335539130017743,0.0287905582003624,0.0209446328406568
"Pias4","grey","grey",0.00930154851662277,0.071448276599881,0.0183872943314358,0.0380338505002067,0.0559951409256144,0.0427830517347706,0.0149301679768656,0.0105399443276907,-0.0288633572541667,0.0301546939386826,0.0523294550813046,-0.0139295443012717,0.0475767121281396,0.0465795807141834,0.0107675310467184,-0.0103490232995082
"Eef2","turquoise","turquoise",-0.0151688728352848,-0.0691551971257283,0.290188143384618,0.0120338163776203,-0.00473779646372106,0.0168308272136249,-0.0496881153568418,-0.0753091012665157,0.14468867073451,-0.0378803163306945,-0.014877783333985,-0.0532492506029767,-0.0219768969608655,-0.0604250373864549,-0.00882201520931377,0.0174989926567417
"Dapk3","grey","grey",0.0156449880531601,0.038127146055305,0.0777422148670629,0.0116895663026118,-0.00104280914984099,-0.00262919027599006,-0.00397842303855954,0.0263592651682481,0.0295384653615828,0.0353268976762879,-0.00794333283479059,-0.0425663704749433,0.0186347711140119,-0.00253269686112872,-0.0239292022241036,-0.0106859049222916
"Atcayos","grey","grey",0.00668914401660377,0.0635643804075152,-0.0113570200920606,0.00793037769903151,0.0358529203181905,0.011357024168705,0.037960999095303,0.0320261333567119,-0.0304991086487222,0.0294819552575066,0.030237428805141,-0.0119105028814119,0.0455470788514754,0.057819869081622,0.00612309057897121,0.00409429046519218
"Atcay","grey","grey",0.0354351729797821,0.10903505061282,-0.0025171755763288,0.0409197840479536,0.0439648134222144,-0.00292867299329831,0.0466194896044249,0.0983387937159179,0.00899551998026674,0.0761960163483461,-0.00583513962721362,-0.0889483401277221,0.0672991237179047,0.103798372567197,-0.0253172069861879,0.0170949360380456
"Zfr2","grey","grey",-0.00518600843506172,0.0606177714988378,0.0251009993757864,0.0297562507526202,0.0617301342358676,0.0208018400959023,0.0546919166874759,-0.0165005172687853,0.00568148417675657,0.0294916718875087,0.0520377140972896,-0.0656403598155655,0.0424157677124504,0.0598389568295345,0.0234295509595526,-0.000706142271346204
"Matk","grey","grey",-0.0126414267545062,0.123439246684614,0.0744393316784024,0.0763228622082607,0.137876334800094,0.0091289306237928,0.0337588662402867,0.0630731300857172,0.0290847051004672,0.129511609486816,0.00531489730042632,-0.219038855132748,0.137343205189911,0.145328814978469,-0.0817865395396878,0.0333534476013917
"Mrpl54","turquoise","turquoise",-0.0314911383463971,-0.0619963577396314,0.160831890741091,-0.0278872212928904,-0.0150346708561559,-0.023432183789511,-0.0384543065710833,-0.0473749088839447,0.0640749748347898,-0.0351867581590507,-0.0254256277390589,0.0190770047369117,-0.0241206212663556,-0.0388364594220286,-0.00695280873307702,-0.00291504656477864
"Apba3","grey","grey",0.00488643592898662,-0.00695811037484612,-0.0147849318864156,-0.0215876906694701,0.00343129723719236,0.0354238548726238,0.0129419428798472,-0.0202449347426371,-0.00576117978701875,-0.0234496219204135,0.0313026247310081,-0.010836042671153,-0.0131754365281386,-0.0171622138078598,0.0231846795181671,0.0229940850804948
"Pip5k1c","grey","grey",-0.014296384473848,0.0468179963065954,0.0658933853246521,0.0467336440359141,0.0903544726278093,0.0259721778718051,0.0231018981578878,-0.0254704998066098,0.00190215088736072,0.0516868078258509,0.0538813535981424,-0.0918497294981848,0.0808019321940942,0.047950250194511,-0.0165103254206704,-0.0179314270794436
"Cactin","grey","grey",-0.0111774201593073,0.00628526658707495,0.0681906647974401,0.00850625903747031,0.0268547687598262,-0.000208376033104811,0.0117636103118611,0.00327118246419106,0.00396806604549097,0.0158954613943546,-0.00749243564668835,-0.0276618272119783,0.0192521697486472,0.0060116471604631,-0.0140397983500518,0.00719928429111109
"Hmg20b","turquoise","turquoise",-0.0438358014845011,-0.0395877577355381,0.0848647733257246,-0.0372621168572285,-0.00353329305661316,-0.0176292514070605,0.00323576553724473,-0.0595609263307358,0.0404611350749284,-0.0592377525227037,0.013739608187546,0.0546671674307598,-0.0181134738428532,-0.0365021743904076,0.0253390278499753,-0.0145850051071309
"Fzr1","grey","grey",0.0181181264118013,0.0383949564986166,0.0382870845772148,0.0242587923229949,0.00475617367154247,0.00232453227873351,-0.0200031959250917,0.0475724341959927,0.0561824180955127,0.0412069562773549,-0.0294316392368538,-0.0470148300657263,0.0483912032136218,0.0324053318387174,-0.0534041459492295,0.0313260257960559
"Nfic","turquoise","turquoise",-0.0646770647757194,-0.0178275778508901,0.0698356654003469,-0.0618076771077774,0.0230594080302884,-0.0261680321654312,0.0522246509261638,-0.0506331237639718,0.0112099477357476,-0.0515680855796973,0.0303389145973429,-0.0071408249529759,-0.0312917507068918,-0.0171628724251044,0.0489491490385046,0.0275337005249923
"Celf5","purple","purple",-0.00768270397284846,0.154648321575547,-0.0184412591799174,0.116283104677801,0.171024129682669,-0.0277030050787722,0.0374539901447651,0.101065257441496,0.0189217302348085,0.185052634205205,-0.0125592154731591,-0.171915008965759,0.169411283056189,0.194050775794076,-0.115032885743105,0.0399826773389401
"Gm16105","grey","grey",0.00624527649390293,0.0479777089719796,0.0620073597545203,0.0692881419873316,0.0924419696005405,0.0151059851307927,0.00269875748359582,0.0378396475537692,0.0299231347680886,0.0848371693140815,-0.00707155594898891,-0.102992076925015,0.0894990323621288,0.0771214768674089,-0.0695760991648706,0.0369829999961581
"Ncln","grey","grey",-0.0138119418245873,0.0486189898334529,-0.0214554437950314,-0.0044720314136946,0.0619661580533801,-0.0155698275741389,0.0259847167651561,0.0321467744111096,-0.0207142824252917,0.0159138318279171,0.00036077881014544,-0.03016120751346,0.0465471020451605,0.057825573189363,-0.022234080798912,0.0226912628868157
"Gna11","turquoise","turquoise",0.0292386572759221,0.0272583696630883,0.124541246719608,0.0422447342510155,0.0236903514290515,0.0249245794472758,-0.00264135339043136,0.00997121060450967,0.0831790465642158,0.0372605445557676,0.00907976355907871,-0.0878565613556365,0.0474833937936445,0.0318713079119438,-0.0316988602038034,-0.0149198575319713
"Aes","turquoise","turquoise",-0.016669474056115,0.000881932589070211,0.307800702259596,0.00131872728321483,0.0659077332313141,0.0338026779248835,0.0128569657151514,-0.0612822236105546,0.102378061199879,-0.039250619989319,0.0207401925689086,-0.0771568799886409,0.0366899813398477,-0.00563031814267879,-0.00704621293844699,-0.00250968860685989
"Tle2","grey","grey",-0.00255564715919869,0.0673181143226991,0.00824887145422458,0.0253226661868047,0.0585195479525836,0.00504228370217828,0.0486221731376497,0.0940350817665738,0.024937509336344,0.0800329052616483,-0.0315498970620108,-0.138045633019343,0.0718956617128951,0.0810162619430303,-0.0675737339966455,0.0757619473796963
"Sirt6","grey","grey",0.0190921325246731,0.0399305440942191,-0.0143051628069889,0.0502660110293234,0.0120765412789995,0.0248205259478333,0.00411399104689586,0.00700071245884542,0.0103815556566104,0.0471600082609106,0.00628210912318322,-0.0117816935906757,0.0177801836467936,0.0203071950541887,-0.00913395170804989,-0.016151391085095
"Ankrd24","grey","grey",-0.0520228758669348,0.0884437892748803,0.0190128517612584,-0.00885870097476704,0.0755783612555413,-0.0440089225234592,0.125706240426429,0.0403727877864878,-0.0183013199587146,0.0230470743058665,0.0181852796395329,-0.0749910112707674,0.0816768920469693,0.103438087399888,-0.0348612249760748,0.0626652546776083
"Zfp873","grey","grey",0.0537964025009104,0.0874000737404048,-0.0369072904165076,0.055685184084144,-0.00627687489829813,0.0270177208456131,0.016981591132416,0.0531375845208715,-0.00899556647313673,0.0645742121736214,-0.00900993925861531,-0.0288825680907057,0.00292672681979273,0.0523108568356153,0.0186469459780525,0.0615352183624489
"BC024063","grey","grey",0.0676966125189179,0.0898435101183994,0.00514525153388001,0.0683767991631678,0.00772267761926587,0.0467482492391434,0.012083778740971,0.0526156335884078,0.00187889094381755,0.050935442707467,0.00842180414996246,-0.0309582141338157,0.0105463794547379,0.0321257792590315,0.00703015649612033,0.00993068608037236
"AU041133","grey","grey",0.054153442338919,0.0498026508564548,0.011845300757975,0.0503747555382714,0.0184707934042275,0.0575736701342087,-0.00140743196809807,0.0381476860234699,-0.000758701189583198,0.061334630132132,0.00300839259345882,-0.0379713861832287,0.021339467085232,0.00747969289207559,-0.0190170251991869,-0.0298911600186634
"AC158605.1","grey","grey",0.0156372340890999,0.0789442388883434,0.0410993940123525,0.0855014150393444,0.108439176595857,0.0427635058369763,0.0219354488291389,0.00123872036214211,-0.0100965016196169,0.0575284748841954,0.0501692438142874,-0.0483369109241459,0.101872862933801,0.0660209138201176,-0.0246089482423644,-0.0365916149757952
"Zfp938","grey","grey",0.0209801088523204,0.104456975942486,-0.0357790728403061,0.0813885664359012,0.124862224675975,0.0559424766790308,0.0324805724455076,0.0326119792613682,0.00942481575085858,0.093952237891826,0.0503260421085065,-0.0546510503041267,0.143568420335131,0.103256759076568,-0.0344286944599241,-0.0510373104483114
"Gm4924","black","black",0.125982744678846,0.172135827877632,-0.0239267523812531,0.230186187353843,0.0891706837087572,0.0716284457033653,-0.0431213123868345,0.140493813793408,0.0606780964828117,0.212062218471182,-0.0378370769414257,-0.0716838302903162,0.146974672795124,0.127438251929781,-0.105730220517341,-0.00854351617601212
"1190007I07Rik","turquoise","turquoise",-0.028887200618905,0.000383268782556062,0.105309900024567,0.00261321374995666,0.11834420021093,0.0338303395581834,-0.00507914492133083,-0.0507374578295549,0.0176847318340799,0.0122095250969927,0.0213528861418779,-0.0494843848296256,0.0621605391087978,0.0248895140746094,-0.0186660184509128,-0.0411257660712042
"Tdg","grey","grey",0.0130264718007227,0.0523982481171289,-0.0257517270127343,0.0436749708224557,0.0677371439419349,0.0256594548486867,-0.0224768875130409,0.0136426963862265,-0.0217870952342261,0.0551161563291724,0.0328088262017631,-0.0130147559324004,0.0654757887755725,0.0398949529715011,-0.012210481848513,-0.0606688647601364
"Glt8d2","tan","tan",-0.0538337658110727,0.0740069275526017,0.029791259060364,0.12212789542663,0.197368877456875,0.00342054242481967,-0.00717177968369575,-0.022796663588869,0.0463788859953969,0.100481182937598,0.0490271641677641,-0.0738328577300329,0.21925369955617,0.138790131359692,-0.0668803979490096,-0.0415583173623325
"Hcfc2","grey","grey",0.0608988851146227,0.0776334800716233,-0.0379893242268442,0.0848605987439126,0.0402352125125169,0.0354278501143666,-0.00774964763898948,0.0665575381697138,-0.00692298426770749,0.08516482317242,-0.00796173093281316,-0.0129106533858448,0.0519872843288724,0.0545134855219581,-0.0402567730826516,0.00306563036823578
"Nfyb","grey","grey",0.00632089077497263,0.0364326042893646,0.0210975848812476,0.0120168149926656,0.0247178794796748,0.0162121782868689,0.0200889497769914,0.0045261312940077,0.0398459151032205,0.0183215432313867,0.0118044186762266,0.0301507567851728,0.0266306734439388,0.0195499543794771,0.00498191233889704,-0.0158486434843906
"Txnrd1","grey","grey",-0.0228150970360712,0.035106879995699,0.0147685706205136,0.019170344298431,0.0653393376008893,-0.0433731674010462,0.02945841135184,0.029150645329267,0.0153959011518807,0.034169378117542,0.00871391273317828,0.005120819267079,0.0697918124211206,0.0660300078179941,-0.0292431557444061,0.0118070130549448
"Chst11","purple","purple",0.198211104008101,0.133491629087875,-0.00487472114670412,0.188120745346504,-0.0245106921247887,0.0467885574137655,-0.0755896458054652,0.165896592267946,0.0729051399225192,0.208166656550403,-0.0665164706257139,-0.107558742244729,0.0755416856474219,0.0483798204186831,-0.0960728675215586,-0.009941999568821
"Slc41a2","grey","grey",0.0335643036849862,-0.0151994149896084,-0.109883150776862,-0.0354329790350689,-0.121379753979863,-0.0650877259344026,-0.0229343279743869,0.0743311850525542,-0.0238814243776837,-1.5242049921376e-05,-0.0642114698525268,0.121870416854537,-0.0523551741655776,-0.0582536953035746,0.0220305138552598,0.0142257436677869
"D10Wsu102e","grey","grey",0.0429091958879705,0.0751091001157554,0.00911242337881545,0.0249707143206582,0.0152220098784412,0.0230440432219082,0.0290429917922841,0.0490401669366533,0.0186250357392779,0.0374077636854368,0.0127480801639801,0.0910811752117267,0.0325946876281346,0.0159576135606007,0.0228093944192725,0.00495019478018172
"Aldh1l2","yellow","yellow",-0.0762380988863955,-0.126424630890558,-0.0298483525057211,-0.146033196959402,-0.0815178418348371,-0.0615778725151771,-0.00320707760715088,-0.112492376449477,-0.0470843509087862,-0.153766533734248,-0.0205075861909572,0.370460291082642,-0.107574116597379,-0.1516509061417,0.0398833320683279,-0.0367924299837044
"Washc4","grey","grey",-0.0185717304016204,0.0887473375396541,-0.0304094647499186,-0.00995386698536709,0.0142619713173454,-0.0404053461156764,0.0745405505297168,0.0611483360131451,-0.000929104928231348,0.0154637942649908,0.0363757119328714,0.0228238533419626,0.014291650922459,0.0843324345276245,0.042386016424593,0.0483978955413761
"Appl2","grey","grey",-0.0103658951062196,0.0857723086697688,-0.0446844825946081,-0.0228658876648954,-0.0242284793416258,-0.0518659449413709,0.0822298898286346,0.0684669387308063,-0.0270174898142057,0.0130681709512054,-0.000526686233630499,-0.0308238647755737,-0.022488957221044,0.0703068637891232,0.0465784796711861,0.116919018503405
"1500009L16Rik","grey","grey",0.0298519675051725,0.0874564678950405,0.0165213803573304,0.0155295582696654,0.033401058044753,0.0397870078797977,0.074944269226358,0.0350020014383244,0.0393474665617429,0.0435474209888169,0.021580546070716,-0.0812784102911628,0.0259290070981357,0.0666290416447806,0.0178540138859394,0.0230933367424449
"Nuak1","grey","grey",0.0338909320079635,0.0895026855921006,0.0133875651366328,0.0586080489764062,0.0644702159591663,0.121821256048478,0.0687807779722305,-0.0457316254422295,-0.0919494107439214,-0.00179011330767348,0.138162624313374,-0.0084119137784207,0.0257365143948046,0.0156167699562041,0.0802862757374405,-0.0215953118953019
"Ckap4","grey","grey",-0.0339710272204967,-0.0235275523386726,-0.0332881560251297,-0.064497232178617,-0.0454939842556674,-0.0350239307160458,-0.000990533722230527,-0.00790882266762638,0.0246968529063511,-0.0667081294574458,0.00224654649665107,0.106149311600111,-0.0544728356735499,-0.0458809990248112,0.0395498931620325,0.0215304805182022
"Tcp11l2","grey","grey",-0.0404764449745427,-0.0253222111419335,-0.0600947183729802,-0.0514952017122396,-0.0423001650448753,-0.0271352279262377,0.00670765905981914,-0.0277726164278146,-0.0220459715981127,-0.0539339151646567,0.0280084644901729,0.0626740357246164,-0.0728344967107846,-0.0377487215301665,0.0618061070331889,0.00866431146380919
"Polr3b","grey","grey",0.0406358261495433,0.00682926092317218,-0.0197949050029521,0.00714846326684884,-0.011059616095972,0.0839515168081273,0.00412273146624354,0.00829012637701445,-0.0393067996241303,-0.00852977896781519,0.000797151536602832,0.0187795536539328,-0.0349321722573027,-0.023189381353878,0.0399716610623845,0.00872524681474174
"Rfx4","turquoise","turquoise",0.0668609663435106,0.00882286328828957,0.0275995157673851,0.0291509400230958,-0.011597715989483,0.0426332638501317,-0.0357151528312663,0.0028572560428311,0.0554945593785598,0.0287022629027068,-0.0167130247699131,-0.019765362663886,-0.0165892619052382,-0.0275265969000297,-0.020726983014576,-0.0283695604523199
"Ric8b","brown","brown",0.14804912786279,0.119025588913425,-0.0496893216182802,0.0963084438483125,0.00137071703135432,0.0807198557991228,0.00703389625043714,0.10561620443468,0.00492935564252494,0.107919011932219,0.00549318560378465,-0.0312981714151162,0.0251311769004883,0.0496791730702265,-0.00551227523031869,0.0418075944254139
"Tmem263","grey","grey",0.0395576907394675,0.0782343909413967,-0.0322609553624095,0.0105625845694275,-0.019222601575502,0.00637801599984595,0.039235510471202,0.0581667666033492,-0.00582629666298759,0.0240697665623271,0.0097195908571108,-0.0116621485823629,6.59109763251098e-05,0.0244446343426716,0.0175346037191471,0.0199646379967546
"Mterf2","grey","grey",-0.00760110142789919,0.0678456240512505,-0.00145996326002083,0.0179622419135298,0.0632197447291463,0.0187743301391859,0.095079924015495,-0.0225574007799526,-0.0579398922199418,0.00125915615117335,0.0719961919112788,-0.012445969226071,0.0450027632095094,0.0652341043885466,0.0613641225168118,0.0440477850265625
"Cry1","brown","brown",0.166765333679816,0.095054311119728,0.0107952179064041,0.112843147015285,0.0284649195596329,0.0991802596150047,-0.0224775974752936,0.0661829113325723,0.0127282223963634,0.0987096675494378,-0.0116864342066696,-0.0115998090778176,0.0318609887982944,0.00780147825330929,-0.0161542559183145,-0.018195128642224
"Btbd11","greenyellow","greenyellow",-0.154908229348396,0.139071687030557,0.00227329948294447,-0.0522285584282844,0.244787452028601,0.105493864163073,0.294570387990869,-0.261458699781015,-0.224178637849486,-0.163039847018931,0.487578846447026,0.0103110066484372,0.0709521660677728,0.106008034336969,0.356322211170473,-0.0268025650954112
"Pwp1","grey","grey",0.0641742480632804,0.10329135493162,0.00393871674435139,0.0472731955508357,-0.0257655589481175,0.0300689429179467,0.0555245548096846,0.0594752056123489,0.0413692464457661,0.0492889802418477,0.0122816692962381,0.00656516686810099,-0.018219088498017,0.0335799300587794,0.052001478846127,0.0374347257433696
"Prdm4","grey","grey",0.0255548672219711,0.0601294766155975,-0.0062118747597594,-0.0208882968616319,-0.0215803790659841,-0.000456017585323917,0.0667839015184378,0.0305345353680918,-0.00689804320275554,0.0161477951047598,0.0213797892830372,-0.0281688616459448,0.000690199475946483,0.0172933739348474,0.032011103296258,0.036967414793907
"Ascl4","grey","grey",0.00691740160525606,-0.0155136605522125,0.0504549820022695,-0.0121692741429979,-0.0110716368241071,0.0126074291018842,-0.00127278206256773,-0.020393248306243,0.0449163701958355,-0.0198676318478645,-0.0147636995269623,0.00178425094176365,-0.0172424142115704,-0.0345355911168196,0.00457877320299218,-0.0156571468402704
"Rtcb","grey","grey",0.0393194949591565,0.0163217119281748,0.0309011028015403,-0.0045122468128332,-0.011221904598409,0.0372703066285648,0.011729244857858,-0.00517365493164727,0.0269479273201138,0.000247924281490191,0.0370900449922956,-0.0172565633919087,-0.0173165247602557,-0.00632214259491444,0.0412585341316328,0.000334463107686043
"Fbxo7","brown","brown",0.120860636210403,-0.0108887190728755,-0.0368026030961714,0.0418743785384058,-0.0578462653862594,0.0431954496438854,-0.0731954026066367,0.0371453976059896,-0.0104700709348463,0.0322924469286308,-0.0497343799704431,0.0268969165719378,-0.0469620366932139,-0.0675234566439318,-0.0150261050991731,-0.0526137205773844
"Syn3","grey","grey",0.169984497429814,0.194432834251517,-0.117087024425065,0.191950792513121,0.0331728657680058,0.105684170818774,-0.0478236876959768,0.172585219731494,0.0300972633369226,0.200489901356395,0.00768230389154531,-0.0528231774599252,0.118402281644769,0.123958356388331,-0.0438786767043709,-0.0641424484787622
"4930486F22Rik","grey","grey",0.0271668049855355,-0.00377037005920217,-0.00909236647128571,0.0100326546279676,-0.030895073180901,-0.0292691558528966,-0.0283707780663899,0.0459549949810977,0.0459240774184913,0.0204176830417001,-0.0454699908805175,0.0248888615405915,0.0110137472065762,-0.00593994051528446,-0.0227325436967585,0.00769397844001461
"Timp3","grey","grey",0.0454657830310125,0.0601089461176825,-0.0721790227518918,0.0574103755574468,0.0019168035730716,0.0143497894792216,-0.046845378635817,0.0693833348090282,0.0217527091184049,0.0822398010709493,-0.0204388631497411,-0.0287100523715694,0.0341218491437139,0.0563159587297226,-0.0645363606019767,-0.0167661209266538
"Gm48485","brown","brown",0.154294289911834,0.0557015973218472,0.0162641955547591,0.145326158755114,-0.024511734353385,0.0528297927851084,-0.117916672690166,0.0886664686288613,0.0647101134161843,0.135099592026113,-0.0717742961116058,-0.0955870231307584,-0.010691956773271,0.0134338865052401,-0.0760595706681961,-0.00129404650080382
"Hsp90b1","pink","pink",0.103158084613184,0.0444290732660887,0.0818554188553754,0.0743073187901502,-0.0811251822261027,-0.0595496560146446,-0.0909083828493404,0.167069400845631,0.311410491104634,0.112888391592313,-0.146934692231947,-0.0441183305762366,0.00574897091628461,0.0582381366396293,-0.116623490462369,0.0519759513252774
"Nt5dc3","turquoise","turquoise",-0.0472643953143723,-0.0661591231224592,0.0738962385039417,-0.0530994012239105,-0.0417773769233653,-0.0271401914832178,0.0112584511751414,-0.0863487546358691,0.0121935587540562,-0.100110173889401,0.0296845277692646,0.108284092593984,-0.0809345434838667,-0.0815676579655864,0.0852537952747803,-0.00246566943760574
"Igf1","red","red",-0.0182670333165033,0.0273183761815875,0.0311634903744642,-0.0357797621258231,-0.0207226062196477,0.0537617441359119,0.123045814139036,-0.0659604269152998,-0.0306854419047588,-0.0808897096034011,0.158236755807337,-0.000935198902257886,-0.0470285824527939,0.0118172294118035,0.173672971485923,-0.0109359104014075
"Pmch","grey","grey",0.0323213447061505,0.0145246709998758,0.0285108498598546,0.0261602256717152,-0.0347341406096482,0.0261196207757615,-0.0138387587264637,0.0146280548365057,0.0448080928443301,0.0217833679933975,-0.0225100860611287,-0.0111634767449718,-0.0301549391085318,-0.0167805939615473,0.00488207452503523,0.00887237818824964
"Nup37","grey","grey",0.0422735756586547,0.0582482013672355,0.0172037819070666,0.0572928035864611,-0.0039823281185363,0.0168884350225808,-0.0141058458724599,0.0493020286250065,0.028827795170438,0.0437153888940883,-0.00728229616065958,-0.0142847810464945,0.0422707860796172,0.020072827031899,-0.0189039208995213,0.00241406939568549
"Washc3","turquoise","turquoise",0.0543760040036693,0.0461327934263474,0.0264304101617163,0.0693404179155178,0.0316106916448864,0.0199830873749946,-0.0171261061966113,0.0414447806298132,0.0588641884153171,0.065667959650665,-0.0274227946353386,-0.0191756400540531,0.0604393798975878,0.0349676604898147,-0.0348395818610725,-0.00791795691714521
"Dram1","grey","grey",-0.0078184282471698,0.0846777516699418,-0.066751688059995,0.011925976471964,0.0765185148055131,0.0758044131475152,0.110608646660638,-0.0583162747598845,-0.0616756875035598,-0.0176060769617589,0.122904048666086,0.0371727897486765,0.0362679242699053,0.0287143260192104,0.0916908346248504,-0.0216302362442624
"Gnptab","grey","grey",0.0422041922269395,0.12642594990118,-0.00942167822112945,0.0811215542932334,0.0545129239137861,0.0576901476946901,0.0678703734830192,0.0428500668024408,-0.0037513487119109,0.0597228075446575,0.0632660582748563,-0.0471025818371003,0.041192058826236,0.0840057239002944,0.035872712838167,0.0145700557825829
"Gm16235","grey","grey",-0.0508880745178101,0.0394991743597581,-0.0360765839851889,-0.0153101321716224,0.0278169202369291,0.020743172296652,0.0822643954020417,-0.0147807302092256,-0.0708385574173907,-0.0268407359356195,0.0657276202129287,-0.00817372363848386,0.015302341915168,0.0366899979667744,0.0579179519517534,0.0742538660389744
"Chpt1","grey","grey",0.0482417256409521,0.0852786200940545,-0.015815483654503,0.0474833147599092,-0.0100375119175664,0.056269188546236,0.0502593323268305,0.0692450649065365,-0.0077441177833724,0.0447544537510249,0.0175456883486813,-0.0521169248198314,0.00386068306278063,0.0476241317229821,0.0345102289939813,0.0437876467134381
