"gene_name","module","color","kME_black","kME_grey","kME_brown","kME_blue","kME_green","kME_yellow","kME_red","kME_pink","kME_turquoise","kME_magenta","kME_greenyellow","kME_purple"
"Lrrc41","grey","grey",-0.0381325667703041,-0.00144562659018496,-0.0256515015843086,0.0821076107967853,0.0363553869815027,-0.0298572978223764,-0.0617982967574615,0.0166311530896019,0.0874785356719046,0.00345509903022426,0.0343981384775606,0.0509339601758848
"Pomgnt1","grey","grey",-0.0233655027614941,-0.0382285401322129,0.0114526555438169,0.0418445517137637,0.0325158064487579,-0.0475549122791993,-0.0475793909588799,-0.0223058910409214,0.0376526180424847,-0.00113042785094486,-0.000565714651610151,0.0344501233019239
"Lurap1","grey","grey",-0.0336859277380191,-0.00696581743882194,-0.0385202619692831,0.0618056437459715,0.00271033239877048,-0.0183770882176632,-0.0700104607656943,0.00754734065272215,0.0535897635923607,-0.0233453568551896,0.023320403064334,-0.0139298522165211
"Pik3r3","grey","grey",0.0164045738555199,0.0300603839002871,-0.0125482540390981,-0.0400718631604966,-0.0292526254990757,0.0350345065606683,0.0312468048587489,0.0294684217590262,0.00949536669138695,0.0230148973724071,0.0124706615165209,0.00315615831810651
"Mast2","turquoise","turquoise",0.0472602895489609,0.10581625571582,0.00997608057162185,-0.045532146913391,-0.0396910957332607,0.0846039505491401,0.0710827981900941,0.092708117456791,0.0368073553987008,0.0357130172581208,0.0245735669573293,-0.00545914670883661
"Ipp","grey","grey",0.00281794359656073,-0.00685582235796307,0.0385332137958599,0.00351667249145873,0.0270966427776405,-0.012048545648418,0.0191166413223225,-0.00976866272342561,0.0109228848798627,0.0367388031259318,-0.0271474357781037,0.0456574439091361
"Tmem69","grey","grey",0.0403067079967646,0.0258431405309157,0.0194248481019041,0.0143964759970986,0.0232023479403344,-0.00824446807217791,0.00357034164077748,-0.0317064060999883,-0.0295587311662396,-0.0132010942162307,0.00460787169282184,-0.0053029846676458
"Gpbp1l1","turquoise","turquoise",0.0493619694900025,0.0592933151287849,-0.00695829219584628,-0.00180885123045318,-0.0206669123051354,0.04086968911454,0.0252345981750266,0.0168295847396122,0.0118652024179108,0.0104492455625931,0.0423345848783722,-0.000722372499812917
"Ccdc17","grey","grey",-0.0137470364544763,-0.00440704587318279,0.0111649456697194,-0.021897847361325,-0.00263668313808897,0.00442664043079813,0.0180452754626271,0.00281575710709298,0.00546957253511575,0.0219688253891939,-0.0106966104949635,0.00876416566022626
"Nasp","grey","grey",0.0974918457543617,0.0815761652374496,0.0201407783031106,-0.00561268660640415,-0.00804871691223785,0.0364920327218811,0.0483931205278004,0.00371650926544537,-0.00585233863151466,0.0321970484770855,0.0572420391209008,-0.00942116261904723
"Akr1a1","grey","grey",-0.0616767116918525,-0.0294169652889782,-0.0179493467472377,0.0416841036501088,0.0183902135193,-0.0322515780126204,-0.0551776637659655,0.0028753938364085,0.0669273752840399,-0.0155614423319991,-0.00356978937055148,0.028767370107163
"Prdx1","grey","grey",-0.0304005142235305,-0.0736663584370429,0.0227471318040045,0.0493817779760485,0.0553879525447019,-0.085763925476304,-0.0608695273555351,-0.0815872245295381,-0.0405304458885248,-0.0469632728826245,-0.0415864930742528,0.0170806047112568
"Ccdc163","grey","grey",-0.0163349952931946,-0.0125201434014696,0.0104713874304262,-0.012987916000286,-0.0112324009586133,-0.00387551860931241,0.012017592545713,0.00893405549487064,0.00381719383717357,0.0371396778530112,-0.0342398610596243,0.0184929222754069
"Tesk2","grey","grey",0.0744295445255898,0.186153038758855,-0.0228538448325858,-0.123648057658152,-0.134610244556179,0.168416129647063,0.135089519789329,0.131975083305807,0.0435324803548048,0.06406535978229,0.0323876610850561,-0.0568253490075646
"Toe1","grey","grey",0.0244152014763135,0.050677368650404,-0.0410092811917562,-0.0187376487239664,-0.0520864483313872,0.0337967366365726,0.0103453287274129,0.0304253783674427,0.0201022678921692,-0.00194926746210286,0.0114103502796074,-0.036711752104669
"Mutyh","grey","grey",-0.0202362359725805,-0.0255301157485759,0.0251360480024145,0.0201126946972919,0.0340283752174384,-0.0300785959196625,-0.0198135389358193,-0.00711964436342499,0.0196938531716408,0.00466910691579,-0.0155774067585403,0.0277025849597005
"Zswim5","red","red",0.177312659162251,0.279836304547082,0.0953633916191302,-0.322041827087677,-0.192279938945838,0.267025192635067,0.398379712523354,0.136053816174024,-0.0982751833508628,0.15141505920708,-0.0819115800676036,-0.0997934327762793
"Hectd3","turquoise","turquoise",-0.0598666397486206,-0.0102249453121352,-0.0246216857299876,0.00287448601501874,-0.0119009354541782,0.00326393225833178,-0.0296854589996632,0.047785144199924,0.0778260193221766,0.0268406153268736,-0.00112235616357887,0.0291497926239194
"Eif2b3","turquoise","turquoise",-0.00282020756999868,0.0386384030256105,-0.000149163155547007,0.005791136222923,0.000710090209911926,0.0143293861469755,0.00818150095644902,0.024811800949073,0.0349861055328304,0.0296573751354486,0.0254568290284366,0.0245026777000985
"Ptch2","green","green",-0.0122090386974039,-0.105850925740048,0.129835858305916,0.0760508353032421,0.172565087838951,-0.149665066805287,-0.0470183284914345,-0.121548795852185,-0.0447922548179515,0.0378588372012602,-0.0850856566178544,0.0847836420266178
"Plk3","turquoise","turquoise",-0.0564952906805574,0.0360647742249791,-0.00304315315343598,-0.0465439282390969,-0.0352555593153555,0.0491613692261789,0.0326270430334672,0.114765933952782,0.107108173108161,0.0124331367652721,-0.0205619691490704,0.0703306958656941
"Rps8","brown","brown",-0.0506899953106696,-0.0464280144405476,0.029096214910561,-0.0334005868391303,0.00212114557574287,-0.0350848157307062,0.00750302171162956,0.0109786716602266,0.0302324772463749,0.0637678701131735,-0.0926119388078465,0.034552257284753
"Tmem53","grey","grey",0.0166024520010252,0.0233131442095338,-0.00366965373502586,0.00216088741859593,-0.00784750570076313,0.0117743130600573,0.00481426625447799,-0.00155180540595578,-0.0145481338137279,-0.0144453533579072,0.0267862865630982,-0.0106896450824976
"Rnf220","grey","grey",-0.0465398431622156,0.046228737638201,-0.0957715850625729,-0.0479508558760346,-0.117120002623188,0.0975734318381993,-0.000232287177463085,0.120254417540892,0.103627199008385,0.0175602420420491,0.0529642681720803,-0.0370964193891875
"Eri3","blue","blue",-0.0878465503027132,-0.0453682770769099,-0.0247572466155421,0.128806738654532,0.0584370113478394,-0.0671258088797203,-0.114852323244591,0.00735436378539919,0.124201669490976,-0.0106736767750548,0.0145009559159851,0.0797625677088206
"Dmap1","grey","grey",-0.0140962555941359,0.019102097568524,-0.0146877951842795,0.0429764879116529,0.0118997327781794,-0.005559136455945,-0.0424295840661045,0.0372377231009589,0.0713624989742788,0.0042423181142146,0.0292932104055894,0.047080286356293
"Slc6a9","grey","grey",0.0115773860307183,0.0696061662060438,0.00504009276580558,-0.064783405983704,-0.0598465913568104,0.0557196588683545,0.066424740636643,0.0747769753717682,0.0560852113737589,0.0380143244237707,-0.0332082526261157,0.0129196263102035
"B4galt2","purple","purple",-0.0707006680360519,-0.0471663776259602,0.0248567198716935,0.0447596838901964,0.0541564973429954,-0.053529761158453,-0.0469427154648453,0.0224291715625718,0.0877793212885873,0.0201893988097316,-0.0289822990246184,0.144219294560776
"Atp6v0b","blue","blue",-0.0691467585974932,-0.0717501518616608,-0.0466014320606172,0.130082168579823,0.0452627277950764,-0.101803617430657,-0.153889981438918,-0.0124318542345738,0.106744933918036,-0.0386284043848375,0.00537215770819858,0.064016303214812
"Dph2","grey","grey",-0.0279285711466518,-0.0222914110255837,0.00303769169672119,-0.0160668399132594,-0.00601289000712866,-0.00678213137772552,0.00210143981705425,0.010680488525338,0.0298818600978144,0.0195742196826998,-0.0103433330238425,0.0362647630852651
"Ipo13","turquoise","turquoise",-0.0953151237848988,-0.00426466700052246,-0.0921581575716456,0.0988148192817894,-0.00214692483690394,-0.01117318034881,-0.117139642682947,0.0712778023274165,0.159624185844469,-0.0453330484479373,0.0628960928401262,0.040191934404617
"St3gal3","turquoise","turquoise",-0.055733826757543,0.0789420074951814,-0.100530041437806,0.0177214602845055,-0.0815463678965014,0.0857937915756891,-0.023273832275888,0.178399028868677,0.228245000898365,0.0451570486485142,0.0870490081071424,0.0168984277511224
"Kdm4a","turquoise","turquoise",-0.0178428505987947,0.0026606709175002,-0.0158334353268929,0.0253281765987924,-0.000731995064890009,-0.00639573747756287,-0.0270777518740111,0.0451221800858481,0.0738888115408617,0.0348268617077304,-0.00377354173031447,0.0224386445588426
"Ptprf","turquoise","turquoise",-0.163422952627864,-0.0652085736117808,-0.0257674080238602,0.0652652159451233,0.0223274828459045,-0.0505422699257495,-0.0817524370650837,0.0989777323962196,0.226035017789957,0.0338899741320706,-0.0663935047470081,0.12813783277539
"Szt2","turquoise","turquoise",-0.114885322500889,-0.00605961640622604,-0.0737379517029361,-0.0135847233246368,-0.0673899277073732,0.0327669364574203,-0.0358370343853444,0.135389356767511,0.194544109461825,0.0144865263710174,-0.00093974357535847,0.061996240116492
"Med8","grey","grey",-0.0270366631199281,-0.0131078102699454,-0.021737139799884,0.0718493769740405,0.0284258397846846,-0.0351072044378232,-0.0715095855737406,-0.0078276809150085,0.0502798062266554,0.00025065773213962,0.00793003896251018,0.0223273986306696
"Elovl1","grey","grey",-0.0423264410715056,-0.0167197837930086,-0.0456397338189127,0.0774727496279183,0.0187218267786594,-0.0312370027111283,-0.0960414769967873,0.00941739506674282,0.0712972533216368,-0.0239178833951663,0.0333533824557508,0.0432777433426814
"Ebna1bp2","grey","grey",-0.046157599906972,-0.0589068964589041,0.00175404700792924,0.0742770030885735,0.0613478100631507,-0.0752905192450286,-0.0772652540173603,-0.0324078171458635,0.0434370946916549,-0.0134818020940278,-0.00267768668462743,0.0407124805300112
"Slc2a1","grey","grey",0.000230685188864071,0.0126240956472466,-0.0165369206063092,-0.00815781110807133,-0.0159647745523715,0.0202707945135318,-0.000937306345886957,0.028450601395601,0.0382871023960867,-0.0104042624152931,0.00157321493341621,0.0185726887551879
"Svbp","grey","grey",0.0643767630417528,0.0322605169753108,0.017667992907017,-0.0180057996757907,0.00892138795066466,0.0144542210466434,0.031084834909304,-0.016130211662401,-0.0308944163490534,0.0306165192573667,0.0150206823563276,-0.031325962759761
"AU022252","grey","grey",0.0211015690017213,0.0470422465059568,-0.0210173399768898,-0.00122166221240872,-0.0242190870315319,0.0285471688415943,0.013369203090374,0.0342583938237638,0.0249779155567713,0.0210736483249434,0.0168766409569539,0.00956344625756462
"P3h1","turquoise","turquoise",-0.0948864083294356,-0.0129150410716893,-0.0477964406385846,0.0272694092864184,-0.0168379506216767,0.000289264151898713,-0.0459039777501086,0.0661352738308854,0.11719798519191,0.0240788345636604,0.0228171869415346,0.0701896019307416
"Ybx1","blue","blue",0.0536744571868392,0.0115449511660383,0.0198144762505221,0.137127008770533,0.113886086689654,-0.0811129339792827,-0.0901530220351726,-0.0819315634561132,0.000175117081510452,-0.0250064129783264,0.0543269168394757,0.028324921811635
"Ppih","turquoise","turquoise",-0.0635264280467417,-0.00419409688914653,-0.0498635099304782,0.0324759562640862,-0.0241267612613243,0.00565444490015396,-0.0534907476348548,0.062960705924271,0.11172345258177,0.00892450270541084,0.0229390598653533,0.0273559015054714
"Ccdc30","blue","blue",-0.0369767751420722,-0.00693062911942336,-0.0477107204320336,0.238479605556388,0.115967869926855,-0.103394095333016,-0.185441762036558,-0.0366543105788722,0.135641296974623,-0.103809323328884,0.0765426707349477,0.0954309137795332
"Ppcs","grey","grey",0.0355433502989657,0.0256159587098634,-0.00543299563029084,-0.0105433922718566,-0.0111731636910914,0.0199845654917848,0.0159129343787241,0.00527017050019874,-0.00364425910432281,-0.0202696627105758,0.0107052166843566,-0.00712052764277281
"Zmynd12","grey","grey",0.00991967771671306,-0.0227694769518652,0.0263678644099849,0.0531319242360908,0.0556173358390529,-0.0496795040646403,-0.0330446790873852,-0.049383288451273,-0.00800007066192681,-0.0116892042115806,6.34611332215363e-06,0.0304114965909895
"Rimkla","turquoise","turquoise",0.0263472286561495,0.109420500650777,-0.0302548093165024,-0.0798003665339018,-0.0922216335432463,0.116755544747703,0.0876210846796573,0.120899607927428,0.0601556144660919,0.0457093782219562,0.0430396170465252,0.0134763633378823
"Frg2f1","grey","grey",0.0475699352285843,0.0389528528186893,0.0409821471704316,0.0162877101922472,0.0285856859118058,-0.00642629134291936,0.018690112450271,-0.024613815476166,-0.0301585857841838,0.00508747411219006,-0.0025616046772495,0.0110823372201639
"Foxj3","green","green",0.0789793677083594,-0.0182045405517248,0.0601179063927509,0.0981176801279937,0.128449248539478,-0.0887762447771817,-0.0473705416318024,-0.124542578209643,-0.0780484865469427,-0.0291578030357647,0.00814122414812137,0.0154704833138662
"Hivep3","turquoise","turquoise",-0.0206828475535117,0.0649898752515074,-0.0133973690996497,-0.0511953463835028,-0.0558129028882401,0.0808828359334663,0.0608552254564806,0.14279933904709,0.133619473318235,0.0902013640821451,0.0329318073793164,0.0591670772121958
"Scmh1","brown","brown",0.153533362352717,0.0336501404183759,0.10145642701619,0.105670567055028,0.14417542380915,-0.0888290669915295,-0.0147392806947898,-0.156774338434358,-0.112806327783027,-0.0147770622669671,0.00491498593296962,0.0232575664698768
"Ctps","grey","grey",0.0114627973000445,0.0143631298433146,-0.00186647565115147,0.0404437178715852,0.0199416132600796,-0.0184887330935831,-0.0345628592350486,-0.00748574784629654,0.027231828347064,-0.013677152151831,0.0242136600587906,0.0564352601480448
"Nfyc","grey","grey",0.119533445088796,0.195764037937523,-0.0618745012227968,-0.101528396467875,-0.133643300133427,0.167172071385884,0.121071235247126,0.0762524231188131,-0.0350072407164701,-0.00298042689780654,0.0709777789023228,-0.129974793965989
"Rims3","blue","blue",-0.0853545314323278,-0.121174900891785,0.0976440439108302,0.151657884173833,0.174668729359203,-0.18452093005161,-0.113590559248652,-0.070763549617243,0.0751762383634338,0.0353093391252856,-0.0706791334209158,0.164689297878129
"Exo5","grey","grey",0.0378185787946085,0.00565204781275609,-0.00229646723829419,0.0286816079898507,0.0149588304282657,-0.0119529495866096,-0.0154455056880507,-0.0290022405402578,-0.0372013880769248,-0.0163449831074521,0.0203326284285219,-0.0372529007076121
"Smap2","turquoise","turquoise",-0.00840979881453289,0.0544630349917079,-0.0399686382947918,0.00975640849954713,-0.0324206604713108,0.0489413171659683,0.00200855972869705,0.0863138374949231,0.0899100386767482,0.0259362024568265,0.0486490042617622,0.0168372751185761
"Col9a2","brown","brown",-0.0209302236944939,-0.0643570013127938,0.103019479292077,-0.0708312516897685,0.0436126892076807,-0.039847160247719,0.0487379022438463,-0.0130249850516008,-0.0185942493481036,0.0827316878802865,-0.0937630486677508,0.0610377144909336
"Zmpste24","turquoise","turquoise",-0.0200090704748597,0.0285200651417003,-0.0100429395354313,-0.0454477286923727,-0.0448061144323059,0.0392385992959113,0.0283426845149087,0.0488846377322257,0.0229955152884018,0.0123614077291342,0.0202201598248977,-0.0104948302241112
"Rlf","grey","grey",0.0802435410229283,0.0441838570133141,0.0497185184669463,0.0630636263135115,0.0668099654684636,-0.0292482657283226,0.00109710604448397,-0.0469139984677725,-0.0166047556334001,0.00803578301668704,0.0274128875297254,0.0117769396834299
"Ppt1","grey","grey",0.057937106435413,0.0879593693679654,0.0518573751344489,-0.0976096952310272,-0.0358363819282382,0.0586758806311169,0.114288626728854,0.0445329737628527,-0.0108420947105954,0.0877850326684917,-0.0345088115051247,0.0194268791440589
"Cap1","turquoise","turquoise",-0.0120204977985025,0.0281174569033748,0.022034131824745,-0.0300221475131622,-0.0137862705069184,0.0241997462964395,0.0357609767812326,0.058429774126015,0.065303360000422,0.0415760475809498,-0.0273233300017049,0.0275735017461734
"Trit1","grey","grey",0.000139896338471088,-0.015835572007489,-0.0033376063538589,0.117192761633756,0.0756341339102657,-0.05917529741274,-0.0971475990142242,-0.0353318676516014,0.0356160586483027,-0.0305504167282571,0.0597395531077316,0.0224594343157078
"Ppie","grey","grey",-0.00327148338524444,0.0122667938683719,0.0257298972888417,0.00866751351485788,0.0268554257056912,-0.0129965907188224,0.0090828963844208,0.00244800986557304,0.021681872052828,0.0182602882316527,-0.00318963886597954,0.039050654945579
"Hpcal4","brown","brown",-0.0583363098834641,-0.062662137083776,0.0821224334417806,-0.0377395661458139,0.0501680935767254,-0.0600087703917574,0.0417139663239937,-0.0156435622954006,0.0156710999197336,0.048278583296861,-0.1281800301118,0.0533480444266874
"Pabpc4","grey","grey",-0.00811038121786196,0.0163652890628038,-0.0427595814379124,0.0560495954904717,-0.00533242426770848,-0.0110970300804224,-0.0588173255807809,0.00465092643630715,0.0729487862709267,-0.0257921523088707,0.0346801838622184,0.0124214440627159
"Macf1","turquoise","turquoise",-0.211227923926054,-0.0531166410948111,0.0164038187332326,0.0882083712725688,0.0567990306157331,-0.0510976853020041,-0.0945272144594326,0.184294408050378,0.324473243175683,0.110571702743923,-0.00239805432237862,0.24695110639048
"Gm12925","grey","grey",0.0474289344134077,0.0236692751204402,-0.0189447574770317,-0.033497015918115,-0.0274197226907437,0.0308137979893981,0.0281549383823369,-0.0134741907943493,-0.0522811015340788,-0.0186799972380773,0.00954891235903566,-0.0655762588907724
"Ndufs5","grey","grey",0.0106890954836538,-0.00766035405393931,-0.0262117278268245,0.0528999222124818,0.0260879706028202,-0.0197555091361266,-0.0491666924022548,-0.0157459689596399,0.00913866369651906,-0.0404849926874786,0.0291171954636889,0.00289667439999288
"Akirin1","grey","grey",0.0198733447117407,0.0811917817545849,-0.0620273626469236,0.00225705249175709,-0.0523140590985894,0.0676376456073135,0.00569262881687935,0.0516975303219109,0.0388346501592424,-0.0217134073686516,0.0658063269932189,-0.0112505720574504
"1700121C08Rik","grey","grey",0.0369769597149421,0.0613051598960421,-0.0541118311053076,0.0495300200030495,-0.0173826301596977,0.029619207571938,-0.0323376479992621,0.00595834865157319,0.0187127237646335,-0.0231995898286323,0.0673431601274286,-0.0125049349554106
"Gm26606","grey","grey",0.0860323066783734,0.115959801626898,-0.0635425181714286,0.00401954679953739,-0.065789000786838,0.074645070225338,0.0227500606766543,0.0137775976368118,-0.00775319712086204,-0.0528718610645378,0.0590331153575528,-0.0696426346492266
"Mycbp","black","black",0.176271490679501,0.0861821679162714,-0.0271519297284114,-0.0450127964557783,-0.0523938617792696,0.0683319803394043,0.0540144888266107,-0.0176574122289594,-0.0923327157992083,-0.0349111597228266,0.043220293298946,-0.0690654425167188
"Gm12905","black","black",0.165328583860346,0.133048849962874,-0.0405402148888843,0.00761072906846704,-0.0448899930968192,0.0703126269325195,0.0330261564527256,-0.0194479749048867,-0.0516416500033237,-0.0508787826818342,0.0637281782221324,-0.0985333787024388
"Rragc","grey","grey",0.0583967234373736,0.0490232692349234,-0.0107628497984637,0.0117681465905162,-0.0112942816536979,0.0230486547248358,0.00732437601323277,-0.000235920400529321,-0.00247143747941882,-0.0135196501621202,0.0550166200538859,-0.0255830206037117
"Gm2164","grey","grey",0.0233654081351205,0.165802828070059,-0.00187549590420884,-0.212764761171715,-0.15846727688753,0.189612534763662,0.17804445728063,0.229602883588898,0.0601660848677883,0.104531724378021,-0.00341341595258798,-0.0216209046846815
"Pou3f1","grey","grey",-0.02502884364064,0.0122341073511478,0.00726909123812119,-0.101519596437341,-0.0695447381789657,0.0477160754600863,0.0575315962013244,0.0779024787874799,0.00401020041183044,0.0356784713256971,-0.0338406128410148,-0.0312273246077943
"Utp11","grey","grey",0.0175295722202386,0.037735906256814,0.0184164823289877,-0.0264074840604189,-0.015213328139457,0.0269904418962586,0.0351784506115167,0.0288315620646191,0.0125866069944184,0.048917067030814,0.0170962289511829,-0.00544029077035199
"Sf3a3","turquoise","turquoise",-0.0400629249762603,-0.0138872829229542,0.00191333639255267,0.0154895043770929,0.0084496194600249,-0.0122736436374541,-0.0250710829531728,0.0356340489424363,0.0671512836505929,0.0304625861875028,-0.00242607561674116,0.0234551702218619
"Inpp5b","grey","grey",-0.00457360488489492,0.130162202104326,-0.0124297144861748,-0.111899381842205,-0.116260226748503,0.131418841109966,0.119845107796994,0.161823625388236,0.100114035436088,0.100956893167334,0.000898857118323064,0.00116325324465242
"Mtf1","turquoise","turquoise",0.00184257286394246,0.0533663894852679,-0.0319597151224907,0.018605575333696,-0.0261329394175124,0.0283041295255772,-0.0139498206417705,0.056840590308742,0.101198088301176,-0.0139572304188793,0.027526743638706,0.0101872347871294
"1110065P20Rik","grey","grey",0.0432888883206459,0.0326738374313497,-0.0257160025225394,0.0550925735133814,0.0172947484164331,-0.000466562887491435,-0.0408600291295902,-0.0254144921844546,-0.00011224697868329,-0.0411957602303963,0.0426075654461452,-0.0049465307796799
"Yrdc","grey","grey",-0.0337563232283651,-0.0177790697630613,-0.00331282293813414,-0.00673546584117966,-0.00665580123606871,-0.0134874902851395,-0.0102593368227973,-0.00917415863438492,-0.00735262677210504,0.00620059493794829,-0.0131675719202337,-0.0154463109274189
"Maneal","grey","grey",-0.0625767880383664,-0.0132467171168925,0.020869085059258,-0.0261983578146199,-0.00684448989575282,-0.004771248754512,0.0112588376765994,0.0489548555658595,0.0705755999389933,0.0531973573118334,-0.0368663847457521,0.0662237855877614
"Epha10","red","red",-0.0201015841353494,0.238892026114054,0.135666141228291,-0.574626186081648,-0.348466432180633,0.384312560243802,0.52693464193585,0.418395299136731,0.122478997518526,0.418613180867611,-0.17165421708872,0.0310568293053531
"9930104L06Rik","grey","grey",0.0400104959670362,0.0391571892703779,-0.000277979351556793,0.0159016526386014,0.00215980788505858,0.0115135103036595,-0.000146924712815402,0.00348038889354343,0.0152902278032428,0.0102861043797854,0.0185968101839098,0.00180540813640418
"Gnl2","grey","grey",-0.014943817739403,0.125449453156256,-0.0909018946476118,-0.0731314366680201,-0.124810986305318,0.141266613351589,0.0550174445555975,0.173996521351028,0.130516384490175,0.0345120773134122,0.0604760227529594,0.0146845757974593
"Snip1","grey","grey",-0.00930342629440427,-0.012777983982381,-0.0177007259646533,0.0412771586024354,0.0220774265574228,-0.0221896525971379,-0.0350750427581311,-0.0110817856200319,0.0160749785283772,-0.0321863256580282,0.00638802223545328,0.0126194657632587
"Meaf6","grey","grey",0.00362369620223229,-0.0034093376871079,0.024200836301465,0.0435492601894157,0.0522300638585503,-0.0452518164025071,-0.0352932311171041,-0.0262670017120163,0.0267984430788271,-0.0017500461534946,-0.000157928249757972,0.0585024857306464
"Grik3","red","red",-0.149180266345026,0.207081489105504,0.0985067467460221,-0.422197299372958,-0.279591214330884,0.294588315278925,0.412232676213178,0.449937943486939,0.279435476167742,0.343727840539955,-0.267085050279729,0.139193020888766
"2610028E06Rik","grey","grey",-0.00368805807936241,0.0309694770247877,0.0691463627016889,-0.0516275638800007,0.010920076014482,0.00845376868439342,0.0535560808145174,0.029807561752508,0.0196822466272932,0.0574550990570135,-0.0692596105780633,0.0276487103604109
"Mrps15","grey","grey",0.0268214126573621,-0.0190044233528605,0.0682148263008145,0.00468632397922583,0.0633907905248599,-0.0582715162620364,0.00530469224682166,-0.0447669991721501,-0.00513850233887848,0.0562884691015527,-0.053201838873845,0.0688314378888187
"Oscp1","grey","grey",-0.0426406354255357,-0.0104521875777107,-0.00966760354994536,0.0480377008208328,0.0183314360912864,-0.0332638159167581,-0.0506065461225375,0.0144216705896754,0.0614450781123211,-0.000178120448141995,0.00411033204955962,0.0665872472965406
"Stk40","turquoise","turquoise",-0.107560573786002,0.0136452947539577,-0.153206268271331,0.103258116816027,-0.0618726716370671,0.0482226665747969,-0.129472215751035,0.141018725331377,0.222547443276421,-0.0544553729849725,0.118271852906066,0.0230088285639382
"Thrap3","grey","grey",0.0355265545732378,0.0535429479242869,-0.0111919262655902,0.0184673046871985,-0.00679779582955016,0.0141253888516467,-0.000303080325608799,0.0264496480740413,0.0383655520998472,-0.000643342373020969,0.0190261420924043,-0.000248662379856756
"Map7d1","turquoise","turquoise",-0.128465499543503,-0.0302001272660667,-0.0212382313416149,-0.0353558557129602,-0.0474881498913821,0.0125846030494293,-0.00928845069760286,0.119254226189325,0.172256728192635,0.0587680199439373,-0.0667791016930422,0.0707871119991802
"Trappc3","grey","grey",0.0389461101129515,0.0324009968170229,0.00759660150412538,0.0354455303587931,0.0270347905916933,-0.00419910171079089,-0.0128404037178466,-0.0217396065273119,-0.012742331244068,-0.0218684697330194,0.0210223967030945,0.0164602287044025
"Adprhl2","grey","grey",-0.000843348984505178,0.0388518586157351,0.0199088108882659,-0.0423856956909788,-0.0269412794967115,0.0321654052502922,0.038322421936632,0.0438004133998921,0.0389258349208089,0.0253490148215795,-0.00579137605398241,0.0310757332204133
"Ago3","black","black",0.225412891136327,0.16456135883602,-0.0604796526564237,0.0476291262206254,-0.0281056651440675,0.0936028213223151,0.0181025269962567,-0.0439622056333811,-0.0858359294858832,-0.101630805986474,0.157727585039438,-0.108632768059405
"Ago1","grey","grey",-0.0245086362075962,-0.0156559909531205,0.0134736112920404,0.0516683820021386,0.038066363058529,-0.0357032722742093,-0.0487140092286872,4.19504604939811e-05,0.053265079189342,0.0113426203784979,0.0167346443687174,0.0739706075128315
"Ago4","grey","grey",0.0591033523184203,0.0915271764244553,0.0294833035483942,-0.0386157173903747,-0.0307986668518057,0.0514652393714799,0.0584872215753737,0.0628530195214887,0.0379988244159211,0.0255974183077622,0.00607407087649726,-0.00996715558928902
"5730409E04Rik","grey","grey",-0.036469564273238,-0.0381265504240533,0.00754387795861372,0.000202152660940244,0.00722956985206659,-0.0168568439031745,-0.014116798088294,0.0148390770949352,0.015097499543005,0.00890233397065647,-0.0153433209364165,-0.000730220392024378
"Psmb2","grey","grey",0.0604587951375529,0.0545767084570159,-0.0417782116038172,0.0422752629682505,-0.0139090601317931,0.0231069213033706,-0.0182859798480036,-0.0240263052391687,-0.0140904939715476,-0.0500937471782167,0.0523458910293839,-0.0434960207036449
"Ncdn","turquoise","turquoise",-0.0672917440811244,0.00387896120281005,0.00635007981750303,-0.0830944044296892,-0.0629835300946664,0.0497715192807551,0.058208060967559,0.112289907190165,0.111132483792282,0.110497737270862,-0.0291452217960349,0.0367503556434078
"AU040320","turquoise","turquoise",-0.00387117704591967,0.0483247461681671,-0.0305245867288609,-0.00428656177021151,-0.0360275717481631,0.037384708833417,0.0111915909322658,0.0734280698123597,0.0711847218309375,0.0313462920667832,0.0116216002739913,0.00945459322294444
"Zmym4","blue","blue",0.0919655999516201,-0.0243506442261191,0.091865943711805,0.184112196262061,0.204243196001012,-0.151858519737612,-0.0992211521916114,-0.170689191129951,-0.0788344503906982,-0.0623608622686393,0.0294795193479681,0.0461695799532748
"Sfpq","blue","blue",-0.0288882434180762,-0.0835760237345335,0.105810192268277,0.111436847571027,0.168500982064906,-0.146013331866431,-0.0628792741425395,-0.0783380456089343,0.0123636679285748,0.0530748015372391,-0.031429079733945,0.13025344835862
"Zmym1","green","green",-0.0172088180721516,-0.117027386916041,0.113596185554458,0.127158801281261,0.193986529469666,-0.189644512477539,-0.10601881466,-0.15183669447634,-0.0402100454342032,0.0130213659811822,-0.0687375886513569,0.102693395895652
"Zmym6","brown","brown",0.0683897479638636,0.0262376221628023,0.132254410171198,-0.028405324112735,0.0793212044173282,-0.0326461605161276,0.0773330436217257,-0.0399733049230062,-0.0505167017451967,0.0627825890641034,-0.0550025966317957,0.0602596439677297
"Tmem35b","grey","grey",0.00725107128732276,-0.000703230865313017,0.0371772255471843,0.026438483328715,0.0402714457703307,-0.0367933326493607,-0.00991687890979081,-0.0236462455466757,0.00225760161432952,0.016632518654981,-0.0152014581317952,0.0226158256570714
"Dlgap3","pink","pink",-0.0528506855061209,0.117045651719095,-0.0185287543377048,-0.240228323870533,-0.191944364639154,0.198846066516091,0.199635373454042,0.29648078093478,0.15006103011001,0.153826111145649,-0.0405614966239988,0.0453051191348735
