"gene_name","module","color","kME_blue","kME_grey","kME_brown","kME_turquoise","kME_green","kME_black","kME_yellow","kME_red"
"Zranb3","grey","grey",0.0460281340773899,0.0544069379361846,-0.00104982663292633,-0.0132683022694553,0.0128648006886816,-0.0133845785102781,-0.00281232062123526,-0.00258102726366695
"R3hdm1","turquoise","turquoise",-0.198673392583708,0.0281574674933216,-0.0937315162527567,0.285621704259829,-0.0468742211767229,0.00459804226308596,0.0334449632072445,0.0156996890675426
"Ubxn4","turquoise","turquoise",-0.0695589848378142,0.0926433721508852,-0.0177706287217207,0.165062027661599,-0.0216554226512112,-0.0292047691138187,-0.011863297309061,-0.0288591225369289
"Dars","turquoise","turquoise",-0.0455407608616672,0.0211915152068809,-0.0178699732399212,0.0540770427520996,-0.00155305204828624,0.0362969446359022,0.0676477506540041,-0.017515070895376
"Thsd7b","turquoise","turquoise",-0.1528544942583,0.0126991303612044,-0.0397279324125044,0.206481781731157,0.0993462022285001,0.54885450984886,-0.058198688223327,0.0410697821223139
"Gm15675","blue","blue",0.106623242779867,0.0557098658942755,0.0188136825429943,-0.0789250531679179,0.030816870745105,-0.00988715195771134,-0.0209112434128525,-0.0163366271858418
"Cd55","blue","blue",0.166046194569411,0.107344422069921,0.00885815224670236,-0.106253997533879,0.02375737298462,-0.0150180985553838,-0.0478574664299033,0.0357193009102001
"Gm16083","blue","blue",0.478108444277678,0.277300692565049,-0.0356432529368848,-0.352181582154601,0.0448519001836492,-0.0255106544002563,-0.0420354021924461,0.141891311577136
"Zp3r","blue","blue",0.124846233699302,0.0915583891821334,-0.0229554734276077,-0.0791622523750572,-0.00362708223016214,-0.0334860848439857,-0.0138005178354089,0.0216687141697425
"Gm29427","grey","grey",0.0125517831381579,0.0402494295512157,-0.0039038456152222,0.00267588477561157,-0.0268626035747314,-0.0264453832541328,0.00825035839186648,-0.0308422965792963
"Pfkfb2","turquoise","turquoise",-0.0643831040915215,-0.0135444541365031,0.00328813206293226,0.0597852978625239,-0.0201963953437705,-0.0165909608589769,0.0135847906593612,-0.041528746506396
"Yod1","turquoise","turquoise",-0.0300756823306774,0.0211130548245634,0.0231180259100823,0.0482148764556455,0.0152864693317161,-0.0104665044872135,0.0128995301536408,-0.0175880248948966
"Mapkapk2","turquoise","turquoise",-0.0642295269027436,0.00880862414936967,-0.00716906328916338,0.0785219811780405,-0.017215743883077,0.00708545987761507,0.0198795352976264,-0.0370820306874804
"Dyrk3","turquoise","turquoise",-0.151790231128193,-0.0557930766185812,0.0107258883799168,0.154612200452084,-0.0244054264959495,0.0154937368005969,-0.0245091724018817,-0.0249869572771142
"Eif2d","turquoise","turquoise",0.00985721086987674,0.0517169203276054,-0.00968900071242171,0.0315623606640591,0.0282757282815369,0.0323020500540229,-0.0253961751108426,0.0373001794963567
"Rassf5","blue","blue",0.178940343118722,0.15918243928814,-0.00561136440391755,-0.0903179497513614,-0.00818192913071098,0.0270861251435232,-0.0304494011733338,0.0510482983650043
"Srgap2","blue","blue",0.373220903165334,0.118264779967061,-0.0681409390236427,-0.345161105924333,0.239270658066273,0.317305440860341,-0.0125810222890985,0.218093842245098
"Slc41a1","grey","grey",-0.00730491143168921,0.0269654864147324,0.0102748473620335,0.0328526670976403,0.0222609731332321,0.00899986000569848,-0.0305779064300841,0.000992757219563969
"Nucks1","turquoise","turquoise",-0.0315177197879528,-0.00172640801017591,0.0936824424520007,0.0334886687102496,0.0220990696330018,0.015710620616571,0.000850190660899482,0.00411881768266763
"Elk4","grey","grey",-0.010280397906995,0.0285715448258332,-0.00824021309819245,0.0308781448004115,0.0185078003396907,0.0336738300608584,0.026675593381636,0.00373615042159935
"Mfsd4a","red","red",0.0746383898083754,0.0826622448110965,3.70682535966786e-05,-0.0293307348141047,-0.0130798143971393,0.0585880223537678,-0.0344186527177216,0.143966289713818
"Gm26892","blue","blue",0.0685260402118262,0.0484114617524904,0.0065929874792761,-0.0411621782789472,-0.0348101112159527,0.0364798872262683,-0.0331089578096021,0.109033613603
"Cdk18","red","red",0.0455608343422933,-0.0137288775207864,0.0170867148831655,-0.058138967314149,0.0393989713342439,0.073547841307331,-0.0153596225849165,0.150511035607404
"Lemd1","blue","blue",0.174233715249756,0.0768555560579742,-0.0142546752959699,-0.123888715499795,-0.0549340499341019,0.184705340741775,-0.122814472653294,0.428205348338094
"Klhdc8a","blue","blue",0.0859374739267365,0.0568820953631483,0.0742429440657704,-0.0691660838311308,-0.0321140704331996,0.00565003379096274,-0.0246370175506335,0.0419170085435869
"Tmcc2","grey","grey",0.0118093317383678,0.027552789470576,0.0481471110758502,0.00864348274575433,0.0203440596956053,0.00442065524021642,-0.0117592823634034,-0.0237860391369672
"Dstyk","turquoise","turquoise",-0.0279754082757307,0.0673633543039337,-0.00534399808697463,0.0975174976843615,0.0204227302900443,0.00438399130377916,-0.0188675992799771,-0.000901791852843396
"Rbbp5","grey","grey",0.021751888587264,0.0823303431382384,-0.00125368719304697,0.0315875743365282,0.00037060263608978,0.00139575185265688,0.00454880809287953,0.0128329582133513
"Cntn2","turquoise","turquoise",0.0371571727543677,0.0687311166810906,0.00670728457982214,0.0152346937154012,0.000108406989723514,-0.0315313129303712,-0.0294355801548231,0.0164309333739297
"Nfasc","turquoise","turquoise",0.0555076737576047,0.211374522154655,-0.0616394631450953,0.151820731646034,0.0144606718378171,-0.0753223445970818,-0.1505848712005,0.00580511246965084
"Lrrn2","green","green",0.0126113252607628,0.0688535985294646,-0.0402576070137335,0.0587680369790321,0.285887439239272,0.045516171002641,-0.00759165897517215,-0.110675980901093
"Mdm4","turquoise","turquoise",0.0569277097493958,0.122730254469858,-0.0477133204092648,0.0343253130509482,0.0519852893708442,0.0178640419920198,-0.0296015539201376,0.0344091735256684
"Pik3c2b","grey","grey",0.100540180086024,0.149874136224652,-0.0163700075017934,0.0148998528023712,0.0617032367672708,0.0116787013512873,-0.0750456376201633,0.00829466717418629
"Gm28609","grey","grey",0.0507334230200375,0.0680674540599338,0.00206942876511589,-0.0103035707240326,0.0274202851280911,0.0120273378125331,-0.0323360513355231,-0.00734709699453606
"Ppp1r15b","grey","grey",-0.0421838572066542,-0.0303045103257088,0.0296105336538885,0.0148063549455149,-0.0057541402418095,-0.00775523706047496,0.0359087633881435,-0.0140213401746928
"Plekha6","turquoise","turquoise",0.00471423330099226,0.0815560593014688,-0.0714665614689163,0.0727296948510242,0.0371566470842676,0.0286260166051014,0.018779837871756,0.0184983079713661
"Gm19461","grey","grey",0.0467166596760853,0.0567603655545632,-0.00956745511427439,-0.0150059094920829,-0.0189446146588713,-0.0163430358286135,-0.010738696988716,-0.00389022602838977
"Etnk2","turquoise","turquoise",-0.0644065404572603,-0.0114585544527416,0.00205704462909759,0.083647362685054,0.0447471039586968,0.044691719907919,-0.0218229534652637,-0.00937633910980946
"Snrpe","brown","brown",-0.00343670213665756,0.00363417748071535,0.0929298320901226,-0.00412758276061828,0.0121018536100492,-0.00704325417450371,0.00525880542562034,-0.0182950519005598
"Atp2b4","green","green",0.0890495288096573,0.0860618122730885,-0.044494813588155,-0.0299302218955174,0.241799394609906,0.18354233799303,-0.0220263248399211,-0.134287436797865
"Btg2","grey","grey",0.0207699869699524,-0.0108020616188615,0.0210972140112136,-0.0435540932478579,0.0212810257815284,0.0265410875684515,0.053069957625082,0.00696320658036321
"Adora1","blue","blue",0.0575698986449763,0.0198043254194184,0.0355138374060572,-0.0611036059154622,-0.0255917821315909,0.0690180012489304,-0.00619782547495417,0.0590345871653494
"Ppfia4","blue","blue",0.0685479025424871,0.0624471483143227,0.047669159532445,-0.0286914598346124,0.047039459171468,0.00494539179010939,-0.033738051641765,0.0187516055447916
"Tmem183a","grey","grey",0.0130863193780018,0.0335128717241981,0.0467793723382857,0.0136576983956404,0.018004375743407,-0.000526170594486035,-0.0264327738534202,0.0015420153395411
"Cyb5r1","grey","grey",-0.0344949864931707,-0.0269993359611163,0.0111222772041813,-0.0112242121791638,-0.00047397981176543,-0.00239257652075424,0.110713839499857,-0.0543524981342068
"Adipor1","turquoise","turquoise",-0.0170830977372608,0.0200340451640556,0.0132256078748473,0.0288905887727275,0.0293535541343305,0.0200026734567206,0.0256103353406553,-0.0368355745177434
"Klhl12","grey","grey",0.0265320722342853,0.0631501044210463,0.0089529608586494,0.0345547903287621,0.0230440721899081,0.0138029382842659,-0.0489747909279518,0.053327216870225
"Rabif","turquoise","turquoise",-0.00528809071730303,0.0265909215453808,0.0122476760690999,0.0309148211794737,0.0110292130023494,-0.00203085599974697,-0.000688129266000579,-0.00935167349920546
"Kdm5b","turquoise","turquoise",-0.0236825987075702,0.0661103617360136,-0.0464929287476824,0.0901656553857866,-0.00727951409968922,0.00952361279879939,0.00422834054684787,0.0429254146166148
"Syt2","grey","grey",0.00754047099470554,0.000127230385347591,0.0172221806486487,-0.00357546516420086,0.0148205391893289,0.0425003876849878,-0.0295645959114718,0.0154080347461099
"Ppp1r12b","grey","grey",0.00197262179967839,0.0782532418247592,-0.113025120931769,0.0243332938339927,-0.0328121047691542,-0.0271151020100991,0.178415341624915,-0.0512150596583724
"Gm28892","grey","grey",-0.00589293342937437,0.0113651132598494,-0.00924369987876725,0.00984951998266331,-0.0229826211342448,-0.0285227465583533,0.0263230380050721,-0.0112114618999646
"Arl8a","brown","brown",0.0358435933846082,0.0518516284433862,0.113270517049205,-0.0107987019468564,-0.0318374152678757,-0.0419665170092973,-0.0221176008375744,0.0152242313285877
"Rnpep","turquoise","turquoise",-0.0332599760411203,0.0201100291817318,0.0335701069199441,0.0759455859225388,0.0881829822387466,0.0403684345115087,-0.0734424689127698,0.0257620067872188
"Timm17a","brown","brown",0.0150361665526111,0.0374973695734036,0.143465633721137,0.00949630576156015,-0.0136329551964105,-0.0170068830552815,-0.0414823383368489,0.00106978444827285
"Shisa4","blue","blue",0.104053127665596,0.0345303294752686,0.0631190876765205,-0.112775601347938,-0.0188677129013628,0.00954251805031961,-0.00849686399025561,0.0566422120985011
"Ipo9","turquoise","turquoise",0.0258931145826746,0.0958757378214708,-0.0162501721571769,0.067178136212711,0.00762228126127169,0.0113354373051022,-0.0736440136668317,0.0559703701279671
"Nav1","blue","blue",0.24535243755425,0.308027164846033,-0.0626311446002801,-0.00287373689605246,0.0275800251367264,0.0335232376054422,-0.157747015811241,0.0155736749474765
"Gm4793","blue","blue",0.155564898801612,0.129192466754386,-0.0382581037070342,-0.0802381541628555,0.0137725623599366,0.0290674243693942,-0.0400640785836804,0.0257135170262139
"Gm38399","grey","grey",0.0155016344167514,0.00966202141812046,-0.0206818178208565,-0.0240057311441152,0.015222214764438,0.0282073641061987,0.0522836023646212,-0.0205240119628342
"Csrp1","brown","brown",-0.0180080305295611,-0.056060537378325,0.117649843844558,-0.0445797230892553,0.0155641853395479,0.00925483915196226,0.0489708521156512,-0.00910340316624685
"Phlda3","brown","brown",-0.0144627473829728,-0.0506265816791471,0.132783615973335,-0.0391714482923154,0.021917645001263,-0.00185317317639574,0.0289674289175351,-0.0202098492213048
"Tmem9","turquoise","turquoise",-0.0386787560074968,0.021963087890712,0.0421354621613598,0.0732415538089809,0.0371105818766023,-0.00270041218980521,-0.0283944325914142,-0.0167315911059822
"Kif21b","turquoise","turquoise",-0.154424722896936,0.0113001583372489,0.00759495211523442,0.207816455039746,-0.0340054968433897,-0.0085546703329893,-0.0332145964578929,-0.0193481595397946
"Gm26781","grey","grey",8.28424955169669e-05,0.0290024998256296,-0.0195114584645926,0.0273759006514444,0.00933328508198836,0.00772491721628555,-0.00612505013537872,0.0142718137197742
"Camsap2","turquoise","turquoise",0.0304886140271547,0.102011948751551,-0.0376776914619324,0.0582108208833791,0.0282415242229001,0.0250897326624392,-0.0159599542795594,0.0482218497572558
"Ddx59","grey","grey",-0.00764920670831087,-0.00988722477535526,-0.00716632220516931,-0.00216717351655367,-0.00732772749302582,-0.00883270276134667,0.0288801535048392,0.00588148983975875
"Zfp281","turquoise","turquoise",-0.0232023180728132,0.00604828930521118,0.0186006828766882,0.0360849906879546,0.00541984278029994,-0.00738263360119607,0.00197730229980558,-0.00904565968741881
"Gm19705","grey","grey",0.040085464911315,-0.0105410341057492,-0.0073234632813612,-0.0645459696959808,0.0300456144774572,0.00479309361717669,0.0525083664849161,-0.0496313940681504
"Gm26979","blue","blue",0.169061055823975,0.111641567795734,-0.0266083164576198,-0.104553892385925,0.0207538284481328,-0.0293812842326431,-0.036572908364542,0.0537177730328491
"Gm26936","blue","blue",0.502885860840592,0.303088996442676,-0.0282414480119713,-0.341022104363413,0.0121952113629429,-0.127445597229347,-0.134616157676715,0.122911581626231
"A430106G13Rik","blue","blue",0.33822480672868,0.235518539212438,-0.0178350102169319,-0.203130834640674,0.000720385553885372,-0.078762356616831,-0.0828241070526101,0.0999063242193895
"Nek7","grey","grey",0.103551577339913,0.0590350896248097,-0.0395236509856276,-0.094443495526947,-0.00203762038589139,-0.0672175582963487,0.0865477538893454,-0.0239408630613121
"Gm28501","grey","grey",0.0364554634859282,-0.000273687923952845,-0.0078025769888449,-0.0488496354875342,-0.00597682788590488,-0.0225397815377129,0.0179692039746088,-0.013275549096448
"2310009B15Rik","turquoise","turquoise",-0.0319215955248032,-0.00425580545925827,0.040591013444125,0.0329399730655808,-0.0303773562655905,-0.0116049781689374,0.0074887151181343,0.000530665902805198
"Dennd1b","turquoise","turquoise",0.00592402464962072,0.151133007467678,-0.0990126252049248,0.134975527476467,0.00276976508058871,0.0436151289493923,-0.0289822884700262,0.0627652878654494
"Crb1","turquoise","turquoise",0.00985446237853633,0.131077044435825,-0.0039666519125596,0.109690867824235,-0.011862162729404,-0.0725399018723385,-0.0923000813707632,-0.0418061896894217
"Zbtb41","turquoise","turquoise",-0.0303915226848359,0.0434130860032442,-0.0102510926126746,0.0838176996312312,-0.00899429886734017,-0.00107313380020423,-0.0217534300082308,0.00461586723195688
"Kcnt2","turquoise","turquoise",-0.75120519658751,-0.129424307566412,-0.0604402004066256,0.872403008902187,-0.144704912309237,-0.0417990676340086,-0.120899399139994,-0.12864966156191
"4930590L20Rik","turquoise","turquoise",-0.5378638929481,-0.0919615642271609,-0.0334016481677173,0.624517678297278,-0.143781975643938,-0.084530830459675,-0.085210936819968,-0.115450789011777
"Cdc73","turquoise","turquoise",0.00636890622130848,0.106235556676285,-0.0558636644948885,0.0926722037108223,0.0205240686096429,0.0416407038104191,-0.0316150224683578,0.0450600671148582
"B3galt2","turquoise","turquoise",-0.144587360012242,-0.0249313414097241,-0.0435404691761805,0.176128114816122,-0.0161549275077075,0.00295811241709475,-0.0205300212369501,-0.0493612268683719
"Glrx2","brown","brown",0.0306925674503914,0.0162295445372378,0.153272902271857,-0.0366459393589715,-0.0030290115891962,-0.00994501699992088,-0.0129353056895357,-0.0129346887545478
"Trove2","turquoise","turquoise",-0.0231506370533777,0.0434687020154989,-0.00506546827562079,0.065693215297414,0.0510357300761959,0.0333929451812477,0.00890866800370215,-0.0330238770881689
"Uchl5","grey","grey",0.0361240319187827,0.0575062754034589,0.0184073532897583,-0.00760092922983525,0.0204647802183888,0.0211144945436713,-0.00256487523473885,0.0101922123529256
"Rgs2","turquoise","turquoise",-0.0621358178019272,0.0486901284765028,0.0689291592060702,0.127051126977217,-0.0470999256283713,-0.0298565794884895,-0.0366022476509248,-0.0272866706155242
"Gm29514","turquoise","turquoise",0.016492754815479,0.0876114670846098,-0.0103633820603844,0.080475666502012,-0.0185113382350246,0.00233375024815955,-0.112024402657057,0.149915372295372
"Brinp3","turquoise","turquoise",-0.365202557146997,-0.0412655377980278,-0.0296698856295282,0.475853098218254,-0.110984102313495,-0.00644945412744525,-0.149473746615154,0.175243617472768
"Gm15584","turquoise","turquoise",-0.139298198307567,0.00534121178976841,-0.0142627331771237,0.192097312953061,-0.0324810023808543,-0.00161390105761515,-0.0428076170124649,0.0458308426165108
"BC003331","grey","grey",0.0610349659665328,0.0901535307481012,0.0097056324627762,-0.00942549486510279,0.00987638005798127,-0.0113076588679675,0.00127181131827453,-0.00467596631779766
"Tpr","blue","blue",0.109791882782846,0.112102990286894,0.0417976545022552,-0.0531925897938761,-0.0512465171353263,-0.021924336204557,0.0006111381759515,0.0165242869241818
"Hmcn1","blue","blue",0.0992268711145667,0.0979144856512996,0.0105334244819596,-0.0400800012863166,-0.043006164258647,-0.0343316395749171,-0.0458805976762716,0.00382750492787206
"Ivns1abp","turquoise","turquoise",-0.199381093951374,0.0553985203471982,-0.00577229746323933,0.307208071994424,-0.102384351218764,-0.0654782297530747,-0.0568065242647787,-0.0138182537420137
"Swt1","grey","grey",0.101765906718567,0.134508010844738,-0.0230292601457913,-0.0155357310280053,0.0422550158515385,0.0242410693204944,-0.0355030567330233,0.0364210893628748
"Trmt1l","turquoise","turquoise",0.0365229516978275,0.0736068193893531,-0.0246329514125707,0.0157381473544346,-0.000896476298898906,-0.0141845009319733,-0.0157287232949544,0.00244400641048267
"Rnf2","turquoise","turquoise",-0.0458098108599659,0.0203966319396285,-0.0192561023019961,0.0933514404764199,-0.00804056512847494,-0.027598484262726,-0.0540827495524521,0.00158940815707286
"Fam129a","grey","grey",0.039129769991802,0.0603108529575235,-0.000582028503953674,0.00198766629114075,0.00895831724551057,-0.0254101776402548,-0.0334092935935486,-0.0219401113408176
"Edem3","blue","blue",0.192847637047494,0.198321930377407,-0.0230208454585869,-0.0750799141494505,-0.0519692185797354,-0.0312667687388933,-0.0329521866204714,0.047186539899262
"1700025G04Rik","turquoise","turquoise",-0.241572929256327,-0.0137344090784032,-0.0869422488551307,0.274675085417362,-0.0703913766112044,0.057505256161882,0.1315311409657,-0.0522896888395833
"Tsen15","grey","grey",0.0207369469790684,0.0615317650939666,0.0209099466936429,0.0177149534091418,0.0063606465224308,0.0342529185761379,-0.015767765422913,0.0505169834770554
"Colgalt2","blue","blue",0.415092265570591,0.187043525285031,-0.0479343106290233,-0.391150743095743,-0.222718803796275,-0.105642950926912,0.104891086643382,0.209990566091656
"Rgl1","turquoise","turquoise",-0.291268378683394,0.0574400401278166,-0.0395062331520201,0.436976268752532,-0.0809522202652593,-0.033609031953795,-0.108013411086713,-0.0200025219142289
"Apobec4","turquoise","turquoise",-0.214504493333806,-0.0396471879104495,0.00502803956580714,0.251782196258058,-0.0573448699479477,-0.0418768538193463,-0.0501196163847043,-0.0209777063826134
"Arpc5","turquoise","turquoise",-0.0155183597425601,0.0601720340052008,0.0311016820915882,0.0673121255489426,0.0132531644535528,0.0168503744364749,0.0203750621889233,0.0246760998993079
"Smg7","turquoise","turquoise",-0.0788543462118615,0.0861564643611297,-0.0303632104883362,0.188692584754738,-0.0231975387615509,0.00904901644953147,-0.0742313225083994,0.0446481284190126
"Nmnat2","turquoise","turquoise",-0.0559605913524992,0.106176645292487,-0.0632023259669467,0.188887790911112,0.0120329369168794,0.0433086581635205,-0.0813517558650526,0.0897792522169468
"Gm28960","turquoise","turquoise",-0.022008281620355,0.0053542199539302,-0.00437342556890433,0.0356305643974918,0.0162396770962815,0.0237188061349619,-0.0321713154036885,0.0112918141478296
"Lamc1","grey","grey",-0.0086231038134443,0.0308312406445519,-0.0454619874544351,0.0306100090654982,0.0212061689114347,0.0146811342489795,0.0704168838151385,-0.0364668823124776
"Shcbp1l","turquoise","turquoise",-0.0917236164432458,-0.00585101071595906,-0.00406324579679622,0.122015581844287,-0.0288018460614661,-0.0272711186140309,-0.0313065542755942,-0.0122860173816085
"Dhx9","turquoise","turquoise",-0.0368435638484592,0.0152764981208589,-0.0171779410555875,0.0668342035062936,0.00875804779045144,0.0124714859083697,-0.00866701006995826,0.0109861377579202
"Npl","grey","grey",0.0305553968056883,0.028652124786582,0.0099379249286537,-0.010226541420787,0.0122838170374339,-0.00210849614456819,-0.03364241587166,0.0382626826448333
"Rgs8","blue","blue",0.258622695584221,0.15385253574145,0.0416831102553532,-0.177903821781159,0.020633442544838,0.0364062902040576,-0.0958186075394479,0.166877601200453
"Rnasel","black","black",0.0590921918915121,0.024039779067629,0.00428278542762824,-0.0510038853142503,0.095604929395208,0.151722835418898,0.0134852499766794,0.0557879301421865
"Teddm2","blue","blue",0.0682242979964965,0.0600004407112722,0.0150029551389372,-0.0350846606792196,0.00449478405153194,0.00936510299818125,-0.021216085350749,0.00737166228531643
"Glul","brown","brown",-0.039361087518037,-0.0624979685982614,0.242001715832644,-0.0269866765168545,-0.00213670787045427,0.007648578542924,0.0444362494509012,-0.0350330411290642
"Cacna1e","blue","blue",0.306104525248382,0.338914969852574,-0.0769104425205233,-0.00831395458221561,0.168613486497101,0.14483596027759,-0.303039805793965,0.143411567038986
"Stx6","turquoise","turquoise",-0.0657598127388917,0.0624063796260426,-0.0282315525213051,0.137540712531679,-0.0197959393803703,0.0129886840814994,-0.0228949515966245,0.0089462557714192
"Xpr1","turquoise","turquoise",-0.281052188839285,0.0388555884912061,-0.0677077405832575,0.403682454459553,-0.0563006535430139,-0.0545967281168781,-0.0464843593740427,-0.0892430458507732
"Acbd6","turquoise","turquoise",0.0465705369090566,0.127037747568824,-0.0175434581360079,0.0689874898413806,0.03032542692122,0.0339385397284964,-0.085444400239053,0.041330682023712
"Qsox1","grey","grey",0.0720912382812809,0.0939752479344115,0.00366329260675518,-0.0113060394661216,-0.0103338700648732,0.00460084665741426,-0.0433124095055634,0.0375464374717476
"Gm37571","grey","grey",0.0201878281027379,0.0570596827976718,-0.0187348676008899,0.00972920365107613,-0.00326022555992394,0.00863237588258459,0.0141674300976897,0.0128530998934474
"Cep350","turquoise","turquoise",0.0356000505528589,0.11426483135779,-0.0817119752338403,0.076763591698935,0.022733375873889,0.027417764156656,-0.0748608182969853,0.0984877702716381
"Tor1aip1","grey","grey",0.0475195469878353,0.0556135252545893,0.00553380791818685,-0.00746119655317947,0.0135344192008059,0.0236919029325953,-0.0257790806907367,0.0341736936035949
"Tor1aip2","turquoise","turquoise",-0.0086256342276161,0.0450743514451512,-0.0180889262904815,0.0438921810526414,0.0193748967610776,0.00284172509115658,0.019689262822172,-0.0264707231592249
"Fam163a","grey","grey",0.0129218011135687,0.0386424044391308,0.00736495326592951,0.0143603011825411,0.0286290640250227,0.19420518613455,-0.0356453021836629,0.0351876401249606
"Tdrd5","blue","blue",0.231910872074776,0.137526976459724,-0.0145873042575403,-0.164715418352715,-0.00613582576840536,0.016381665304505,-0.0559746065013862,0.102951617582406
"Axdnd1","blue","blue",0.0643297669288852,0.068057006796642,-0.00803308360759477,-0.0257892918898979,0.00811944301012836,0.00570999277995282,-0.00495147317361489,0.0128600077268681
"Gm2000","brown","brown",-0.0401688599062092,-0.0382370637125119,0.260449819883697,-0.00623276191507282,-0.00838086720619892,-0.00678522797791398,0.00704690923643087,-0.0327047584496192
"Soat1","blue","blue",0.0929855405161155,0.0684869803659272,-0.00395164978308905,-0.0679226099247642,0.0337380128553298,0.0298835192833719,0.0257677130650113,-0.00635813353349324
"Gm10031","grey","grey",0.00277752246362054,0.0183086732893499,0.0936939579033327,0.00534710170421194,-0.000594270154416351,-0.016901428723819,-0.00656635908590497,-0.0291353215595382
"Abl2","turquoise","turquoise",0.0400860629798725,0.128322753100622,-0.0426318542177036,0.0713598415516931,0.00847022262571961,0.0298928730675507,-0.0418386345429759,0.0235653494006372
"Tor3a","turquoise","turquoise",-0.0491486580304086,-0.00874944042200069,-0.0136744837082349,0.0509935675981606,0.0139821800951486,0.0246446266138711,0.000998032640389227,-0.0214992479927518
"Fam20b","grey","grey",0.0266450356326631,0.0580351910835375,-0.0300462507293756,0.00523637602997016,0.0583090348571322,0.021268153285833,0.0250384658440055,-0.0120728884172984
"Ralgps2","green","green",0.0742487234199664,0.035426158166853,-0.0154378904487039,-0.0412731917530025,0.218460900477034,0.152217449903736,0.0107866606233933,0.0750661908269683
"Angptl1","grey","grey",0.0211986256138786,0.00107940667657984,-0.0029889837322531,-0.0192350376885093,0.0856960673718103,0.0487134518057761,-0.00298102688615378,0.0186861867993487
"Rasal2","blue","blue",0.168314413711019,0.010354957917393,-0.0886898086613822,-0.244194461179798,0.174203964813354,0.293358721201912,0.246672091683951,0.0665438344003648
"Brinp2","turquoise","turquoise",-0.287436868850148,0.0317045432980768,-0.0475441713557152,0.428975961152586,-0.0991135110709627,0.0596753235141647,-0.117717454210927,0.0930591741557525
"Astn1","turquoise","turquoise",-0.301728965187445,-0.00415891597468393,-0.112858772598486,0.4290479891537,0.0907991570936857,0.0994627906887109,-0.069275721514782,0.0516586481108855
"Gm37679","turquoise","turquoise",-0.177294945789694,-0.0184264818495956,-0.0712503726176746,0.229365538040138,0.0217063825025283,0.0456747913695343,-0.0153133159213192,0.00518031585044668
"Cop1","grey","grey",0.0469605870484217,0.087908182999759,-0.0650546661569269,0.0128073106781892,0.038037181036717,0.0128678182416408,0.0096373668909194,0.0296794495306454
"Tnr","turquoise","turquoise",-0.298408956643037,-0.062960644255983,-0.0594347480165316,0.357997038337014,0.236961594904572,0.290940964493104,-0.0616266705787722,-0.0649586981964706
"Mrps14","brown","brown",0.00423902945987492,0.017015273730663,0.206957155771948,-0.0012840502020922,-0.00317229614193603,-0.0148120706922618,-0.0211637206438573,-0.0141135196878224
"Cacybp","brown","brown",0.031038902688161,0.0406736784206315,0.203166832614698,-0.010133251713691,0.0323159763083952,-0.0167365807747775,-0.0372170046292254,-0.0343643748574744
"Rabgap1l","grey","grey",0.0481310035058124,0.118289645132454,-0.0785726883171542,0.070919296497762,0.191608589678531,-0.0333137687950898,-0.0436535831079014,-0.0151811543796272
"Gm36975","green","green",0.0491725795918742,0.0437107225573441,-0.0338859765618242,-0.0157035437104921,0.156797189948186,-0.0194859637905769,0.00388048481090593,-0.0272208746074837
"Rc3h1","turquoise","turquoise",0.00988402419927373,0.108306073080391,-0.0531797028745657,0.0835914728809147,0.00324565972638706,-0.0292523100897297,-0.0175681635849781,0.013278567443048
"Serpinc1","grey","grey",-0.00701495946153703,0.0105699848971736,-0.0209004722406052,0.0165637223091916,-0.00256097458387836,0.00150034004080397,-0.00595862266112951,0.0160401705091936
"Zbtb37","turquoise","turquoise",-0.0517335430254603,0.00967566123673654,-0.0441382362656389,0.0623766368755107,-0.0241618646564445,0.0149384135874851,0.0273885781489805,0.0169979380695462
"Dars2","blue","blue",0.0951257368623616,0.0926031819010471,-0.014786986125195,-0.0469387823278217,0.0257021987471423,-0.00107535196837824,-0.00723804491123015,0.0225409357565997
"Klhl20","grey","grey",0.0534356259581613,0.085584115130591,-0.0154544740645136,0.0112216782807673,0.0164367364588014,0.00517862479999094,-0.0474405895153656,0.0687305707181731
"Ankrd45","turquoise","turquoise",-0.166499288122655,-0.0011349471801657,-0.0316423160388517,0.201589559913619,-0.0764194585377942,-0.0580247008712583,0.0487989153475137,-0.0518601509939235
"Tex50","turquoise","turquoise",-0.0967148002799722,-0.0203114722831796,-0.00460445598028209,0.102868954782389,-0.0677223248860039,-0.0423281415876134,0.0146372843116654,-0.0458917674171488
"Prdx6","grey","grey",-0.0115582099868427,-0.0173915782429653,0.0808279701766236,-0.000256482314436532,0.00305498129932623,-0.0726616908662323,0.0162209329645789,-0.0639048327888661
"Suco","turquoise","turquoise",-0.0401144100813155,0.0761821460078851,-0.0479565112494413,0.132098632390612,-0.0242947778769146,-0.00158872733588846,-0.0509984814609206,0.0550883889185135
"4930558K02Rik","grey","grey",0.0294907174037999,0.0507777318126738,-0.00892959695200185,0.00429564015004434,0.00681085158356413,0.00326190872400857,-0.0109280575468838,0.00821247433892463
"Gm38304","grey","grey",0.0319995409872661,0.0991552860396156,-0.0454313373039503,0.0484288555138845,-0.00647372343115322,-0.0262337697569613,-0.0429873806670726,-0.0148635241092111
"Dnm3","turquoise","turquoise",-0.00370045172756808,0.222817148824093,-0.11954636290687,0.250034268817018,-0.0762654167607962,-0.0775554674540819,-0.144183266423181,0.0373491188600001
