"gene_name","module","color","kME_turquoise","kME_blue","kME_grey","kME_brown"
"BRD3OS","grey","grey",-0.0422253767073788,0.122041999493841,0.10604342857338,0.124016384417985
"BRD3","grey","grey",0.00953401948948047,0.0484894553938972,0.0841781573247682,0.0773007907454629
"WDR5","grey","grey",0.0406205843189008,0.0512671559498632,0.115960465753419,0.0852256502021112
"OLFM1","blue","blue",-0.201895688978554,0.311765058771694,0.134680339113415,0.129063479628267
"MRPS2","blue","blue",-0.0736402311572275,0.147696809719553,0.0675602485855952,0.0499484071075902
"KCNT1","grey","grey",0.111482737065625,-0.0431378319563055,0.0871159808948279,0.0516883306599695
"CAMSAP1","grey","grey",0.0355846661413512,0.0656930711022569,0.133430305629208,0.0991839627354212
"UBAC1","grey","grey",0.0226859852514868,0.0615425990301895,0.0958489238961569,0.0688892538454421
"NACC2","brown","brown",-0.000136554357870475,0.0769637457343678,0.108045310464653,0.168896762279635
"QSOX2","grey","grey",0.0769356402650131,-0.0278482866610965,0.0617869806655258,0.0297109347646062
"GPSM1","grey","grey",0.0197287826986775,0.0678291437945504,0.106036258737936,0.0736785704772867
"PMPCA","blue","blue",-0.0784711797038664,0.182042732680244,0.116385911135508,0.0842550378515834
"SEC16A","grey","grey",0.00687066329660696,0.0830812110611139,0.123251931865842,0.0853644855799399
"EGFL7","blue","blue",-0.136866328283201,0.243644909484809,0.114975805573605,0.0858113164327639
"AGPAT2","grey","grey",-0.0475357300995606,0.0805935687819885,0.0422071540791521,0.0381013551199144
"FAM69B","blue","blue",-0.0757108459180043,0.182339860156667,0.121438854846856,0.0904757633126978
"SNHG7","blue","blue",-0.00988861459116157,0.110376475852429,0.108855840132017,0.080154156492944
"RABL6","grey","grey",0.0383562306421541,0.0827734947713356,0.163988747731657,0.165827681183829
"AJM1","grey","grey",-0.0503747422996374,0.110046235575379,0.077833041762984,0.0847921001266396
"PHPT1","blue","blue",-0.0854225718987235,0.132682242946621,0.0420206790095149,0.0432637891955014
"EDF1","blue","blue",-0.118286676521573,0.205812773010291,0.0722999596423661,0.0593234369582406
"FBXW5","blue","blue",-0.0758078366008901,0.152852775449676,0.107909233454951,0.142761747377912
"PAXX","blue","blue",-0.0496576273618993,0.127906655079521,0.0764590468227159,0.0707257746447841
"ABCA2","grey","grey",0.0356466594446652,0.0450440191905535,0.0846431970397286,0.0478867070836865
"MAN1B1","blue","blue",-0.105430447344793,0.185610970815683,0.0883355297377751,0.0336144209844609
"DPP7","blue","blue",-0.105198807422964,0.232593824347581,0.128073707970889,0.0898750155457834
"GRIN1","blue","blue",-0.193987663492905,0.348558072813346,0.1526446789977,0.0421972654966343
"SSNA1","blue","blue",-0.081383609931128,0.152048382432648,0.0753885178564084,0.0746026584536672
"TPRN","grey","grey",-0.00978393757245317,0.0704288715252533,0.0822501630671455,0.0659200616552255
"TMEM203","blue","blue",-0.0988506780172632,0.163202736092908,0.0810733982679024,0.0856351323230566
"RNF208","blue","blue",-0.100147633360767,0.176498045868287,0.0971460207064518,0.107545597908545
"TUBB4B","blue","blue",-0.397728550815155,0.503386057419153,0.0956866196208307,0.0378058180455068
"NELFB","grey","grey",-0.0288550561618552,0.100740714098335,0.0917696454977481,0.110821016273242
"EXD3","turquoise","turquoise",0.204238444360115,-0.0977400440802565,0.115356361557144,0.0433374689140568
"NSMF","grey","grey",0.00471255434130293,0.0694887118298536,0.116188982295208,0.137121828333362
"MRPL41","blue","blue",-0.0162835978126206,0.137397980215751,0.121384679764493,0.0956390962971707
"ZMYND19","grey","grey",-0.0559933254702591,0.114297334542285,0.068717191318912,0.0652353526099935
"EHMT1","turquoise","turquoise",0.389644328265292,-0.254396578196878,0.13450769296039,0.0532249938614636
"CACNA1B","turquoise","turquoise",0.488617333963045,-0.287471383245088,0.216643564981125,0.086814989025401
"RIC8A","blue","blue",-0.0670733969008532,0.149432435524797,0.0906064108838299,0.0653021761012136
"SIRT3","grey","grey",0.0108983760928746,0.0624729692249701,0.0820041201878288,0.0587422129956186
"PSMD13","blue","blue",-0.122645705493801,0.258573182925202,0.129858573621919,0.0605640540973175
"B4GALNT4","grey","grey",0.053484158007823,0.0232981212279584,0.101339476186043,0.0855122027449121
"SIGIRR","grey","grey",-0.0202417025396428,0.090280792952692,0.072811320955263,0.0498063891633215
"PTDSS2","grey","grey",0.0137169263787143,0.0891789387260414,0.115052286495026,0.038845203632549
"RNH1","blue","blue",-0.0640521146543889,0.159155520183289,0.0910281476138933,0.052118946325336
"HRAS","blue","blue",-0.122132999569893,0.210260907838304,0.0914206506368462,0.0885251207574393
"PHRF1","grey","grey",0.0368177319724617,0.0263156605901486,0.0751637280569584,0.0490539750109678
"DEAF1","grey","grey",0.0290623029279858,0.100021594595735,0.156659615528724,0.154427179315926
"EPS8L2","blue","blue",-0.0350312729657903,0.0900772285347992,0.05917053606864,0.053775425086771
"TALDO1","blue","blue",-0.142526013858234,0.286542730932901,0.13983320805362,0.0565006211017375
"GATD1","grey","grey",0.0350551577326017,0.0227679719750805,0.0670877003961265,0.0601797416452573
"CEND1","blue","blue",-0.347645003602046,0.46508679742672,0.128764786080166,0.153825651638247
"SLC25A22","blue","blue",-0.116740718738068,0.205050677451446,0.0980865631572123,0.0654662927556317
"RPLP2","blue","blue",-0.0700053528125019,0.119447705114619,0.0381078180706909,0.022284511416104
"CD151","grey","grey",-0.0364761681584292,0.088100526647447,0.0615275452185571,0.0135575171746675
"POLR2L","blue","blue",-0.109432865622361,0.177319336459393,0.0544254627139466,0.045862379857403
"CHID1","blue","blue",-0.0545888188064996,0.120211600752443,0.0729756079525091,0.0363632390876728
"AP2A2","blue","blue",-0.192003999891415,0.373362946894559,0.168999881364259,0.0652745512271415
"TOLLIP","blue","blue",-0.178115537147216,0.315822833149429,0.14104419963458,0.109499977550356
"BRSK2","grey","grey",0.0049027909203193,0.0878462294122749,0.132841963718544,0.10928088059752
"MOB2","grey","grey",-0.0113340965691932,0.0781094517963213,0.0716173990526263,0.0369643986600586
"DUSP8","grey","grey",-0.0274845954886792,0.108000592825179,0.117216092973324,0.128104832934368
"KRTAP5-AS1","turquoise","turquoise",0.249743657480439,-0.152407804967655,0.10852001862423,0.0538426517938977
"MRPL23","blue","blue",-0.0667015721699152,0.155224331892264,0.0768357696485914,0.0434909035042454
"TH","blue","blue",-0.359916778335931,0.472992191238204,0.0811475594381013,0.0289350919811665
"CD81","blue","blue",-0.250490010491643,0.3273894268103,0.0744769823390445,0.0351121872349672
"TSSC4","grey","grey",-0.0469407046479879,0.0940717100942562,0.0565026768237104,0.0513919147459454
"KCNQ1OT1","turquoise","turquoise",0.574223684526017,-0.366070516437365,0.19673244482405,0.0894406210809957
"CDKN1C","grey","grey",0.0104151173165562,-0.0317833122443859,-0.0153778052098748,-0.0125356789349674
"PHLDA2","grey","grey",-0.050362353244528,0.0920263219342781,0.0402609223736163,0.0316604197259925
"NAP1L4","blue","blue",-0.113044340516952,0.289310126287243,0.179365619584901,0.105715214647052
"CARS","blue","blue",-0.0358699558209833,0.168182558224882,0.142183774471183,0.0691913335424422
"OSBPL5","grey","grey",0.166209081382101,-0.0663216271792866,0.114902017587633,0.0395971016603852
"ZNF195","grey","grey",0.109621780359647,-0.0239232723398573,0.105381785523632,0.0702315563644543
"NUP98","turquoise","turquoise",0.204763781056047,-0.105677862934158,0.121511591741464,0.0393781060474034
"STIM1","turquoise","turquoise",0.242573301988048,-0.110782488004501,0.140999858591257,0.0673454568933847
"RRM1","blue","blue",-0.0784107096915631,0.162152332671994,0.0884450441596861,0.0420707610448012
"SMPD1","blue","blue",-0.159341864636311,0.246060990825436,0.100736828225817,0.0468083066255588
"APBB1","blue","blue",-0.188794089805675,0.318409703935587,0.125000963400715,0.0606768912946414
"TRIM3","grey","grey",-0.00352491280492115,0.0915738398477248,0.0920400800208518,0.0240105474136345
"ARFIP2","grey","grey",-0.079318396742005,0.163361341051523,0.0905248581493608,0.0708569550125564
"DNHD1","turquoise","turquoise",0.239819583155239,-0.134069217761594,0.10424972090611,0.0549007378646707
"RRP8","grey","grey",-0.0287639063724794,0.0801356999238995,0.0573196955471726,0.0394571091676168
"ILK","grey","grey",-0.0267977417279626,0.135630211150601,0.119663642231063,0.0605065846638419
"TAF10","grey","grey",-0.0440123445008609,0.0957059281028705,0.0498356734355371,0.0467492744896263
"TPP1","blue","blue",-0.135701986664995,0.236767905930555,0.101633859441358,0.0400781621585228
"MRPL17","blue","blue",-0.0913089586162081,0.170350331821705,0.07140994434256,0.041751853037422
"AC087280.2","turquoise","turquoise",0.367072772896754,-0.207261479443925,0.151850117659818,0.0735296536256086
"SYT9","turquoise","turquoise",0.241481261970336,-0.113310395273102,0.12519599209975,0.0697800884611015
"PPFIBP2","turquoise","turquoise",0.195934241466861,-0.0834590690898065,0.114415541179358,0.0571670301324254
"EIF3F","blue","blue",-0.0230044262380278,0.119185611040466,0.111581800715947,0.0943339634938563
"TUB","blue","blue",-0.0343298285785138,0.172036751492797,0.195409948068518,0.265288935559226
"RIC3","grey","grey",0.106223890802567,0.0212397054327693,0.138550936547676,0.0581975188731532
"LMO1","grey","grey",0.0279963084150968,0.0410771965155673,0.0779591086781568,0.0529799971408986
"STK33","turquoise","turquoise",0.321956525992979,-0.192526393944774,0.114205258173039,0.0320749316570143
"TRIM66","grey","grey",0.144161789058775,-0.0546908170724073,0.102574236068784,0.0715939223463942
"RPL27A","blue","blue",-0.097589908830693,0.12224736497092,0.0185174892308388,0.0240064827515657
"AKIP1","grey","grey",0.00478827408752796,0.0600400234458014,0.0696951385236114,0.057374844567317
"TMEM9B","blue","blue",-0.062933813239971,0.143102347756492,0.0957605034890574,0.0622839928268771
"NRIP3","blue","blue",-0.204379447658493,0.324712277893871,0.149629853198693,0.177774486287798
"DENND5A","turquoise","turquoise",0.167140845927348,-0.0511070926887919,0.138712590960889,0.1109053225691
"TMEM41B","grey","grey",0.0977339826219144,0.0227175156805972,0.143884148076315,0.0881649233004169
"IPO7","blue","blue",-0.101754801625359,0.206689396701937,0.139367055585984,0.105028857406466
"SWAP70","turquoise","turquoise",0.262895812041223,-0.16232169789034,0.0874187050939666,0.0155954939938268
"SBF2","turquoise","turquoise",0.465728160566326,-0.291323128566079,0.156068453525819,0.0560997296849221
"ADM","grey","grey",-0.0524197188719889,0.0936477835886768,0.0578439568231278,0.0416779579952338
"AMPD3","grey","grey",0.110853836769857,0.0258045988811702,0.158899898702187,0.0928198533564236
"MTRNR2L8","grey","grey",-0.0396307488444433,0.0824685704499722,0.07377812742091,0.132414333778939
"RNF141","brown","brown",-0.0252689007632987,0.0767476689709358,0.0701718501708286,0.132625185496338
"CTR9","blue","blue",-0.0821681744814158,0.173347268959351,0.115835815529882,0.0552725486081342
"EIF4G2","blue","blue",-0.239443868498912,0.327301003972299,0.129670299108511,0.211987686569205
"ZBED5","turquoise","turquoise",0.127045703585175,-0.0427732703503967,0.0931283817852852,0.0470279977278889
"USP47","grey","grey",0.107595870210986,0.0738390811803658,0.207036254156503,0.12476402859594
"DKK3","blue","blue",-0.454109256510532,0.555733261605971,0.0882610643094862,0.0630914317196297
"MICAL2","grey","grey",0.147516909969638,-0.071483345471174,0.0920307288657941,0.066136888004862
"PARVA","grey","grey",-0.00660273732206413,0.0721821395183266,0.0707805305598167,0.0474168454719927
"TEAD1","turquoise","turquoise",0.188672035193181,-0.115797326276928,0.0773435871334792,0.0437313805581246
"BTBD10","grey","grey",0.0608339645024353,0.079823972948722,0.161295004757514,0.0969793711973903
"FAR1","turquoise","turquoise",0.140602034535029,-0.00671956802793412,0.141916682912052,0.0967120809642323
"RRAS2","turquoise","turquoise",0.184966592339351,-0.060973661246179,0.132316370920246,0.0786612350636366
"COPB1","grey","grey",-0.0240870568419097,0.110193386362013,0.114933348568609,0.0398628243830921
"PSMA1","turquoise","turquoise",0.191488271040902,-0.0653570088598464,0.12090972747563,0.0482334142932337
"PDE3B","turquoise","turquoise",0.384122100478203,-0.206800750392369,0.182741816024589,0.115919913819094
"SOX6","turquoise","turquoise",0.331113074410533,-0.150686642232351,0.174183953641846,0.104693756024277
"C11orf58","grey","grey",0.0291903822318562,0.0985723388032787,0.135212884727758,0.0950766042896569
"PLEKHA7","turquoise","turquoise",0.184992927333261,-0.0987234933042151,0.0814434576021156,0.0291814275074807
"RPS13","blue","blue",-0.100797297280021,0.166230642903416,0.0544444603983231,0.0322669943914068
"PIK3C2A","turquoise","turquoise",0.271617676697076,-0.140554012604641,0.129532123837333,0.0833099261516444
"NUCB2","grey","grey",0.0866641207318042,0.00563617893160522,0.100159832279315,0.0585570314355547
"NCR3LG1","turquoise","turquoise",0.175872311801576,-0.092444964899414,0.0928072359576205,0.0431054325915063
"ABCC8","grey","grey",0.185324432497636,-0.0894389664814652,0.101026399895594,0.0300464112714747
"KCNC1","grey","grey",0.0794745988756144,-0.0153023582578317,0.0681889915511801,0.0527444683864947
"SERGEF","turquoise","turquoise",0.241528876255811,-0.0573004433430755,0.192249758209887,0.112214496657162
"HPS5","grey","grey",0.0985312802827585,-0.0369102829698731,0.0699667031146502,0.043559750935144
"GTF2H1","grey","grey",0.0555744778524781,0.03833752651375,0.118114058509588,0.0994941236998039
"LDHA","blue","blue",-0.423239353349464,0.543708346397274,0.0888710125476989,0.0530510522425277
"TSG101","blue","blue",-0.00872229647345347,0.126494622750366,0.120626511973407,0.0883898889573461
"UEVLD","grey","grey",0.0803995214904159,0.00571618537942427,0.0993283729066421,0.0699694110638972
"SPTY2D1","grey","grey",0.00375675111691608,0.0446040103841583,0.0635185528711949,0.0401071908607046
"PTPN5","grey","grey",0.0523726430144606,0.00976990754945197,0.0787097251432755,0.054210085661514
"ZDHHC13","grey","grey",0.0927279090549784,-0.00836078751583972,0.110662271994689,0.0688006014634532
"NAV2","turquoise","turquoise",0.540031632423106,-0.369917240759359,0.141469489576118,0.033915663857995
"HTATIP2","grey","grey",0.0253446639227624,0.0281450213219677,0.0596596002549342,0.0379638038652429
"PRMT3","turquoise","turquoise",0.241773323961299,-0.139851834581972,0.0991412558598902,0.0254249146486897
"ANO5","turquoise","turquoise",0.160183602744644,-0.0437452570844385,0.136869897971591,0.0873354328403056
"SLC17A6","grey","grey",-0.0521904778783909,0.0935337649045099,0.043257630578965,0.0227902768302516
"GAS2","turquoise","turquoise",0.32629594370215,-0.196976460510503,0.124190733671934,0.0486126384439727
"SVIP","blue","blue",-0.0866868390057104,0.189054545121172,0.112146320489665,0.115682695193968
"LUZP2","turquoise","turquoise",0.294621676874873,-0.123392350348613,0.157220700594934,0.0897887872302615
"CCDC34","grey","grey",-0.00942680849875975,0.0811499336517311,0.0727671472717353,0.0475148600192988
"LGR4","turquoise","turquoise",0.191204015141285,-0.101818605349962,0.0868796126649469,0.0305053338025612
"LIN7C","grey","grey",-0.0236126053107715,0.0826146790615507,0.089447642924719,0.114332245088136
"BDNF-AS","turquoise","turquoise",0.102188803698115,-0.0449652110154798,0.0433431285767295,0.0155818083491269
"BDNF","grey","grey",0.0122416843896029,0.0747110128894433,0.100934785411343,0.0652171734831579
"METTL15","turquoise","turquoise",0.255740507072319,-0.130165269306439,0.119489614456125,0.0535005433681204
"ARL14EP","grey","grey",-0.0220019935475362,0.0993887459656688,0.0968243808822029,0.0682679375573432
"MPPED2","turquoise","turquoise",0.35285231847779,-0.183796085087883,0.174031321222828,0.106118057884251
"DNAJC24","turquoise","turquoise",0.156592239019234,-0.0608096771538226,0.0997988428192569,0.0636374864348449
"IMMP1L","turquoise","turquoise",0.196447864586083,-0.103224213146986,0.0918252134872893,0.0448614788413939
"ELP4","turquoise","turquoise",0.307805691053843,-0.185962822920051,0.113694394363526,0.0439396902681526
"EIF3M","grey","grey",-0.0218979863799036,0.129218704310191,0.109227132792078,0.060140894366711
"QSER1","turquoise","turquoise",0.271506790074893,-0.171641932421958,0.0960907843901092,0.02841972619887
"TCP11L1","grey","grey",0.0159112229353257,0.0935933138983673,0.143160466885876,0.158295931058761
"CSTF3","grey","grey",0.10615696840316,0.0205357087381798,0.147081154353577,0.0892823126483666
"HIPK3","turquoise","turquoise",0.113391691830727,-0.00248754312275046,0.132817903291959,0.12062100467953
"KIAA1549L","turquoise","turquoise",0.170574365533835,-0.0378807091214025,0.154679057774593,0.0847216168708085
"FBXO3","blue","blue",-0.0869118870772384,0.197076548529728,0.124225402382333,0.0696040304473727
"CAPRIN1","blue","blue",-0.0599571112604283,0.175067932062847,0.139826538229431,0.0736859028060438
"NAT10","grey","grey",0.0608932498859198,0.0513464977577569,0.132999849890481,0.0517202546892619
"APIP","turquoise","turquoise",0.114596361869697,-0.0216537327357639,0.0844924832404294,0.0397180857656321
"PDHX","grey","grey",0.00510277355123897,0.13636612868224,0.162828157097,0.102283215793705
"SLC1A2","grey","grey",0.058639060833406,-0.0353745894359934,0.0406853789151622,0.0388442347020699
"FJX1","blue","blue",-0.0882807380617904,0.158170424137049,0.0984717272712903,0.0901861413735961
"TRIM44","brown","brown",0.05644968490469,0.119171027977523,0.197071705331264,0.274940137069523
"LDLRAD3","turquoise","turquoise",0.417088510022613,-0.256936408816138,0.157961458272256,0.0732753822513136
"COMMD9","grey","grey",-0.0278344338573862,0.111030750263375,0.0853848078343705,0.0635165112078146
"TRAF6","turquoise","turquoise",0.168233898584905,-0.0725600666692227,0.0997283947855018,0.0465519510361777
"C11orf74","grey","grey",0.0188539706612589,0.085413616966268,0.101219808927094,0.0679846786553114
"LRRC4C","turquoise","turquoise",0.615983021789164,-0.416221825093803,0.171604042074526,0.056783979163794
"API5","grey","grey",-0.0352591368624273,0.133699204502348,0.123762927630877,0.0768569725284719
"TTC17","turquoise","turquoise",0.40638738882719,-0.228171070261545,0.181049562906048,0.0801769047689324
"AC068205.1","turquoise","turquoise",0.348840463879957,-0.205405130398678,0.143127159707851,0.0670343180634798
"HSD17B12","grey","grey",0.000745680325835712,0.183769117316972,0.196038822626868,0.109923206289887
"ALKBH3","grey","grey",0.103682454574889,-0.0358997943124804,0.0748855850761709,0.0404855515791477
"C11orf96","grey","grey",-0.0564722962074293,0.0965977756019623,0.0436815720969954,0.0290733203268482
"EXT2","turquoise","turquoise",0.192223775558264,-0.0724953644483057,0.124220872726313,0.036212485678876
"PRDM11","grey","grey",0.0787410473126948,-0.0300740714877056,0.0634661230960397,0.0561163324665156
"SYT13","blue","blue",-0.158855647093111,0.271961867158449,0.14832753652691,0.203202284116932
"CHST1","blue","blue",-0.117973433429659,0.230773476825607,0.146042839026124,0.153750070634856
"SLC35C1","grey","grey",-0.0526713952591076,0.110689457490632,0.0762935718368715,0.0813285704331954
"CRY2","grey","grey",0.0171623591518864,0.0938160863164138,0.145263666007777,0.116027504656551
"MAPK8IP1","blue","blue",-0.104395155779305,0.188614730774038,0.123448289641455,0.149218714406913
"PEX16","blue","blue",-0.0571267592537732,0.122976420924719,0.0736330356835703,0.0515566096579992
"PHF21A","turquoise","turquoise",0.368033924753473,-0.225303799861491,0.135082736873669,0.0552319540608862
"CREB3L1","grey","grey",-0.00815404418386445,0.0804358838153792,0.095338304040189,0.0647449440471151
"DGKZ","grey","grey",0.0898111151515802,0.0382873041337124,0.173090884922519,0.135649963977268
"AMBRA1","grey","grey",0.0408025745709214,0.0868667656602121,0.125136720868419,0.0776650226573078
"ATG13","grey","grey",0.0424242532474845,0.0452052851661502,0.105918396376395,0.0718797548170745
"ARHGAP1","grey","grey",0.0854225060333009,-0.00874964743224873,0.0927281788568797,0.0525524856855607
"CKAP5","blue","blue",-0.134698623833265,0.266077997081453,0.141711679540053,0.0317717426141572
"LRP4","turquoise","turquoise",0.348533609750417,-0.221894446150391,0.118509992702638,0.027003532706249
"C11orf49","grey","grey",0.183657192171379,-0.00140718425953452,0.178126591854951,0.0782827711308631
"ARFGAP2","blue","blue",-0.0832047656464455,0.189985736012683,0.114028282895221,0.073307195306484
"ACP2","blue","blue",-0.104903407485033,0.182667512320986,0.0922301624448106,0.0615162263171414
"MADD","blue","blue",-0.0785790957665432,0.229419332440894,0.168722215095004,0.149421535145479
"SLC39A13","grey","grey",-0.0130799807818316,0.0634404985860355,0.0548565865519194,0.0308177522985235
"PSMC3","blue","blue",-0.153397906458348,0.256814178253661,0.105802160804532,0.0639248108868911
"CELF1","turquoise","turquoise",0.282986668597735,-0.132788965496495,0.169377161040274,0.102346886664921
"NDUFS3","blue","blue",-0.141074251741639,0.248426138706094,0.0942948110254599,0.0650829941298895
"MTCH2","grey","grey",-0.00988920891690456,0.121609787303737,0.119625279553727,0.0846457626605732
"FNBP4","turquoise","turquoise",0.389163774920058,-0.233711660766011,0.146337372030468,0.0487697127080285
"NUP160","turquoise","turquoise",0.264924327151249,-0.151758509645059,0.114938630330561,0.0440053628497089
"PTPRJ","turquoise","turquoise",0.428512690747628,-0.264748078237636,0.162219896120584,0.0571391874068647
"LRRC55","blue","blue",-0.0818747894297731,0.153703530012835,0.110283061529604,0.131805975564446
"SSRP1","blue","blue",-0.0871701283585192,0.159634747855512,0.094222493866025,0.0627596475615294
"TIMM10","blue","blue",-0.0708974912211754,0.15211933186534,0.0717684287946568,0.0532200910887145
"UBE2L6","blue","blue",-0.0593023648231521,0.120218976546065,0.0567839811265309,0.0464789321380826
"YPEL4","grey","grey",-0.0216020934000256,0.0810463931283039,0.0683103757656993,0.0646876610422952
"ZDHHC5","grey","grey",0.0118376672683688,0.0410984376418222,0.078955954058638,0.0666894008954778
"MED19","grey","grey",-0.0370743827303804,0.134530520600213,0.112357599026464,0.0563852896749604
"CTNND1","grey","grey",0.100283237046095,-0.0236853139610363,0.0904126366866755,0.0333485487519372
"DTX4","grey","grey",0.0742951405965071,-0.00326111796773959,0.0915221595996824,0.0805278068839832
"OSBP","blue","blue",-0.0464681706875187,0.132952426851607,0.106436120386642,0.0879059726430329
"STX3","turquoise","turquoise",0.160926402448288,-0.0648636243028419,0.113828028174732,0.0842099647371051
"MRPL16","blue","blue",-0.042761543198362,0.100034975529579,0.0580068947678438,0.0337942315288097
"PRPF19","blue","blue",-0.234326373704541,0.371296002093889,0.143337242296925,0.0652436860085678
"TMEM132A","blue","blue",-0.102260029974014,0.203376662879394,0.112835973359022,0.0443772676192439
"VPS37C","grey","grey",0.0414758546041608,0.0196389078807789,0.0711762056741143,0.0488516552993219
"DDB1","blue","blue",-0.17869319393826,0.337326551699889,0.144278404730804,0.0799183669058472
"CPSF7","grey","grey",0.0193867248515054,0.0583340313324116,0.0988473659076973,0.0676452239791146
"AP003108.2","grey","grey",0.195347986913545,-0.0692476589155026,0.134546033545551,0.0610091624541534
"SYT7","blue","blue",0.00254415378707211,0.120499535333394,0.161712220782042,0.154611050036994
"DAGLA","grey","grey",0.0218109201007453,0.0516669301365759,0.0884989641779913,0.0428312849329721
"TMEM258","blue","blue",-0.0477275612073813,0.11610824257847,0.0593493721309833,0.0361522706345632
"FADS2","grey","grey",0.0274387539660421,0.0235410722242713,0.0528042357386024,0.0247321466463561
"FADS1","grey","grey",0.0120131763359451,0.0492697592958571,0.0755724795223315,0.0451263533199881
"FADS3","grey","grey",-0.00597664799071533,0.0745568067137606,0.0809318674992098,0.0381399599031403
"FTH1","blue","blue",-0.272343340414534,0.278726001884714,0.00245125250302278,0.0221236263596839
"INCENP","grey","grey",0.0123611066554047,0.0549265274469927,0.0736031277101436,0.0319250281116295
"ASRGL1","blue","blue",-0.0865056453036752,0.233344425706758,0.157519834758003,0.135517114384132
"B3GAT3","blue","blue",-0.0950376981781214,0.177185729461452,0.0927531137710086,0.0762152750481926
"GANAB","blue","blue",-0.0978529243176245,0.189544389331324,0.104486434740747,0.033487380389234
"INTS5","grey","grey",-0.0556934613478951,0.0962846079127498,0.0507364192014135,0.0203264708124921
"UQCC3","blue","blue",-0.0759437874800032,0.151760596813376,0.071014442732156,0.0503535017720242
"UBXN1","blue","blue",-0.0783954079009474,0.151494892664093,0.0782742924174758,0.0411184174723432
"GNG3","blue","blue",-0.245801117004077,0.341678512440753,0.0852715923937609,0.106299287076362
"TTC9C","grey","grey",-0.00137419279722397,0.0868282969760452,0.0972432915779659,0.0633586183615194
"POLR2G","grey","grey",-0.0297637295778914,0.0595425327494113,0.0313369098984402,0.0133948303651078
"TAF6L","grey","grey",0.00141228536734409,0.0654125713790801,0.0742425343750223,0.0372798786217194
"TMEM223","blue","blue",-0.0465222560750515,0.121928589364478,0.0800181359043706,0.0516548963175395
"NXF1","grey","grey",0.0329982273251662,0.0165943226099543,0.0548095850940339,0.0170862086670144
"STX5","grey","grey",0.0636402062121923,0.00840115579584253,0.0809380703072336,0.0418795382401381
"WDR74","grey","grey",-0.0343479421566855,0.0880214092999275,0.0629489549033109,0.0278488490662673
"SLC3A2","blue","blue",-0.0791671866661487,0.169761326537802,0.106840161358258,0.0274373203418713
"PLA2G16","grey","grey",-0.0175520008503672,0.0650672153861268,0.0580421075821708,0.0676822797554693
"ATL3","grey","grey",0.058015359949998,0.00644006233892038,0.0854337106666148,0.0564804074215623
"RTN3","blue","blue",-0.502764171605623,0.578426655047074,0.0596866097752291,0.0398563083801492
"SPINDOC","turquoise","turquoise",0.134043733638888,-0.0527857302322187,0.0867814723239558,0.0451789821522165
"MARK2","grey","grey",0.10763839270609,-0.00252223296899992,0.133116276915227,0.0896096073298692
"OTUB1","blue","blue",-0.17804587495228,0.294875815788705,0.118521043949041,0.0991779660874346
"STIP1","blue","blue",-0.158558396504246,0.271789018618235,0.123487930623799,0.0691804429134267
"NUDT22","blue","blue",-0.052810430363353,0.132206256526691,0.0840069469077725,0.0854378127361229
"DNAJC4","grey","grey",-0.0379679242924477,0.0965995642963681,0.0677409999999209,0.0588299663139037
"VEGFB","blue","blue",-0.0550264239113209,0.137649331406662,0.0906574813829097,0.0839558857238104
"FKBP2","blue","blue",-0.155953342660433,0.244225424714254,0.0780522095237093,0.0518821491493318
"BAD","blue","blue",-0.0979272129377695,0.191769265915995,0.103156207688842,0.111929089228786
"GPR137","grey","grey",-0.0173610275977224,0.0763885861827266,0.0715841911400961,0.0550145137201719
"ESRRA","grey","grey",0.0191620897377879,0.0601087463592137,0.091870011072378,0.0520079457714823
"TRMT112","blue","blue",-0.124848738201598,0.205430866178532,0.0609109890692117,0.0359228358200693
"PRDX5","blue","blue",-0.179811819191402,0.282627493752458,0.0810607299742925,0.0610036590076124
"NRXN2","blue","blue",-0.0773170921078755,0.207734584517017,0.167156260910612,0.15142634270768
"SF1","grey","grey",0.00305177949745557,0.102273713368951,0.121290392860385,0.0769309133149588
"MEN1","grey","grey",-0.0289439311078519,0.0940037271482153,0.0776879194726615,0.0540387771141532
"EHD1","blue","blue",-0.0673044962943922,0.12113297364112,0.0643910010895053,0.0414631503623576
"ATG2A","grey","grey",0.00586579508518239,0.0402008644038008,0.0623992369403027,0.0675323707956136
"PPP2R5B","blue","blue",-0.113788600009911,0.211222611978039,0.121618075447161,0.128114932806873
"SAC3D1","blue","blue",-0.0547569331383459,0.11052922794019,0.0616652267287909,0.0527383498781391
"ZFPL1","grey","grey",-0.0290048036307945,0.0778271936935036,0.0584156406676429,0.0350703980659929
"VPS51","blue","blue",-0.0589450270340915,0.187751322196774,0.12378514073408,0.0621033672523108
"TM7SF2","blue","blue",-0.134673441381033,0.221447820458405,0.100774207325243,0.0491163007514046
"FAU","blue","blue",-0.132102551221283,0.19325398204572,0.0494112374289774,0.0338086413677654
"SYVN1","grey","grey",-0.019834199130446,0.0513159598141002,0.0504972008385229,0.0188749458757652
"MRPL49","grey","grey",-0.0586881109449029,0.116175399312567,0.066155578921865,0.0527041839550282
"CAPN1","blue","blue",-0.0992923968370951,0.216040540051666,0.132060172265506,0.0750282222757787
"DPF2","grey","grey",0.0228376136976516,0.0388677344470856,0.0806748440421795,0.0446122025975135
