"gene_name","module","color","kME_grey","kME_turquoise","kME_green","kME_yellow","kME_red","kME_blue","kME_pink","kME_brown","kME_black"
"Tpm3","grey","grey",0.0686337540207569,-0.0509312282707993,-0.0339357271126553,0.0156934960571423,0.070583051693582,-0.00207639333073293,-0.00780183113375499,0.065647929890204,0.0376348320496695
"Nup210l","grey","grey",0.0112415959389142,0.008000764095694,-0.0138322148505804,-0.0121937756223642,0.00609471973618648,0.0525297294000358,-0.00342605650922368,-0.00698396804809293,0.0177204229376627
"Rab13","turquoise","turquoise",-0.0268664523294758,0.132278029722439,0.0355021701150334,-0.0504482136606145,-0.0840614826831396,0.00352813393621142,0.0892618321578127,-0.106686365531211,0.0410382753859969
"Jtb","grey","grey",0.0041420072402277,-0.0553532410388531,-0.0262325536399677,0.0162985752572067,0.0274982503163811,0.0865257025843007,-0.0162612633443812,0.0362715506761444,-0.0309864985891676
"Slc39a1","grey","grey",-0.015237006774007,-0.0269760003124893,-0.00943194198842717,0.00710146718252257,0.00327998190359333,0.0327114622867772,-0.00924969757831762,0.0109364199894712,-0.0237368567161996
"Crtc2","grey","grey",-0.00276768877475172,-0.00497082736886481,-0.0294030796725078,-0.0219749975346295,0.0160948906594507,0.0192773094430337,-0.00313076588687211,-0.0022959879386487,0.00946323079662336
"Dennd4b","grey","grey",-0.00339356921757662,-0.00350551803883125,-0.0132243783517107,-0.000339532125126006,0.00488154068482733,0.016021582792293,-0.00730557167672638,0.00499661891379821,0.00291432085318039
"Gatad2b","grey","grey",0.0914900998705143,0.00943751942377436,-0.0560015098281118,-0.0444870103490594,0.0751565485889829,-0.0434064943392524,-0.0167145732881307,0.020742103779015,0.0833463165440911
"Slc27a3","grey","grey",-0.0144151392702201,0.0198181144993245,-0.00246780611041496,-0.00895930698330178,-0.0222421479369086,0.0125599808453443,0.0157581200408323,-0.0189225189218045,0.00324312956473168
"Ints3","grey","grey",0.0911077717146978,-0.0598385129691076,-0.0213042041648898,0.0387134217676411,0.0705737023642223,0.00639198250172107,-0.0243372520073287,0.0781150669481727,0.0116360633985788
"Ilf2","grey","grey",0.0350012902908448,-0.00743207665870648,0.0220014064832108,0.0284871674887401,-0.00277713252532942,0.0356914510103443,0.00686563450373267,0.0228526084611472,-0.017421772081608
"Snapin","grey","grey",0.0458029093870249,-0.0502056570019282,-0.000158236899778347,0.0340762588312733,0.0315912221229945,0.0421421890764689,-0.0337355599729693,0.0533167341356041,-0.0131933575128245
"Chtop","grey","grey",0.0107512003169046,-0.00945193724063753,0.00415358580588804,0.0125015619452255,0.000967293901665846,0.0655180462711939,-0.0231289707379399,0.0107874678504379,-0.0089822549664126
"Lor","grey","grey",0.00809809454654952,-0.00426878347692102,0.00468423126027192,0.0269247217624171,-0.00479483757253038,0.080086798013206,0.00272703906600398,0.00607821689874591,-0.0212497946472713
"Sprr2a2","grey","grey",-0.0174940607283059,0.017561513920633,0.0598035561716109,0.0293887449524799,-0.0471961700220444,-0.0232562392131484,-0.015047427795852,-0.00939750678028311,-0.0501671656671962
"Gm9774","blue","blue",-0.0211509254658076,0.0092126579216027,-0.0234477073683667,-0.0262426113645794,-0.00234097150683178,0.100917339562621,0.0118281743582362,-0.0200185834220103,-0.000715308038782719
"Gm37245","grey","grey",0.0211872420163144,0.0173414530738976,0.0610579753369917,0.0487790194427688,-0.0260753647313522,-0.00936530018707462,0.0301628257710651,0.00415904784341964,-0.00976703583469108
"S100a10","grey","grey",-0.0106359347138511,0.00244432468002323,-0.0345022582560701,-0.0174342169022721,0.0232077575015526,0.138940656583245,-0.030593610220494,-0.0194603386812845,0.0179263825191581
"Them4","grey","grey",0.033777751991313,-0.0224633800598567,0.0114346886678143,0.024319227858009,0.0154716361746922,0.0139681062798486,-0.00941600910814127,0.0299283487679175,-0.013841132831664
"Tdrkh","grey","grey",0.0296214280252438,0.0107889682560551,0.0535516497386986,0.0420813403274276,-0.0378665747128486,-0.00682377567766583,0.0384652522848003,0.0111553976681339,-0.0241118453990476
"Oaz3","grey","grey",0.0131350669600535,0.00444406613472319,0.0324780357114179,0.028542365572805,-0.0221274711154407,-0.011106714861871,0.0287981902738317,0.00625188552830189,-0.0228902501308138
"Mrpl9","grey","grey",0.0449232498513159,-0.00354128169320926,0.0247883815372231,0.0259413142087547,0.00409826592468796,0.0407816994130455,0.00339912683954729,0.0175418083991659,-0.0006643214520444
"Riiad1","grey","grey",0.0450966607447106,-0.0708863595863975,0.00172694209412059,0.0596873138742428,0.0393400425548008,0.00555899337715838,-0.0260480578382479,0.0821565690175106,-0.0222203108863874
"Celf3","grey","grey",0.0892461610994951,-0.13393890459083,-0.208750696636748,-0.0769123715688701,0.237950743032508,0.0492574506888072,-0.141894271601583,0.11854536223007,0.11768322145427
"Snx27","grey","grey",0.0717265262521882,-0.00576467175448083,0.0436973652693792,0.0518099891389684,0.0072135398816873,-0.0207567693473032,0.0208669482897606,0.0412112275909092,0.00547765088935408
"Tuft1","turquoise","turquoise",-0.0631921732531817,0.178142895756227,0.0223565624185945,-0.0927280971145378,-0.120574566568632,0.0124194463021905,0.110687927037641,-0.15834257084884,0.0534603108312906
"Gm15234","turquoise","turquoise",-0.050899462585231,0.0761533681759128,-0.00508836505460259,-0.0528646314064842,-0.051283922259258,0.0210277683325673,0.0405473973589266,-0.0783192565044051,0.018206624979309
"Selenbp2","turquoise","turquoise",-0.0764601326895626,0.138050432138234,-0.019879089383566,-0.100680083625319,-0.0817375004127946,-0.00208839558887582,0.0771191096051524,-0.136414639269874,0.0503083061935666
"Cgn","turquoise","turquoise",-0.0221996211379729,0.138510414904813,0.0137941237707326,-0.0613314015021441,-0.0844284150380125,0.0071747857641691,0.11677995480757,-0.106216002565386,0.05113285587773
"Pogz","grey","grey",0.0656178121086857,0.00243243454117863,-0.0167968571911186,-0.0112678764494804,0.0392879626298725,-0.0385249690429994,-0.0175340755500322,0.0186068977238466,0.0439177536113765
"Psmb4","blue","blue",-0.037973300509698,-0.0108422803957323,-0.0307451874827625,-0.0223486497641301,8.14524205510525e-06,0.236777665038809,-0.0270713792581137,-0.0160545433587974,-0.019075201100254
"Rfx5","grey","grey",-0.0250514219743351,0.0732759786398372,0.0242757350530682,-0.0279144244981728,-0.0566297920650655,0.0121742382495883,0.0493221124271347,-0.0655100944954348,0.0182883080992339
"Pi4kb","grey","grey",0.0327713794816545,0.0251723693330118,0.0509018888934783,0.0227520340528654,-0.0176328468806659,-0.00858208172510765,0.0600943276778428,-0.00597927554381548,0.0203818770773336
"Gm15265","grey","grey",0.0268657121619893,0.02970962459247,0.0339877375595795,0.00971577116793746,-0.0131318986436454,-0.000557635127343158,0.042905528306319,-0.01066200948072,0.0152062621624401
"Zfp687","grey","grey",0.00598224660683206,-0.0189216501781176,-0.00655691194152333,0.0128790567147408,-9.54072221032339e-05,0.0365003596935919,0.0132513769009891,0.0172926854887356,-0.00989948275841533
"Psmd4","grey","grey",-0.00780954795386347,0.0636713587138263,-0.0732722069579531,-0.0923052540253144,0.0138459378047363,0.110488796657711,-0.000711191436348521,-0.0643170515546926,0.062247698806544
"Pip5k1a","grey","grey",0.0772510390078482,0.0367564904446623,-0.0409451432383653,-0.0436330601975024,0.0515349120734762,-0.0231443778734573,0.00197058581865297,-0.00163665701895771,0.089962023227179
"Vps72","grey","grey",0.0189997604465155,-0.0257545861760233,-0.0295998376245061,-0.00331129009142093,0.0384459944398544,0.0640996177453122,-0.0215887975165171,0.0207215277262401,1.08225637009317e-05
"Scnm1","blue","blue",-0.00806196810933967,-0.00433417731576754,-0.0191652159002779,-0.0148038520417298,0.00268761969245317,0.0794617459475672,-0.00620324794615532,-0.00836731389678107,-0.00232857980250674
"Lysmd1","grey","grey",0.00411957328528563,0.0259098258048622,0.0141989332905471,-0.00565311321236235,-0.0220347926683041,0.027804262040341,0.0321296069440672,-0.0204083854756091,-0.00482420581757684
"Sema6c","grey","grey",0.00646770868522387,-0.0143879107421353,-0.0242300267088243,7.09884456005326e-05,0.0157287280998759,0.0242194954991292,0.0128970465840973,0.0137242023212078,0.00141600064720487
"Gabpb2","grey","grey",0.0863205064868432,-0.0602378898132411,0.0212807144598505,0.0621550660671538,0.0508970386373709,-0.0270008757103303,0.000929445818153162,0.0828133018633123,-0.0173019305455976
"Gm16740","grey","grey",0.0521065696665557,0.0105802089828053,-0.018894106609618,-0.0154658998037463,0.0238888859992076,-0.0263123622395622,-0.00505020374569751,0.00985274474780568,0.0412777307742808
"Mllt11","blue","blue",-0.00435986344668841,0.0559678774284894,-0.0798295987302223,-0.0856403942921379,0.0175521453376112,0.188267322850259,-0.0166693074811259,-0.0590260934640422,0.0613420545781414
"Cdc42se1","grey","grey",-0.0165094037430313,0.0215182805876177,-0.0260914638082581,-0.0372577342316313,-0.0076191314399915,0.041822927976074,0.0210914554385856,-0.0294076687199353,0.0146760501138414
"Bnipl","grey","grey",0.0236463838633869,0.0134170754342503,-0.0232760309480928,-0.0240557816068699,0.0295757007391964,-0.000195572312616142,8.46224561281295e-05,-0.00428630288648773,0.042654241343362
"Prune1","grey","grey",0.0188407002333406,0.0423638767179158,-0.00524359491799635,-0.0272383644612304,0.00201667529459051,0.0220109685547249,0.0191354226433388,-0.0243315033466246,0.0338286937633279
"Mindy1","grey","grey",0.0161993300607872,0.0255745758167032,0.0209109178680028,-0.00111253439935795,-0.0141349468902693,0.0170315308698504,0.0189028305496954,-0.00781080180329799,0.00888178626352887
"6330562C20Rik","grey","grey",0.0196303289056531,-0.0485862817120703,0.0353180671027424,0.0578997828226348,0.0046920043426293,0.00646101230315251,-0.0204061944901402,0.0508221104896748,-0.052174380262345
"Cers2","grey","grey",-0.0134032458105982,-0.0150491548156098,0.00613181306597856,0.0162924694212016,-0.00243589298660203,0.0392495186329712,-0.00866667747869912,0.00596878239063674,-0.0261275563227327
"Setdb1","grey","grey",0.118211322596952,0.0196407054115071,0.0125743352039372,0.0151989143358248,0.0299617273376196,-0.0423768550785966,0.0329516371148452,0.0346759928462154,0.0518808613781266
"Arnt","turquoise","turquoise",-0.0659804494382119,0.247461521614227,0.0166274453453417,-0.129842058837302,-0.15053850134746,-0.0372197501467394,0.155311405722203,-0.202671455890834,0.110745416873639
"Ctsk","grey","grey",-0.00337019102463713,0.0434942833008882,-0.0337861275105772,-0.0484476004981227,-0.00372760707275793,0.00220363224843556,0.00663834841327077,-0.037635986693544,0.0512556821924868
"Golph3l","grey","grey",0.0786182580311322,-0.0364763218422778,0.0077045884841708,0.0362454861331487,0.0443147081275513,-0.0128582103531548,-0.0207064058625729,0.0576947847374404,0.0119799418449098
"Ensa","grey","grey",0.0285141838213637,-0.0440513691991777,-0.0138850705426853,0.0256614545534858,0.0253155971446734,0.0885116550423372,-0.0303286486472574,0.0422796404856077,-0.0167052404895806
"Mcl1","grey","grey",0.0388580894077145,0.000470407894008875,-0.0118840553673875,-0.00702629520279433,0.0347123069885951,0.0133680832861551,-0.0128469024294558,0.0157048492638476,0.0410137622182756
"Ecm1","grey","grey",0.0192357634309379,-0.0107875744842584,-0.0377227267142765,-0.0158992579239346,0.0307871889377713,0.0213485015017204,-0.0197520864217312,0.0113076850624602,0.0261097274902661
"Tars2","grey","grey",0.0732410351766797,0.0151824017076389,-0.0199774596636267,-0.0224970983927652,0.0446099684250389,-0.00332196996888189,-0.00412195910355648,0.0137475149013811,0.0517398312276422
"Rprd2","grey","grey",0.0997580711135201,-0.0169018432742474,0.00787758998940362,0.0296118201054511,0.0464769698763598,-0.0362273383599181,0.0008038984508279,0.0529778224371458,0.0354506261264034
"Prpf3","grey","grey",0.0492168369265896,-0.0199448777993411,-0.0322985816623307,-0.00825139812540409,0.0504206690531349,-0.0109540272698275,-0.0137308239930155,0.0273018678580157,0.0276999199218329
"Gm26594","grey","grey",-0.00587539064007223,0.0545973421192641,-0.00931509293021619,-0.0408971193743787,-0.0169227976395184,0.0158986336829421,0.0237084235465412,-0.0460867291798897,0.0325714234992983
"Mrps21","blue","blue",0.00134328634791843,0.00599375859015853,-0.0355819467532514,-0.0253602971645335,0.0223085427573181,0.114744824669479,-0.00986975924552763,-0.00803022987719927,0.022905006193562
"C920021L13Rik","grey","grey",0.0195895864504404,0.0907993801522729,-0.0301348385049033,-0.077080279178659,0.00449629573623301,-0.00776960690579637,0.0182089116839213,-0.0658179913398383,0.085780562648773
"Ciart","grey","grey",0.0181762560751965,0.0256330828499094,-0.0250809680120793,-0.0415694887462819,0.0164262797275016,0.0325708604093466,0.000385021830196516,-0.0203800325936134,0.0203562250823196
"Aph1a","grey","grey",0.000883753007486602,0.0147481336032107,-0.00363074400059158,-0.00999500655224754,0.0017300407784686,0.0481905637848416,0.0079390427327626,-0.00971321233536225,-0.0019401694478829
"Anp32e","grey","grey",0.0170189419649183,-0.0390322387840843,0.0545065997748942,0.0666996598330279,-0.016203870645796,0.0890500931486718,0.0176872934792592,0.0404321200590112,-0.0579660407791558
"Plekho1","grey","grey",0.00197599488909823,0.0104311745980587,-0.0142128045485681,0.00417725750753292,0.00857061844369682,0.0241312374512497,-0.0503457923387807,0.00465702320641764,0.0234162874508989
"Vps45","grey","grey",0.0777592417550749,0.00735462919656675,0.040927351285376,0.0401002424137493,0.00465817485331253,-0.0232666134587989,0.0295341489716092,0.0309601831436853,0.0169583367647236
"Otud7b","grey","grey",0.00957568223253899,0.0671391910178211,0.0584739965813304,0.00863766642195795,-0.0637238245428251,-0.036709976584253,0.0443837049991831,-0.0430531993163281,-0.00918092504942688
"Mtmr11","turquoise","turquoise",-0.0366007994529844,0.0676428042472227,0.0274323480582283,-0.0247016914643597,-0.0709749080373238,0.0069538926144687,0.0384450384835689,-0.0687522467557026,-0.021780199127229
"Sf3b4","grey","grey",-0.0102288478522651,-0.00693506614651119,-0.00809658780780384,0.00299359980303494,-6.71724572554412e-05,0.0945909117535376,0.0049115711122316,-0.00300931893509095,-0.0145399155748081
"Sv2a","blue","blue",-0.00625789712222669,0.0550076790066176,-0.0244767310673719,-0.0333172814705785,-0.0351397988156544,0.161576033196089,0.016029967606257,-0.0474774643247421,0.0105129888066626
"Bola1","grey","grey",0.00539788566587747,0.00291222731916721,-0.0154445109806591,-0.00277394373360693,0.00333697617005704,0.0942098861533462,-0.0159877806493001,-0.00262741319891233,0.00278179438193588
"Polr3gl","grey","grey",0.03687473421182,0.00236126104580063,0.0233607730659579,0.01467736937368,-0.00475995587261015,-0.00554341182904432,0.0142245283705866,0.00866516232135557,-0.0062065947070635
"Ankrd34a","grey","grey",-0.00047820224029041,0.0178823278777496,-0.0027675094186834,-0.0141602769332454,-0.00721213504468854,0.0751533852260594,0.0195355725752378,-0.0187200391233692,-0.0021584188503302
"Lix1l","grey","grey",0.051751982306395,0.0216119498629958,0.0391536356651911,0.019046565456754,-0.0124956071798736,-0.0240448216071143,0.0556213950224627,0.00616521672881421,0.00732363234871348
"Rbm8a","grey","grey",0.0325747725711043,-0.0236618634096984,-0.0274765569784465,0.00166565521399167,0.0371478368711895,0.0828986542338373,-0.0346875869339062,0.0239989814703633,0.0139774090137568
"Itga10","grey","grey",0.0323665712856303,0.0257685441654931,0.0447350278766229,0.024833739542394,-0.0278722744224513,0.00938836725081856,0.030898196461561,-0.000663849950779116,-0.0104431308373926
"Ankrd35","grey","grey",0.0229180007588465,-0.0231403300227677,-0.00052785932061961,0.0156953027017215,0.0249903364373659,0.0057424864790996,-0.0356798619208219,0.0291893126837164,0.00177464964121669
"Pias3","grey","grey",0.0270411666267888,-0.0338619917879781,0.00647372373888379,0.0289289403763363,0.0207103928432271,0.0227581041285301,-0.00679016721800225,0.0368112006062053,-0.000608075148515817
"Polr3c","grey","grey",0.0181708248294201,0.0506225445775105,-0.0324722061436552,-0.051708730835764,0.0129143130477837,0.00927509509447552,0.00604274965835725,-0.0340541850753617,0.0568058727634413
"Rnf115","turquoise","turquoise",-0.021281007322834,0.117637258751038,-0.0133675003489258,-0.0901121558451841,-0.0598879493197797,-0.00258688059818724,0.0344785475614185,-0.101794618051847,0.04657327384336
"Pdzk1","grey","grey",0.0403588204728475,0.00160563352187397,0.00268291464927418,0.008137288622438,0.0166701827112482,-0.0172159832557577,-0.00795806777547369,0.0120806506227525,0.012418508424388
"Gpr89","grey","grey",0.0757508600801319,-0.00694400791056044,0.00591021816248695,0.0172613318045503,0.0327654313158008,-0.00527353608986065,-0.00856628063978706,0.0358945854288953,0.0246531328627322
"Acp6","black","black",0.0375188427489092,0.0918855116220947,-0.059529632261613,-0.100262009247663,0.0291853300958387,-0.00598090416862897,-0.0164235423698636,-0.0587334345471617,0.13359132807634
"Bcl9","grey","grey",0.0287951560877236,0.0700781288825604,0.068937606173875,0.00968669077263482,-0.0684092497260557,-0.019653403728862,0.0654021222624671,-0.0295407025996919,-0.00768573273838238
"Chd1l","grey","grey",0.0311628986750614,0.0249068881409763,-0.0163677668189796,-0.0233950514262182,0.00774190917711951,-0.011716613531581,0.00506333881852065,-0.00617597688791154,0.0343703233224058
"Prkab2","turquoise","turquoise",0.00567135269686606,0.101271951417077,-0.0455174309813561,-0.0872393241636081,-0.020906554652968,-0.00594000398154394,0.0428342768377446,-0.0741149274881572,0.0936289356226837
"Pde4dip","grey","grey",0.0929000177672061,0.0633772056230647,0.0974189366400814,0.0510559077280975,-0.0392165556442147,-0.05666186635186,0.0909473530320604,0.0080369452151042,0.0146863881431761
"Gm31305","grey","grey",0.0566747255117578,0.0198936137852075,0.0553488650736721,0.0348934343312094,-0.0157099243100327,-0.0511328522595617,0.0325605023142092,0.0144393249453308,0.0166121234195323
"Sec22b","grey","grey",0.061338444446674,-0.0163544930253246,-0.0310917539373166,-0.00576322164832777,0.055982985788027,0.0240228306375409,-0.0154466636795157,0.0356291640417488,0.0489034189577206
"Notch2","grey","grey",0.0293716082793738,-0.0810040971604298,0.0717826581838404,0.10399114470268,-0.00271388940895271,-0.00746723587259982,-0.0191407681641103,0.0797616366535001,-0.0869491515249778
"Zfp697","turquoise","turquoise",0.0427353670894056,0.138965546987826,0.018219681420632,-0.0578225364337213,-0.0452838628423002,-0.0526944816994765,0.101187298251498,-0.092447690353337,0.102743008890173
"Gm10681","grey","grey",-0.0252510523927253,0.0675239607986805,-0.0174252308617162,-0.0508204155995267,-0.0306478744435794,-0.0157046835944757,0.0391194090154224,-0.0671019217398396,0.0436942300335151
"Hsd3b3","turquoise","turquoise",-0.0145253803292517,0.063147286844516,-0.00471757744802804,-0.0367620980879743,-0.0355662500777561,5.01931045516278e-05,0.0455960741629246,-0.0549069867715523,0.0320404979280264
"Wars2","grey","grey",0.0411919390767276,-0.0183478989357963,-0.0209690986207153,-0.0151608656279006,0.0338927141134684,-0.0119928484152014,-0.0139407176682715,0.0161637618302026,0.00791955335685644
"Spag17","grey","grey",0.036849770077463,0.00152057956992863,0.0128115623793001,0.00782053872629759,0.00645618256982288,-0.0178233483299124,0.0155243863887327,0.0146631788684683,0.00515204240553557
"Wdr3","grey","grey",0.0268048869477009,-0.000129959674975093,0.00922477612337719,0.00467794809086317,0.00461571232966009,-0.018912249861759,0.0158375140258309,0.0128999010325171,0.00313420854515684
"Gdap2","grey","grey",0.0297354805936537,0.0595343593640313,-0.00302913542252499,-0.0368074518280776,-0.00670711503653724,-0.0214740085437253,0.0357112341189869,-0.0365958177599015,0.0414084975872266
"Man1a2","grey","grey",-0.0189598090233021,0.0729331103670239,0.072361884615134,-0.0139490215477567,-0.109069502742659,-0.0344161661430654,0.134913670027079,-0.0588545339140836,-0.025350839545389
"Trim45","grey","grey",0.0241212440729193,-0.0307203946971233,0.00726746341988816,0.0301972572870045,0.0179589954923477,0.0186654654041695,-0.0160618488173347,0.0393726090197118,-0.0136757584306441
"Ptgfrn","grey","grey",0.0240863019230673,-0.0611254598457855,0.0441286934824399,0.0688753754616087,0.00276175673456699,-0.0137038609466443,0.0148239180676104,0.052077113991833,-0.0467168165251662
"Igsf3","grey","grey",0.0144714923425865,-0.120881156231149,0.183432012467798,0.212626154429834,-0.0848637369004433,0.00222995575725842,0.074978799615915,0.12168619840045,-0.218226844736134
"Atp1a1","grey","grey",0.0393946333301495,-0.0763626117440524,0.104466551594524,0.148834962423185,-0.0382888103972545,0.0384309043871536,0.0156555834423065,0.101911172911971,-0.0830897783029801
"Mab21l3","turquoise","turquoise",-0.0467085124593774,0.102593931178126,-0.0143944961711964,-0.0672204743400576,-0.0772967591102723,0.00883154407900223,0.0930608167390623,-0.0888246381934323,0.0306059394404347
"Slc22a15","green","green",0.0245234689768301,0.0315362095404695,0.133447016635224,0.0954188958346081,-0.110590893525302,-0.0213144265174525,0.160496156151722,0.00689698346628038,-0.0439297090586671
"Vangl1","grey","grey",0.0609573473709165,-0.0784059507777675,0.0787617072569835,0.151091310118511,-0.00977522027861665,-0.011951432520287,0.0123948298910405,0.114783488789827,-0.0618256507407538
"Tspan2","grey","grey",0.04281999501564,-0.0939590371641959,0.123576553731111,0.181970792774298,-0.0577300188149378,0.0239873980866601,0.0136421657511112,0.115860762437821,-0.125340449135935
"Sycp1","turquoise","turquoise",0.00698226993119399,0.0831185192339845,0.0172466753885255,-0.032396140469096,-0.0449313235156242,-0.0256142634441677,0.0396827487438599,-0.0590131574453172,0.0328984564723625
"Sike1","grey","grey",0.0348112409323703,0.0228780727948965,0.0123248170687609,0.00517572809924451,-0.00569368142160616,0.00391580191097297,0.0130850056479932,0.00115820779234181,0.0223791653463582
"Csde1","grey","grey",0.093800339761578,-0.0309849136905406,-0.0155041661894662,0.0186508235086485,0.0569141052848188,0.0300381355957626,-0.012844149585567,0.0570409937369364,0.0384224823221882
"Nras","grey","grey",0.0349411602162243,0.0248483755254329,-0.0323337043039253,-0.0332473441676046,0.0236768848370123,0.000716027148230542,0.00659606766694387,-0.0113067490752439,0.0610367254083917
"Bcas2","grey","grey",0.0393414435164723,-0.0186287184019937,0.0192991556124866,0.0357847959298884,0.000481495176253371,0.101963086258636,-0.000272893456145443,0.0284204431890217,-0.0272667902641737
"Trim33","grey","grey",0.128360051808447,-0.0184894593915307,0.0178274856157433,0.0372979690350086,0.0556127119514506,-0.0683254236904451,0.0182994210794925,0.0661866160985018,0.0380071047211345
"Syt6","black","black",0.082293686954502,-0.0307304126883154,-0.211413940938795,-0.119986068362815,0.179381852154696,-0.00468034788775847,-0.106788088980897,0.0395591587820743,0.181698548225302
"Gm10964","grey","grey",0.0223719782512687,0.00350560181895024,0.00540951701861287,0.00325797476257129,0.00479183007957424,-0.00902945517501761,-0.0103303760960394,0.0079475359987362,0.00477814425895519
"Hipk1","grey","grey",0.0640924112089828,0.0166199625617198,0.000465812904397058,-0.00420766617362107,0.0227343472523105,0.00962141464669948,-0.0124962569844665,0.0147087249103738,0.0269668656198341
"Gm15886","grey","grey",0.0122246934823892,0.0266372226994203,-0.00663917817815544,-0.0160776683273441,-0.00249890459069925,-0.00702933074579803,-0.000504157004302485,-0.0153727476237883,0.0237352031313524
"Bcl2l15","grey","grey",0.00294213289784135,0.0609657504943676,0.0383016017891993,-0.006807491961385,-0.0476357339086716,-0.0202508554723186,0.0632554023726792,-0.0410723936296202,0.00815922741025902
"Ptpn22","grey","grey",-0.020769454479013,0.0568417937583098,0.0108116526096545,-0.0257660595706993,-0.045631839920873,-0.0127634026112572,0.0473727101349214,-0.0507061775583755,0.0179036116578837
"Rsbn1","grey","grey",0.102865565923982,-0.0372899852536074,0.031978582450864,0.0632503706355417,0.0340280741055947,-0.0199630557191679,-0.0109286465886617,0.0778591769172977,0.00805876280992785
"Phtf1","grey","grey",0.137486542766008,-0.0476051243789504,-0.038136338031951,0.0218371338555421,0.108308787597703,-0.0407235118580523,-0.0412156155848551,0.0917976446961348,0.0597666792578369
"Magi3","grey","grey",0.0702822325468266,0.0686303646077019,0.0485176906156089,0.00836248269778708,-0.0410850249964223,-0.0699700977543121,0.0359459451088392,-0.0180443748123412,0.00532371595284184
"Lrig2","grey","grey",0.123746239116432,-0.0324866699515517,-0.0631136589397751,-0.0120659269641063,0.116325993188738,-0.0307319190979206,-0.0491940614603094,0.0634919401531655,0.0776948382304163
"Slc16a1","grey","grey",0.0140194653364458,0.0447755218725112,-0.0338924098922626,-0.0434992052913198,0.0147227942359119,0.0106264228691851,-0.0178024066995692,-0.0388405092699824,0.0451347495715026
"Mov10","brown","brown",0.170141798046774,-0.233060015254359,0.0223523573527482,0.194256959911205,0.155720833798846,-0.0148153300716119,-0.0965034921854098,0.264526023957699,-0.0652128910483333
"Capza1","grey","grey",0.0937411267913957,0.0237722905545028,-0.0436423798131444,-0.0368426906999483,0.0617574762679807,-0.00488940536379011,-0.00134117768227446,0.0099339981127871,0.076642664946603
"St7l","grey","grey",0.118252522700001,-0.0415372746126109,0.0145605120097616,0.0474459944574425,0.0588225668918454,-0.0464037915743283,-0.0271390105637642,0.077096338850134,0.0144261023752444
"Wnt2b","grey","grey",0.0285924563137552,0.00456304711681467,0.00765910739598291,0.00473828767262164,0.0132326033006721,-0.0248552634790631,-0.000608429918274967,0.0107344358889203,0.0132499019913745
"Cttnbp2nl","grey","grey",0.074376720396757,0.0206848777387963,0.0250261337901616,0.0218888016814502,0.0107324653649993,-0.0477638935779416,0.0248738545018448,0.0191980480054354,0.0365078972233596
"Kcnd3os","turquoise","turquoise",-0.031192038722767,0.119176254294637,0.0563996656314262,-0.0439765583311671,-0.0857116350266651,-0.0268743012834506,0.086813554680171,-0.101766592814621,0.0225906844212776
"Kcnd3","turquoise","turquoise",-0.326119891320185,0.656215841299608,0.137044955797358,-0.394528034717832,-0.471556312506199,-0.0244044154402884,0.426364549248975,-0.633204893956002,0.105949472264966
"Ddx20","grey","grey",0.0140509197472388,0.0309557135331472,-0.00277103246504225,-0.0198581879482127,-0.0132110167850267,0.00167274292526433,0.0197808520024695,-0.0218742104881064,0.0250818511327041
"Rap1a","grey","grey",0.0537028579174199,0.0450624285601574,0.0122392117613676,-0.0148029049165643,0.00918594265001937,-0.0198693673197537,0.0310579217860011,-0.0142011134757764,0.0501151867288955
"Atp5f1","blue","blue",-0.0372656661783638,0.0560529937970528,-0.0357075837287575,-0.0636029151502098,-0.0275589806992133,0.267108511816335,-0.00505964042506941,-0.0721437894902478,0.0135038698691061
"Wdr77","grey","grey",0.0392749409590664,-0.0213787861643173,-0.0203750701642768,0.00645260964062588,0.035996402430461,0.0234426537025001,-0.0166594038975511,0.0295378776904493,0.00855503917265717
"Ovgp1","grey","grey",0.0257464586146661,-0.0569643590826617,0.060143844936486,0.0929908885041255,-0.0238018634977502,-0.013985113713638,0.0158237849836117,0.0643234148620174,-0.0607745557339582
"Pifo","brown","brown",0.14658104031251,-0.20044020826213,0.0151324480825304,0.174619486765679,0.126460602249529,-0.0337263740543699,-0.0736416059291857,0.228831201528653,-0.0632276055249934
"Gm42722","brown","brown",0.183342548227701,-0.262767585818679,0.0358653325282727,0.242433255484196,0.158669979525427,-0.0204139367582854,-0.0900362288969441,0.305421213586549,-0.0920303673854094
"Dennd2d","turquoise","turquoise",-0.0207712095627862,0.0888552396745272,-0.00362748605313571,-0.0523898184173824,-0.0456738159975123,0.0130410081357692,0.0424638695322877,-0.0740118424570097,0.03695947455947
"Cept1","grey","grey",0.044779106088665,0.0754176569127144,0.00664676639911716,-0.0294936442138437,-0.0206112068795227,-0.00985862892532364,0.0260196818284708,-0.0432849314532084,0.0507889397186919
"Dram2","grey","grey",0.0328652844406661,0.0694874398897502,0.0376394736248258,-0.00375291745578466,-0.0368242604835076,-0.0012692023712245,0.0304221821109032,-0.0309650766371361,0.0168548543023501
"Lrif1","grey","grey",0.128036959367805,-0.0275015839623634,-0.00311290098255008,0.0293741171033993,0.0747880531099213,-0.00655032549500369,-0.019661460725108,0.0678794413622884,0.0529819555508603
