gene_name,kME
Gpcpd1,0.22717197282321
Akap13,0.227144954215131
Ptchd4,0.226060979925695
Atp5o,0.226013168366929
Larp1b,0.225163106716996
Inpp5k,0.225083679093759
1700111E14Rik,0.223996344203023
Slitrk4,0.22378517436264
Arfgef3,0.223660266695799
Gm36388,0.22360647950442
4921518K17Rik,0.223149990650663
Ldlr,0.222617749180354
Ppargc1a,0.222445761620302
Insig1,0.222333492107982
Fam196b,0.221646866977449
Slc39a12,0.22124006286627
Ell2,0.220836214774361
Bcar3,0.220796154312127
Miat,0.22060134886263
Smarca2,0.22030107516218
Stxbp1,0.220231273796242
Acsl3,0.220086136330704
C130071C03Rik,0.219988018717211
Acer2,0.21983924516293
Iqgap2,0.219593629722048
Tbc1d2,0.219393850003206
Rnf150,0.219274531445
Gprin3,0.218852040887415
Lmo3,0.218590809924605
Sytl2,0.218495999608857
Zbtb38,0.218494468935768
Arhgef9,0.218358142269815
Lss,0.218203624002907
Map2k6,0.218107189288373
Gm2164,0.216987346997384
Bend6,0.216347463450527
Rasal2,0.216108946209914
Msrb3,0.21601943859555
Snrk,0.215791244443115
Vwa5b2,0.215694386171552
Gm26906,0.215576910075489
Chrna5,0.215405718520134
Rgs8,0.21531418019369
Hacd1,0.215288297173256
Actr3b,0.215124939695738
Scube1,0.215104246089193
Unc13b,0.214584053116422
Usp25,0.214568149922013
Las1l,0.214385202816896
Nostrin,0.214260171212133
Pnrc1,0.214108115766634
Gm12709,0.214083998792759
Ccdc28a,0.213992005486148
Snx25,0.213737357089527
Pdzrn3,0.213511669416482
Frs2,0.212634506332215
Chd7,0.21259309733339
Lama5,0.212485317449473
Tdrd5,0.212480152997072
Gm2163,0.211572832065122
AC154683.1,0.211529054854537
Iffo1,0.211018088092308
Sfxn5,0.210479087162556
Abca7,0.209564645836038
L3mbtl3,0.20931987287071
Gramd1b,0.209055224861543
Kansl1l,0.208909486856763
Slc16a9,0.208718415932853
Garem1,0.208363793528913
Cacna1b,0.207737608299122
Trim43c,0.207626326411673
Lin28b,0.207525211219309
Lrrc7,0.207337667533405
Galm,0.20729497792873
Slc43a2,0.206181271354096
Jdp2,0.205733099429834
Ptpre,0.205176942309595
Myo10,0.204728422970903
9430041J12Rik,0.204106705056119
Yae1d1,0.203819314722945
Lin7a,0.203628479934718
Tesk2,0.203560370140172
Mecr,0.203553087426734
Slc16a10,0.203064704420893
Gm11817,0.202484156735382
Plekhh1,0.202133506738293
Pdzd8,0.201163706040304
Flrt3,0.201158562381959
Begain,0.200667109931588
Gm28153,0.200507118334228
Gm14377,0.200206393801751
Mtus1,0.19997151065382
Smpx,0.199888315169899
Sept6,0.199207137282378
Mx1,0.199016725750948
Gm28376,0.198912217806531
1700019D03Rik,0.19875758569216
Rgs20,0.198568417073022
Laptm4b,0.198408613021043
Gm42439,0.198386650219782
Zc2hc1a,0.197958598739861
Nup93,0.197898220293619
