"gene_name","module","color","kME_yellow","kME_blue","kME_grey","kME_brown","kME_turquoise","kME_red","kME_green"
"Ccdc30","turquoise","turquoise",-0.0530375665599309,-0.230470151739491,0.0211701410378015,-0.0520724444278216,0.309787117754158,0.0793088900873107,-0.128865595138512
"Ppcs","grey","grey",0.00527867794902712,0.0270380851313391,0.0377501612408656,0.0588899616132739,-0.0125703194079623,0.0395411995032831,-0.0203460165231727
"Zmynd12","grey","grey",0.00442339541913185,-0.00211325064210657,0.0433438554172087,-0.0317411622562978,0.031400248716885,-0.00136856774412829,0.00897547339466399
"Rimkla","grey","grey",-0.0403937297343831,0.0681682798768904,0.114110799552908,-0.00226582627780501,-0.0137488913595475,0.0306622960472953,0.0440231803638881
"Frg2f1","grey","grey",0.0188984162255157,0.00156966194047539,0.0213681784780471,0.00147203446228104,0.0158357606751128,0.0146643509498544,0.000101692145133698
"Foxj3","turquoise","turquoise",0.0212950160267533,-0.06345235136164,0.00565355806624159,-0.0196466437177578,0.0812495836668786,-0.0248200699612719,0.00140859259572481
"Hivep3","green","green",0.0623278042223788,0.078439663652386,0.133012092594568,-0.0623771662402363,-0.0204312148793919,-0.0161851730209712,0.137176193670483
"Scmh1","turquoise","turquoise",0.0951595614107704,-0.0597703888272689,0.0859015924647014,-0.0695276225084247,0.134709067863244,0.042615918294186,-0.0219669578219872
"Ctps","grey","grey",0.00485858077620277,0.000156558161119129,0.0555838009925322,0.0158834369184672,0.0282600441376089,0.0233726816902849,-0.00398070478388476
"Nfyc","blue","blue",-0.0120288531454643,0.173759667378116,0.189644383255521,-0.0308834470858874,-0.0881553054121504,0.123609665736032,0.0278113541858603
"Rims3","turquoise","turquoise",0.0718924129282438,-0.149858052826294,-0.0634095746121362,0.0223022111434514,0.138074338089276,-0.0536385835269154,-0.0140800895989546
"Exo5","grey","grey",0.0287284899392245,-0.020055738020145,0.010821809764031,0.00783458482352148,0.0358912001842698,0.0193328356829498,-0.0172578688775221
"Smap2","grey","grey",-0.0276549581502129,0.04901129304622,0.116988256873363,0.0369267890689305,0.0102008817504547,0.066750759986943,0.00657982723292715
"Col9a2","grey","grey",0.0543081922452763,0.028553672402355,0.00619821321587397,0.0266227526862648,-0.051554196031415,-0.00825480751509883,-0.00875407758992556
"Zmpste24","grey","grey",-0.0142654623069571,0.0189407162597394,0.0576314271085617,-0.0177415281705488,0.00998410677322564,0.0213365278820272,0.00380092156271894
"Rlf","turquoise","turquoise",0.0284651975469427,-0.0440133748646806,0.0271602990470329,-0.0567847042417666,0.0767483605479583,0.00938118765960508,-0.013604262123226
"Ppt1","brown","brown",0.0402172660204465,0.0270543190651409,0.0469605988345136,0.0370680399343055,-0.0155820105429483,0.00236600116287445,0.0128060506465404
"Cap1","turquoise","turquoise",0.0457362994629529,-0.0107899035143144,0.00596519425272386,0.0240873733114037,0.0164380424838549,0.0314120079897111,-0.0301734628304201
"Trit1","turquoise","turquoise",-0.00713086646369319,-0.11279244639229,0.0050690658028704,-0.0369673537507293,0.149419171896215,0.0186743919051121,-0.0404632598068798
"Bmp8b","grey","grey",0.0139374823427214,-0.0223588404732257,0.000586107891386934,-0.00113849464087462,0.0216132344083594,-0.0133735372215363,0.0112318165227411
"Ppie","grey","grey",0.0169211882380116,-0.00973240139598813,0.00326254147455171,0.0358013157338444,0.00869777165707962,-0.00332399001040762,-0.0164846565015898
"Hpcal4","turquoise","turquoise",0.0548151393172656,-0.0526447935150705,-0.047703689047923,0.163910117526747,0.0321342060304336,0.0171438878794857,-0.0635862756015155
"Pabpc4","turquoise","turquoise",-0.0202196017327087,-0.0555738269721838,0.00138157231969468,0.0696624489037048,0.0683217230090011,0.00894764513978962,-0.0437903092046579
"Macf1","turquoise","turquoise",0.0382068018072798,-0.115109654651649,0.0289285168967819,-0.112780922696273,0.173429565725729,0.0406679462337891,-0.014081137022982
"Gm12925","grey","grey",0.0277229155121411,0.0101077149295961,0.0642698486119515,-0.0514338695835254,0.0294452734442204,0.047001997194423,-0.0101545895876148
"Ndufs5","grey","grey",-0.0261869638851725,-0.0211722270664817,-0.00462840296483105,0.103070117180328,0.00967109291697044,-0.0113706865736041,-0.0149231666490942
"Akirin1","turquoise","turquoise",-0.0188314806487772,0.00532823114047942,0.0475135850180467,0.0396301246404109,0.0288292499819611,0.0520247762823637,-0.0402430733055873
"1700121C08Rik","grey","grey",-0.00907081411549609,0.0425548165810214,0.0616674641170698,0.00298853382794817,-0.0106638336927158,0.0607024202144886,-0.0386385517755539
"Gm26606","grey","grey",-0.016934232740754,0.0538540998075177,0.114176826318394,-0.038902725171884,0.00981058504385149,0.112464035259392,-0.0700625883412348
"Mycbp","brown","brown",-0.0523497567478553,0.0606766605892357,0.050862794437411,0.0728460213240078,-0.0536958616286975,0.0900354712038962,-0.113423605070301
"Gm12905","grey","grey",0.00314248939685671,0.0757411403728176,0.159446834380804,-0.0226365707631712,0.00846844568338926,0.114024665052264,-0.0430909147685354
"Rragc","grey","grey",-0.00899446962796073,0.0432605615095712,0.0488342799990938,0.0260694808780336,-0.0204253380846419,0.0259069116283044,-0.00317051890859891
"Gm2164","blue","blue",0.0548219640314001,0.216987346997384,0.0887550275972043,-0.00789927482530218,-0.189813293093091,-0.00412282059365499,0.162269997487985
"Pou3f1","grey","grey",0.0456164227295285,0.0660216851523979,-0.0159046806514853,0.0784201004851362,-0.0925209661917659,-0.0226787746577369,0.034400128814483
"Utp11","brown","brown",0.00927101911237759,0.0686717860051323,0.0606924503713338,0.0498766280543644,-0.0519558441538552,0.0227804111550294,0.0151674749060367
"Sf3a3","grey","grey",-0.00654658153366648,0.00580990364573528,0.0303718551605253,0.0183680027297645,0.00389245189520825,0.00980152500896874,-0.000595962214919563
"Inpp5b","blue","blue",0.0361539982338583,0.108002600326249,0.0986297888311992,-0.0152434552836117,-0.0679380498563584,0.0224896507498918,0.06741022717592
"Mtf1","turquoise","turquoise",-0.023576168952909,-0.0257106553687933,0.0576322907338879,-0.00805469228196471,0.063651995120168,0.0326215146228577,-0.00607762381407566
"1110065P20Rik","brown","brown",-0.020945265920602,-0.021722528076494,-0.00185491033264332,0.137605366948731,0.0167916181277781,0.0149501098133067,-0.0297175289938026
"Yrdc","grey","grey",-0.0169244912336149,-0.0107952717370892,0.00833488290331186,0.0689130313638132,0.00967126457759242,-0.014175947891193,-0.0118196477211377
"Maneal","grey","grey",0.013873467576458,-0.024712736366817,-0.00337314196352375,0.0184343560814542,0.0205183209524028,-0.0301605711532858,0.0194475890929456
"Epha10","blue","blue",0.144650087362137,0.570622917520222,0.276829458299429,0.0560408741428686,-0.548006265918537,0.0928713712853972,0.180117182675358
"1700125G02Rik","blue","blue",0.0276961908599172,0.0901294601989284,0.0775803110011506,-0.012436428395501,-0.0706225863630014,0.0273109662663707,0.0228931378050697
"9930104L06Rik","grey","grey",0.00954631589866271,0.0145323928373497,0.00796506880504516,0.00333926369525892,-0.0106101704955153,0.00926967165012908,0.00692671265189345
"Gnl2","blue","blue",0.0387931566225782,0.160233773572529,0.104752764742184,0.0183695015683635,-0.121245480402443,0.108292607985018,-0.0302478156046888
"Snip1","turquoise","turquoise",0.0169907173721919,-0.0193054502968813,0.0036090438576823,0.0044665721667669,0.0214219413083067,0.00567486240452258,-0.0141354015415734
"Meaf6","turquoise","turquoise",-0.0259832292087381,-0.0412573586862104,0.0125633880970798,0.0359385106884264,0.0475423078033481,-0.0262417455524471,0.017336991754062
"Grik3","blue","blue",0.364554672082419,0.451341864197167,0.201491748345214,-0.0242188041432422,-0.408564757674445,0.281895592481706,-0.076679230363221
"2610028E06Rik","yellow","yellow",0.0853498540942705,0.0453261531495149,0.0236439450807028,-0.00119434900550264,-0.0392463982382596,0.0614738812534625,-0.0339616110366879
"Mrps15","brown","brown",0.0298912219932999,0.0157382274062882,-0.00847388433113655,0.0886449899468702,-0.0423208801494977,-0.051846962687214,0.0393545345062946
"Oscp1","turquoise","turquoise",-0.0119641561708166,-0.0445075974303389,0.0549742748068678,0.00198814708489922,0.0802923006642201,0.0121063750620744,0.00593944338247108
"Stk40","turquoise","turquoise",-0.06032715251702,-0.00276233806597521,0.0735644108177919,-0.0199201101421646,0.0653598420835186,0.0771507679744046,-0.0374940078337691
"Thrap3","grey","grey",0.0203314712117389,0.0140901360213639,0.059872276361124,-0.0137790328572471,0.0203611399304572,0.0102180198186748,0.0117613374444096
"Map7d1","turquoise","turquoise",0.0347639621583129,0.008675063754663,0.055246391302473,0.0490802097173888,0.0171530781530463,0.0457344862237659,-0.0427406853644839
"Trappc3","grey","grey",-0.00314899792635146,0.0386718862505756,0.0855167209306371,0.0516284930498917,-0.00662549525126449,0.0396279028687751,-0.0111181273196066
"Adprhl2","grey","grey",0.00873030166794081,0.0183773616662025,0.0284266112135884,0.0295852464037503,-0.0148598059034848,0.000665348246814979,0.00338958971819634
"Ago3","grey","grey",-0.0879292807908832,0.0666513671796754,0.193917822279899,-0.0416968019047301,0.0424675096791961,0.0902364297580107,0.0113041263504906
"Ago1","turquoise","turquoise",-0.0415875627675571,-0.028350081862518,0.0792625587545618,0.0183137778344423,0.0817183406800815,0.0368344308001172,-0.0149768693726152
"Ago4","green","green",-0.017652229705327,0.0695803620846069,0.0852468731036334,-0.021436697846092,-0.0338239755115672,-0.00438465767426414,0.091643720807169
"5730409E04Rik","grey","grey",-0.000289991041377293,0.00144376473746934,0.0053969585690017,0.0654539254047576,-0.00306951463824023,-0.0122442372847501,0.0125994435877384
"Psmb2","grey","grey",-0.00996955947093589,0.0399741836475916,0.10018607885943,0.0802410487001175,0.00534400004764693,0.0623611859838714,-0.0278593304547011
"Ncdn","brown","brown",-0.00297954491984942,-0.0142177452774145,-0.0195623289569246,0.281464524188544,-0.0243074538518187,-0.0502553323879646,0.0171253236908118
"AU040320","turquoise","turquoise",-0.013685678350114,0.00888825275647322,0.0895929651715909,-0.0177101490474636,0.0475728105651652,0.0260593752618669,0.0336128711512775
"Zmym4","turquoise","turquoise",0.0245026629700117,-0.13593827238767,0.0443304747410677,-0.0617813540264816,0.198339350568445,-0.00158416601664285,-0.0135146667044469
"Sfpq","turquoise","turquoise",-0.0146644406911111,-0.155908439776838,-0.0683447043462925,-0.080964646650979,0.148796797243687,-0.105325821277482,0.0444690606777115
"Zmym1","turquoise","turquoise",0.00548606957634208,-0.173503336697981,-0.106928821222008,-0.00337185545402855,0.143566205740359,-0.0635680900397965,-0.045941526718015
"Zmym6","turquoise","turquoise",0.0307636047935529,-0.0357065867216134,0.04551591713135,-0.0413471012372581,0.0698379684441739,-0.00485250041427214,0.0181710464890475
"Tmem35b","grey","grey",0.0306532958477017,-0.0171922361299661,0.0115093498900901,-0.0147781262750169,0.0265324354862626,-0.00481358687272113,0.00282573016430694
"Dlgap3","blue","blue",0.0893882188490839,0.237941117522265,0.10558186602066,0.00166099487472842,-0.218369731054544,0.0437927370301339,0.0890411375428054
"Smim12","brown","brown",-0.0170366939904768,0.0545903016651077,0.0428429956552844,0.131153324986228,-0.054173675875889,0.0264266347346897,-0.00806158137678159
"Csmd2","grey","grey",-0.102563726490621,0.0324507173568822,0.0682388478463191,-0.0956363224715306,0.0639590959755629,0.0606801699896696,0.0647926335900965
"Csmd2os","grey","grey",0.0096457518423054,0.0320524816493696,0.0482266031038162,-0.0506084632508676,0.0102154396262007,0.0175527988660691,0.040616557748785
"Zscan20","grey","grey",0.0307716668483576,0.0598733358302044,0.0739729129226795,-0.00245796607618257,-0.0280762472357075,0.0577996393144592,-0.00556001495678602
"Phc2","turquoise","turquoise",-0.00663093136693885,-0.0739221769116852,0.0518629130043739,-0.0512077079832756,0.128766814189541,0.037827723900226,-0.0231833321382511
"Zfp362","grey","grey",0.0448571674926243,0.0202264195986431,0.022163356671189,-0.00716253605070075,-0.0155622202486544,-0.00448694499761498,0.0285006392538212
"Trim62","turquoise","turquoise",-0.0387241307699737,-0.0135480082185836,0.0398185042079549,0.00910617544962647,0.0424901657477153,0.0562156506451968,-0.0455115538081155
"Azin2","blue","blue",-0.057413430419443,0.158387229732607,0.0919045074106899,0.0288331520546021,-0.146423543994944,-0.0282152589651288,0.15117414938884
"Gm15904","grey","grey",-0.00203138251647531,0.0537362091042877,0.0341754190736813,-0.0277948024819929,-0.0447847825858698,-0.00693150396919699,0.0529427693627201
"Ak2","grey","grey",0.00785330677849245,0.0346376004919599,0.0171307288003688,0.0222094349770574,-0.0412728346273579,0.00317515035073556,0.00238003984717279
"Rnf19b","grey","grey",0.00557605794251425,0.0581495843774531,0.0696087198001607,-0.00548499963797847,-0.0275547079729592,0.0603216511847263,-0.00912880925573845
"Hpca","brown","brown",-0.014079293707858,-0.0130219528671825,-0.0418913162343456,0.151871185823567,-0.0294903112814907,-0.108455057373964,0.0967333684993078
"Fndc5","blue","blue",-0.047994483246018,0.0856497223556692,0.0452193930734317,0.0957648011015473,-0.0860616622415792,0.0114552198846836,0.016076759336126
"S100pbp","turquoise","turquoise",0.0154755080228205,-0.116701081141703,0.0128660439059983,-0.0340923929540142,0.160982381924832,0.00641473502596967,-0.0376490359209084
"Yars","grey","grey",-0.0144277384098588,0.040264857503378,0.0602090927987084,0.0180789784626814,-0.0165007751880986,0.0356469631533136,-0.0159032826306033
"C77080","blue","blue",-0.0050373799621193,0.115846339235318,0.0882554802620182,0.0132109890471649,-0.0894930046907161,0.0725233473117229,-0.00626367192325737
"Sync","blue","blue",-0.00460736797002614,0.11723575614268,0.113250093127677,-0.00961262528616537,-0.0669139882942455,0.121245581500127,-0.0518622581411754
"Rbbp4","turquoise","turquoise",0.00854442669532023,-0.00871057611528726,0.0315327219368711,0.00509688050891741,0.0196971995355569,-0.00503405215029383,-0.000148031206068036
"Gm26722","grey","grey",0.00260549662312917,0.0333830988054564,0.0362920164172972,0.00814776505506476,-0.0222846949636023,0.0479864288722818,-0.0324954559091553
"Zbtb8os","grey","grey",0.0508713058475275,0.0672410422472855,0.0590897590814592,0.00745510907438281,-0.0559844420924755,0.0205823641884166,0.0246904277923312
"Zbtb8a","grey","grey",-0.0285951242550046,0.0603182671479861,0.0466969350771201,-0.00673779256983792,-0.0473051415229295,-0.0157551709620721,0.0523971494527113
"Zbtb8b","grey","grey",-0.00176534045743464,0.0299721543776981,0.0217054942530076,0.0185605035891708,-0.0297289460657345,0.00902884813636643,0.00876726509934067
"Bsdc1","grey","grey",0.0446235574432153,0.0720595023263903,0.0824573607802494,0.0311276067316922,-0.0452426190635903,0.0247659121197424,0.0373336424748963
"Gm12979","grey","grey",0.0189537544711346,0.0449310208214182,0.0386329750493588,-0.00201385217713951,-0.0373112427286514,0.0268941274276669,-0.0127008577581324
"Marcksl1","turquoise","turquoise",0.00692023253996114,-0.0850889701950844,-0.0362064198744722,0.0899837860907082,0.0799888892468207,-0.0155078224560251,-0.0390021014898447
"Hdac1","turquoise","turquoise",0.0561961693694727,-0.0560250852313847,0.0165888860380004,-0.0262674122430976,0.0855714482473979,0.055186651724571,-0.0651999911061552
"Eif3i","brown","brown",-0.000751499008033541,0.0245125031576277,2.87566342567481e-05,0.153749738715438,-0.0354753589611669,-0.0100759479815697,-0.000409658350186782
"Tmem234","turquoise","turquoise",-0.00340113643929266,-0.00371604895912433,0.0181034274898768,0.042989856054922,0.00621976484102045,-0.00974186469500203,0.0120407293957431
"Dcdc2b","grey","grey",0.00792634586079801,0.00732366594209308,0.0346202038702261,-0.00681346046429357,0.00876270021780318,0.00475334495663041,0.00372249474530084
"Iqcc","turquoise","turquoise",-0.00541696848928706,-0.0424404975924636,-0.00225033228078718,0.0152377446667635,0.0477239570958002,-0.00711003099575984,-0.0188567590808476
"Ccdc28b","blue","blue",-0.0383441519669678,0.113914919050346,0.0554591194897697,0.0544601916639852,-0.110865949516304,-0.00694225876286034,0.0564782656324443
"Txlna","turquoise","turquoise",-0.0229394275093695,-0.051070376991085,0.0245111631167981,0.00852982627956388,0.0789203519682101,0.0183864798601112,-0.0134318506886857
"Kpna6","grey","grey",0.0193886189492589,-0.00335772452638354,0.0261408085150769,0.0497386755837638,0.0111616878742673,0.00172932742727019,0.00604573797749854
"Tmem39b","grey","grey",0.0415245842044102,0.0338469380712498,0.0371801476318676,-0.0232740465451172,-0.0200774415817328,0.00930658280846445,0.0170162504720632
"Khdrbs1","turquoise","turquoise",-0.0222796625180571,-0.0278114951305459,0.0393019027331073,0.00773059995670832,0.0597412064958205,0.00919791077402935,0.00389450745344612
"Ptp4a2","blue","blue",0.00177255151336468,0.0882319962304298,0.084641994258003,0.0329673538938935,-0.0583915928212661,0.0177907044839617,0.0358267621696548
"Adgrb2","turquoise","turquoise",0.0167952204334385,-0.0298616140756851,-0.0208903137477014,0.0328955035011795,0.0143980044277759,-0.0412751906139939,0.0189789006176756
"Gm12963","green","green",-0.0289945106051132,0.0549660753706415,0.0355910205369491,-0.021099204644004,-0.0495531909460642,-0.0422943261618157,0.0834766204087466
"Col16a1","green","green",0.0169356409648254,0.000900402057928087,-0.0316310627648114,0.00173313138062675,-0.0368010362698584,-0.103823125944218,0.140615760938753
"Pef1","grey","grey",0.0221798928464202,0.0258615966269304,0.0386674505454168,0.0377656710503583,-0.0141877470038393,0.0100036519550021,0.0201071317940668
"Hcrtr1","green","green",-0.0075908622443051,0.120404562950467,0.0491733420983861,0.0574615924244998,-0.139227723422948,-0.0736838798672678,0.146618970014075
"Fabp3","brown","brown",-0.0535078296065803,0.0633215354044517,0.0333278719876753,0.249003707711403,-0.0815157888427918,-0.00599265012944443,0.0160490566557889
"Zcchc17","turquoise","turquoise",0.0112924882533312,0.00513312184671387,0.0610672242262333,0.0820334406254411,0.0230421739467347,0.0099332393510984,0.00949885016442783
"Snrnp40","turquoise","turquoise",0.0194915447937997,0.000188911152992712,0.0395605239249288,0.0166585562515506,0.0204959686677665,0.0102846350089493,-0.00397772627610391
"Nkain1","blue","blue",0.180377065190563,0.145108079831866,0.0795470890702832,-0.0179065356846476,-0.125990304726123,0.0747986999938375,0.0205634389145574
"Pum1","turquoise","turquoise",0.0169744714509918,-0.0764017530776286,0.0505700617894196,-0.0277648605606022,0.135632100614308,-0.0244882430882816,0.0359190242043075
"Sdc3","turquoise","turquoise",0.0377393816221173,-0.0592112316011269,-0.0545675134985664,0.0660554909049048,0.0328662246743111,-0.0438775380980428,-0.00529081044311962
"Ptpru","blue","blue",0.15445059375753,0.586650385346697,0.246540453314329,0.048038657733028,-0.575343298214492,0.0931981368343743,0.170280805176138
"Mecr","blue","blue",0.0150307097727101,0.203553087426734,0.148534077917508,0.00986726325728576,-0.158338148233012,0.0890346602579827,0.0314403546693036
"Srsf4","turquoise","turquoise",-0.0192721483706444,-0.0716099708871679,0.0215045969814007,-0.0208883359652904,0.101114342528662,0.004685560340878,-0.012695459508623
"Epb41","grey","grey",-0.0888720306106726,0.105129839138469,0.209975430732057,-0.0302374668160492,-0.000799468182195921,0.111519214500978,0.0447353261695848
"Ythdf2","turquoise","turquoise",-0.0068765420670168,0.0016129140049561,0.0343907797125414,0.0220683578720624,0.023089849732075,0.0108908235776954,-0.00670308796624249
"Gmeb1","grey","grey",-0.0836730031012911,0.0178725605383947,0.105535817967355,-0.0220582686729101,0.0387865797155322,0.0652553621337789,-0.026446146513294
"Taf12","grey","grey",0.0416443483460656,0.0412889932500435,0.0539650342787109,0.0207593108608593,-0.0234626274824841,0.00671216535908051,0.0277317252358514
"Rab42","grey","grey",0.0349362312285979,0.00671089947797093,-0.0283425702920801,0.027711213783275,-0.0292608552519384,-0.0280006623033422,0.00940119228296825
"Snhg12","turquoise","turquoise",-0.00761990088885117,-0.0535210868770706,-0.0236632446499978,0.0261456759586051,0.03953334413712,-0.0315660076781983,-0.00850578788322981
"Trnau1ap","turquoise","turquoise",0.0250660054771664,-0.0337398829769249,0.0109169991297446,0.0305295858658943,0.0415999740346742,-0.0091459352957368,0.00369194798334946
"Rcc1","brown","brown",-0.00145065902462602,0.0607719194690735,0.0509299854686824,0.0611881627747065,-0.0537627506361192,-0.00844830775230868,0.0326051533648588
"Phactr4","grey","grey",0.0175653653026296,0.00931417173941802,0.041392345935854,-0.0137541380623402,0.0228246044603463,0.077331942435483,-0.07574350196998
"Sesn2","blue","blue",-0.0259652459378522,0.0767587577636016,0.0473474450975604,0.022097314078908,-0.0628314188164216,-0.00599164994190766,0.047276499848439
"Atpif1","brown","brown",-0.0462130828090938,0.0348017663208582,0.0138843828792109,0.334960941368769,-0.0590404112687039,-0.00891668152784104,-0.0254443576157354
"Dnajc8","brown","brown",-0.00557842103932875,0.0278362513983704,0.0488153030798594,0.0361795609379755,-0.00649168316776906,0.0216745825261678,0.00315515693008539
"Eya3","turquoise","turquoise",0.00163725210887627,-0.0279758824095193,0.0614544319268642,-0.0404210889340098,0.0767318793789239,0.0233517090279572,0.00965863693431017
"Ppp1r8","grey","grey",-0.00546271583180519,0.00669845425589933,0.05679384374855,0.0165890283920006,0.0222542659673296,0.0305201345226024,-0.0192486942288597
"Stx12","turquoise","turquoise",-0.0422374680881917,-0.00872394910463726,0.0667762803654621,0.0374252362818798,0.0522281408964027,0.00709767122556381,0.0185255771774832
"Fam76a","turquoise","turquoise",-0.0116315455469987,-0.000497882403585714,0.0471974902947204,0.0280954805138343,0.0256939578003016,0.0108978748313102,0.00584475299662616
"Ahdc1","turquoise","turquoise",0.0103639447289653,-0.0561759106484692,0.0356769772493811,-0.0238674778100365,0.0836720581406679,-0.0242228220400187,0.0268450751562404
"Gm26615","grey","grey",0.0329119785912777,0.00113955987660706,0.0104782359274119,0.0113955216707214,0.00136151393960363,0.0163489615306962,-0.0200491189842545
"Wasf2","grey","grey",0.0329950231547364,0.0186516537642149,0.0293844050955199,-0.0275583303098774,-0.00857804008024927,-0.027124133787688,0.0519883008323935
"Cd164l2","blue","blue",-0.0179791157082458,0.0912766419184537,0.0724400490528189,0.017320800550764,-0.0594845857650263,0.0737105328251296,-0.00536225710211462
"Tmem222","turquoise","turquoise",0.00216385925987975,-0.0224940192087826,-0.00450092310390628,0.0679204587430266,0.0133273182929272,-0.0130800622321293,-0.00177815739924773
"Wdtc1","grey","grey",0.0211357702591022,0.0472117023536295,0.0519471038950613,0.0177747177207022,-0.0311801185630622,0.0513711510663232,-0.01150571084001
"Slc9a1","turquoise","turquoise",-0.0391620388267549,-0.0396876074275187,0.0196544613196273,-0.00291029307595626,0.0618722221446024,0.0227308407949675,-0.0262985929613134
"Trnp1","blue","blue",-0.0702678677373124,0.1013709011124,0.107686118753449,0.167872240501497,-0.0766286454341614,0.0432002810733937,0.00945694457181921
"Nudc","brown","brown",-0.0200739533189797,-0.0243069737752448,-0.025227655636288,0.165100820930274,0.00990128159897284,-0.00567572727291754,-0.0302778518406464
"Gpatch3","grey","grey",0.000803685315015771,0.0638181057311752,0.0450620708571359,-0.00782628345732807,-0.0514314761680174,0.00197905846668176,0.0319397773246072
"Gpn2","grey","grey",-0.00503194221965539,-0.0017017753336909,0.018571279669881,0.00848622717199742,0.00946150859773246,-0.0124291387283408,0.0107559595616696
"Zdhhc18","grey","grey",-0.0342946313249753,0.0900860984371223,0.142688239896688,0.0174231473661564,-0.0258915131442241,0.0900238956287553,0.00301330379797962
"Pigv","turquoise","turquoise",0.0176176367132361,-0.0265028586071888,0.0168898907639066,-0.01666718704251,0.0466809386419052,0.0121166079705079,-0.01223194487499
"Arid1a","turquoise","turquoise",0.0333460804570083,-0.0260343532726553,0.048448038770291,-0.0326129688837862,0.0598452826349904,-0.00603910180482776,0.0212927246269102
"Rps6ka1","blue","blue",-0.00246805282135042,0.142740981767614,0.11704451614114,0.0228002257126232,-0.111220667292738,0.0597927509181387,0.0314102010174978
"Hmgn2","grey","grey",0.0214244155966684,0.0130278054259322,0.0320874342886484,0.0282296392568827,0.00568649336705663,0.0140173312089733,0.0156540740720771
"Dhdds","grey","grey",0.00396477954849268,0.0847701858893216,0.138186908010902,-0.00618849680215407,-0.0259185862412017,0.0547609270949246,0.0311808173628474
"Ubxn11","turquoise","turquoise",-0.0463967961901231,-0.173296697549769,-0.0333315561233498,-0.0270479336337147,0.193325113515058,-0.02799394989121,-0.0315471117605077
"Sh3bgrl3","brown","brown",-0.0493381700195109,0.0266153077754001,-0.00631387245718531,0.281779861761484,-0.0606322152991244,-0.0232043305766575,-0.0139806083501065
"Cep85","grey","grey",-0.0111061594902251,0.0768433778787831,0.121156056906696,0.00306885368441522,-0.0294607099454655,0.0651856022452729,0.0114457323314351
"Pdik1l","turquoise","turquoise",0.021308846492344,-0.036524395712366,0.0150285057032474,-0.00773739728423862,0.0528652643829032,0.00406331531299545,-0.0067537888591153
"Extl1","green","green",-0.020153269405871,0.0864542061476092,0.0487581940876693,0.0242566851383394,-0.0743997504201206,-0.032029344524752,0.11399586181138
"Pafah2","turquoise","turquoise",-0.00576019634511166,0.000417251258629684,0.0427121515135349,0.00476485157542319,0.0329378427149371,0.0557030144321574,-0.0522384658086034
"Stmn1","brown","brown",0.0631104831769923,0.0447607511409858,-0.0752543940426305,0.506967707746502,-0.147514370602284,-0.169751115212683,0.111252091914759
"Paqr7","grey","grey",0.00709283527077169,-0.00393535991698715,0.00768843269821868,0.0301437637898682,0.0142555881117788,0.0216229851894898,-0.00839348714000439
"Mtfr1l","grey","grey",-0.0117477480323282,-0.0103932673080792,0.0179826060490459,0.0654168291665088,0.0163218875942759,0.0297311044488727,-0.0450609788882184
"Selenon","grey","grey",0.00100248112722338,0.0311358644694157,0.0278768691267563,0.024975177392082,-0.0253675608086898,-0.00761471348229971,0.0196004559759576
"Man1c1","blue","blue",-0.0112478451003041,0.245583114430383,0.181251193607669,-0.019231471450601,-0.180192597496148,0.0379096623467941,0.110581499331268
"Tmem57","turquoise","turquoise",-0.027959462036451,0.00889036565984313,0.0896454876166007,-0.0396626140981281,0.0524385196536515,0.00636562266904383,0.0490437746573418
"Rhd","grey","grey",-0.0299319053555874,0.0965570848265069,0.0897409508496559,0.055689585348855,-0.068938237862196,0.121275537598181,-0.0829011856813221
"Tmem50a","grey","grey",0.0477752834718886,-0.0196050504710102,0.000544089429899793,0.0722841410155339,0.0167702690046437,0.00803408899805665,-0.0410891706766728
"Rsrp1","blue","blue",-0.0368607374703994,0.325597812725765,0.170915765981879,0.141941999360091,-0.317977861988135,0.0838404550640668,0.0204256190920291
"Syf2","grey","grey",-0.00998194258904138,-0.00894299610291897,0.0125410948334162,0.0894710558514068,0.0128802697753845,0.0122245268134845,-0.0161905560107633
"Clic4","turquoise","turquoise",-0.0850123707639254,-0.199826447517255,-0.0653221847662668,0.0368656339252732,0.209181438800674,0.0127081204573553,-0.110628638918243
"Srrm1","turquoise","turquoise",0.0297214985487177,-0.0292789915937505,0.0462425210016976,-0.0181145845853233,0.0621293991461553,0.0127552888032679,0.0259443662243297
"Ncmap","blue","blue",-0.00811323845847674,0.0861718436605186,0.0918475459706602,0.00980632502594604,-0.0485909225520309,0.0581529923879002,0.00294708718372149
"Rcan3","grey","grey",-0.0102287240361497,0.0789708484966992,0.0742415360915945,0.0519316988094139,-0.061852264684867,0.0330390743688295,0.00722318341392089
"Nipal3","turquoise","turquoise",0.00447818392828023,-0.0195136284416941,0.0328362555004408,0.0248767672653415,0.0464007649288554,0.019300747165717,-0.0183974924021984
"Stpg1","grey","grey",0.0255145471724773,-0.0274291114440319,-0.00569663540421514,-0.0241484276996057,0.0373223440059886,0.0236132468051024,-0.0423762132449461
"Srsf10","turquoise","turquoise",0.011387011610107,-0.134096480836482,-0.0300599255547531,-0.00146259519027825,0.140249156624545,-0.0391665518401352,-0.0356157095671712
"Pnrc2","grey","grey",-0.00861748177094862,0.0253192669152367,0.0298012591772789,0.0403061287892706,-0.0193914302566263,-0.0111237146351426,0.0241858723432008
